,d40_baseline,d40_vol_scaled,d40_resid_250d,d40_deep_only,d40_bounce_conf,d40_low_vol_surrender,p_top1_conviction,p_top3_diversified
2022-07-21,0.006503464615639701,-0.005749542787960285,-0.005749542787960285,-0.012310099915733692,-0.007960553278302992,-0.012310099915733692,0.006153846153846176,0.006503464615639701
2022-07-22,-0.005324595899292166,0.0011352743575628874,0.0011352743575628874,-0.0019697173886985917,-0.005550662719950379,-0.0019697173886985917,0.003822629969418845,-0.005324595899292166
2022-07-25,-0.0019633900493044214,0.0028946305505966143,0.0028946305505966143,-0.0017819454003057027,-0.01646895848114856,-0.0017819454003057027,-0.0015232292460015673,-0.0019633900493044214
2022-07-26,0.02778579650766444,0.028785631641232858,0.028785631641232858,0.0199699244106745,0.008172565282989227,0.0199699244106745,0.03661327231121292,0.02778579650766444
2022-07-27,-0.008671598935015382,-0.006294499095182685,-0.006294499095182685,-0.0032705582665475035,0.00534631981630244,-0.0032705582665475035,-0.010301692420897735,-0.008671598935015382
2022-07-28,0.016324126720340892,0.008456089496652108,0.008456089496652108,0.017123622578224824,0.008128118165272258,0.017123622578224824,0.02230483271375472,0.016324126720340892
2022-07-29,-0.01425346113427687,-0.009469806982294049,-0.009469806982294049,-0.010933871206571003,-0.011332783915216527,-0.010933871206571003,0.0021818181818180626,-0.01425346113427687
2022-08-01,0.006596905260705517,2.0804959405484663e-05,2.0804959405484663e-05,0.007777835253864699,0.02342343139540877,0.007777835253864699,0.013788098693759077,0.006596905260705517
2022-08-02,-0.016867601251906228,-0.020787488246155096,-0.020787488246155096,-0.02596119105922523,-0.027640996037601687,-0.02596119105922523,-0.015032211882605728,-0.016867601251906228
2022-08-03,0.002986917230550704,-0.012062691450788272,-0.012062691450788272,-0.00631348719943059,-0.010528286871240373,-0.00631348719943059,-0.005087209302325535,0.002986917230550704
2022-08-04,0.004229491456118653,0.0005908561781933224,0.0005908561781933224,-0.0034558585285820263,0.009149037156280718,-0.0034558585285820263,-0.013148283418553675,0.004229491456118653
2022-08-05,0.04328903552305648,0.019340971538323037,0.019340971538323037,0.015236613046862042,0.020939673574169888,0.015236613046862042,0.030347890451517312,0.04328903552305648
2022-08-08,-0.0038674751677439203,-0.0013775728240403478,-0.0013775728240403478,0.00929219248184776,0.0049691803382451525,0.00929219248184776,-0.0035919540229883973,-0.0038674751677439203
2022-08-09,0.0016114391479901862,-0.003785698680274711,-0.003785698680274711,0.008995248214211788,0.00774699355302381,0.008995248214211788,-0.0014419610670511895,0.0016114391479901862
2022-08-10,-0.005081963986209895,-0.004188539900749558,-0.004188539900749558,-0.00498717852699874,-0.013511960029985634,-0.00498717852699874,0.0007220216606498298,-0.005081963986209895
2022-08-11,0.019057460089508295,0.019796064629963157,0.019796064629963157,0.02849011352948364,0.02307838740460314,0.02849011352948364,0.024531024531024626,0.019057460089508295
2022-08-12,-0.004333399942321033,0.00473970981698757,0.00473970981698757,0.009115626412277885,-0.013191768826039932,0.009115626412277884,0.009154929577464888,-0.004333399942321033
2022-08-15,-0.004045924859270984,-0.013285546318987557,-0.004045924859270984,-0.003683623748776694,0.006714603366139863,0.001098598227858479,-0.024424284717376232,-0.004045924859270984
2022-08-16,0.0036504214926450875,0.0074179283018088365,0.0036504214926450875,-0.006720856110111935,0.004197234550149716,0.010324596823575708,0.005722460658083017,0.0036504214926450875
2022-08-17,0.006171143430132512,0.0014990712846463619,0.006171143430132512,0.006651981891170481,0.007737345740002176,-0.006081887040019069,0.0,0.006171143430132512
2022-08-18,-0.007737563789695996,-0.012358190736526145,-0.007737563789695996,-0.017091103387773456,-0.003953254156695192,-0.014703637714061689,-0.012091038406827792,-0.007737563789695996
2022-08-19,-0.007839901054430703,0.0038477147612465674,-0.007839901054430703,-0.013644311682634469,-0.01614205987657894,0.0062800334568735945,0.00647948164146861,-0.007839901054430703
2022-08-22,0.017073479613729514,0.005802699112179788,0.017073479613729514,0.014173543920154796,0.013498944494419574,0.012583342152608774,0.016452074391988702,0.017073479613729514
2022-08-23,-0.0016466304501162599,-0.00939360242268746,-0.0016466304501162599,-0.009679233645961793,-0.009620100879673835,-0.0034265238852280535,0.0035186488388458947,-0.0016466304501162599
2022-08-24,-0.015165286959353078,-0.007938015587592403,-0.015165286959353078,-0.022163776747832355,-0.036899297095233353,-0.02123961900214788,0.003506311360448988,-0.015165286959353078
2022-08-25,0.00011364343828790301,0.009110879679576096,0.00011364343828790301,0.0008555219047833669,-0.0028831889193570897,0.008667494834556606,0.004891684136967056,0.00011364343828790301
2022-08-26,0.001446840382983668,0.0016656350325402098,0.001446840382983668,0.0009368054797168993,-0.0037359416256593407,0.000375891547070369,0.004172461752433909,0.001446840382983668
2022-08-29,-0.014174972206821658,-0.011552112606953175,-0.014174972206821658,-0.012112864105936445,-0.006929861028731498,-0.002197498332764021,-0.020775623268698085,-0.014174972206821658
2022-08-30,-0.0033447225448924494,-0.002080712998598651,-0.0033447225448924494,-0.004217863795531536,-0.005804794254833304,-0.0022750413780105263,-0.007779349363507659,-0.0033447225448924494
2022-08-31,-0.009645249651522655,0.005912939104796732,-0.009645249651522655,-0.001163698581989391,-0.018846139835435077,-0.012552804261585707,0.002138275124732747,-0.009645249651522655
2022-09-01,-0.013368217146823383,-0.0077683962434032345,-0.013368217146823383,-0.0068798348088777335,-0.005563496319573535,-0.0013324521132276703,-0.027027027027026862,-0.013368217146823383
2022-09-02,-0.007697873506084381,-0.007722728216681925,-0.007697873506084381,-0.009179387363705011,-0.0001616720186298215,-0.0006777541691216733,-0.014619883040935644,-0.007697873506084381
2022-09-05,0.005976570022351968,0.005732862347115749,0.005976570022351968,-0.01290521073983571,-0.006289268223166333,-0.0001649207569146549,0.020771513353115667,0.005976570022351968
2022-09-06,0.007386447531796292,0.008929744718657854,0.007386447531796292,0.005058859639349119,0.008713186976838575,0.014647932764806727,0.014534883720930258,0.007386447531796292
2022-09-07,0.0010337890990838048,-0.011084048903908017,0.0010337890990838048,0.0027587635111841298,0.00826097164789578,-0.007378928237748846,-0.015759312320916763,0.0010337890990838048
2022-09-08,-0.0049861673310126475,0.0033722162206804387,-0.0049861673310126475,-0.012096739582086161,-0.016067970559101807,-0.010665608914136407,0.011644832605531175,-0.0049861673310126475
2022-09-09,0.020578284699895866,0.02794526804051667,0.020578284699895866,0.019753315638731835,0.01685920768962686,0.012273467673185118,0.03137410071942448,0.020578284699895866
2022-09-13,-0.003987120336191159,-0.003987120336191159,0.014170750003917506,-0.003987120336191159,0.005657364157824066,0.004198623364462491,0.00561797752808979,-0.014653048040298433
2022-09-14,-0.018563910349349157,-0.018563910349349157,-0.022806003353598947,-0.018563910349349157,-0.02275653665408639,-0.008035054585625923,-0.027932960893854775,-0.019560367757203746
2022-09-15,-0.028485335890940894,-0.028485335890940894,-0.035104231398725316,-0.028485335890940894,-0.04000026007282531,-0.032654415584095056,-0.04501915708812265,-0.011938156389525074
2022-09-16,-0.025642439341951834,-0.025642439341951834,-0.018397031815645448,-0.025642439341951834,-0.01814154149166195,-0.011301953902375464,-0.02006018054162484,-0.02284008710599894
2022-09-19,0.0036721843034588364,0.0036721843034588364,0.007982841864803431,0.0036721843034588364,0.0049272858445104095,-0.006677822941563641,0.0122824974411464,-0.011675734386206355
2022-09-20,0.016750354324769196,0.016750354324769196,0.012770779013672146,0.016750354324769196,0.02068916670454938,0.006748434267671206,0.022244691607684386,0.010385317470616549
2022-09-21,-0.009400162192884828,-0.009400162192884828,-0.008435007129369065,-0.009400162192884828,-0.0042059029002648645,-0.008583674039029859,-0.0029673590504449843,-0.013372023664746324
2022-09-22,-0.008647371261653453,-0.008647371261653453,-0.006331818068907294,-0.008647371261653453,-0.004783492579513678,-0.004164655467075969,-0.007936507936507908,-0.016504601804057325
2022-09-23,-0.007647791389213638,-0.007647791389213638,-0.012248573884504177,-0.007647791389213638,-0.012493195651017882,-0.020816136156929232,-0.0050000000000000044,-0.010125585663913455
2022-09-26,0.006845315404089022,0.006845315404089022,0.0024927851867716146,0.006845315404089022,0.009155728338726798,0.0030751793263751694,0.018090452261306345,0.004047959503284848
2022-09-27,0.013791158291958204,0.013791158291958204,0.0063625953823809684,0.013791158291958204,0.0032621249535081205,0.011673342014032029,-0.0029615004935833467,0.02391133539505748
2022-09-28,-0.034088188693083166,-0.034088188693083166,-0.03106325493833425,-0.034088188693083166,-0.038695216885017016,-0.03091389096353714,-0.0435643564356436,-0.02414942161369271
2022-09-29,0.01312027784755491,0.01312027784755491,0.00767037061193343,0.01312027784755491,0.008422218113523986,0.0030066187156629898,0.006211180124223503,0.007153939112492513
2022-09-30,-0.024762896504138838,-0.024762896504138838,-0.02404839372839932,-0.024762896504138838,-0.029385087581769533,-0.023017213868361048,-0.03703703703703698,-0.017671611546128323
2022-10-10,-0.027113043417391253,-0.027113043417391253,-0.004190612672188305,-0.027113043417391253,-0.02846405317335543,-0.05092270881744557,-0.026709401709401726,-0.026314582618930493
2022-10-11,0.016789462581633902,0.016789462581633902,0.02162813088223914,0.016789462581633902,0.02654690704023806,0.004268517879657282,0.0373216245883643,0.007194375266339333
2022-10-12,0.026505582009835434,0.026505582009835434,0.030161493721951278,0.026505582009835434,0.03855690430347376,0.03679507852028655,0.033862433862433816,0.0171666010728612
2022-10-13,0.004484445390069203,0.004484445390069203,-0.0013009384831002006,0.004484445390069203,-0.007223009337055404,-0.0003263432678190328,-0.0122824974411464,0.007441356826583386
