round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,metric,mapping,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,router,defensive_round,off,full
29,refine k=3 wr=0.3 L=180 rb=0.6,30,250,180,0.2,0.0,0.3,3,-0.7,0.7,0.6,rsrs_skew,,,0.1571199409719779,0.14398847279023655,1.0911980516723125,1.4673913274036214,-0.19695112267192783,0.797761083259734,1.3487378646680346,0.4809131736526946,38.32185628742514,2672,,27.0,,
29,refine k=3 wr=0.3 L=252 rb=0.0,30,250,252,0.2,0.0,0.3,3,-0.7,0.7,0.0,rsrs_skew,,,0.1330409990434278,0.14183235391487167,0.9380158713524527,1.3726409195905709,-0.1778340730997373,0.7481187194582922,1.175367755898215,0.4749251497005988,44.48353293413174,2672,,27.0,,
29,refine k=3 wr=0.3 L=252 rb=0.2,30,250,252,0.2,0.0,0.3,3,-0.7,0.7,0.2,rsrs_skew,,,0.1330409990434278,0.14183235391487167,0.9380158713524527,1.3726409195905709,-0.1778340730997373,0.7481187194582922,1.175367755898215,0.4749251497005988,44.48353293413174,2672,,27.0,,
29,refine k=3 wr=0.3 L=252 rb=0.4,30,250,252,0.2,0.0,0.3,3,-0.7,0.7,0.4,rsrs_skew,,,0.13289465646042986,0.14232385023161298,0.9337483228858805,1.3218049520461703,-0.17783407309973753,0.7472958030146248,1.1763185063530661,0.4741766467065868,40.08233532934132,2672,,27.0,,
29,refine k=3 wr=0.3 L=252 rb=0.6,30,250,252,0.2,0.0,0.3,3,-0.7,0.7,0.6,rsrs_skew,,,0.13177368831189828,0.1420833177554152,0.9274395502133186,1.298643869330554,-0.17752426206637906,0.7422855151068087,1.1448004246395995,0.45845808383233533,38.51047904191617,2672,,27.0,,
29,refine k=3 wr=0.4 L=120 rb=0.0,30,250,120,0.2,0.0,0.4,3,-0.7,0.7,0.0,rsrs_skew,,,0.13566356373721833,0.14831308030462284,0.9147107150534299,1.413871352999254,-0.16160187134412163,0.8394925294418825,1.1884789038349355,0.4812874251497006,52.845808383233525,2672,,27.0,,
29,refine k=3 wr=0.4 L=120 rb=0.2,30,250,120,0.2,0.0,0.4,3,-0.7,0.7,0.2,rsrs_skew,,,0.13566356373721833,0.14831308030462284,0.9147107150534299,1.413871352999254,-0.16160187134412163,0.8394925294418825,1.1884789038349355,0.4812874251497006,52.845808383233525,2672,,27.0,,
29,refine k=3 wr=0.4 L=120 rb=0.4,30,250,120,0.2,0.0,0.4,3,-0.7,0.7,0.4,rsrs_skew,,,0.13948832809268774,0.14783345906692852,0.9435504585571343,1.3883647994279258,-0.14282317042015202,0.976650551043966,1.2242988280483638,0.4846556886227545,47.2185628742515,2672,,27.0,,
29,refine k=3 wr=0.4 L=120 rb=0.6,30,250,120,0.2,0.0,0.4,3,-0.7,0.7,0.6,rsrs_skew,,,0.1379338228034308,0.14763740010679155,0.9342742604763983,1.3718516158332623,-0.1428231704201518,0.9657664256973312,1.210348813489129,0.4846556886227545,46.526946107784426,2672,,27.0,,
29,refine k=3 wr=0.4 L=180 rb=0.0,30,250,180,0.2,0.0,0.4,3,-0.7,0.7,0.0,rsrs_skew,,,0.1387868258113638,0.14529910235552781,0.9551802011258864,1.412813915177631,-0.13768803365342674,1.00798030249094,1.1967843362659314,0.4786676646706587,47.13997005988024,2672,,27.0,,
29,refine k=3 wr=0.4 L=180 rb=0.2,30,250,180,0.2,0.0,0.4,3,-0.7,0.7,0.2,rsrs_skew,,,0.1387868258113638,0.14529910235552781,0.9551802011258864,1.412813915177631,-0.13768803365342674,1.00798030249094,1.1967843362659314,0.4786676646706587,47.13997005988024,2672,,27.0,,
29,refine k=3 wr=0.4 L=180 rb=0.4,30,250,180,0.2,0.0,0.4,3,-0.7,0.7,0.4,rsrs_skew,,,0.14763904503471048,0.1448029548100787,1.0195858587854891,1.4281261243795456,-0.12749597622898745,1.1579898393777177,1.2809692918274826,0.47754491017964074,41.921407185628745,2672,,27.0,,
