rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,rebal_threshold,theta_off,theta_on,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n,gross_sharpe,ann_turnover,ann_capped_turnover
24,250,180,0.3,0.2,0.5,8,0.2,-0.7,0.7,0.06005400404028016,0.13062509731643904,0.45974322908866017,-0.3057134467957261,0.19643887002591515,0.5676869579479985,0.5022455089820359,2672,1.1386095550279827,73.75295658682634,73.75295658682634
24,250,180,0.5,0.2,0.5,3,0.4,-0.7,0.7,0.06687048406743479,0.1466170888304507,0.4560892908245124,-0.36597551539420115,0.1827184640901645,0.5744847128454311,0.500374251497006,2672,1.1102673789946191,78.60067365269461,78.6006736526946
30,600,252,0.3,0.2,0.3,8,0.0,-0.5,1.0,0.054336316275517715,0.11968811196807061,0.4539825667064838,-0.21310122091583839,0.2549789064651917,0.552740652730762,0.5056137724550899,2672,0.9967120483886686,55.494498502994006,55.494498502994006
30,250,252,0.0,0.2,0.5,8,0.1,-0.7,0.7,0.05745691417824461,0.1274541791762433,0.45080447380853117,-0.2899720285330005,0.19814640215101187,0.5537172824225142,0.5048652694610778,2672,1.02443285255001,60.94940119760479,60.94940119760481
30,250,252,0.0,0.2,0.5,3,0.4,-1.0,0.5,0.06942769636630208,0.15407433798465484,0.4506116805331774,-0.3681009580059136,0.18861047453505056,0.5761915142679138,0.49476047904191617,2672,0.981296747999799,66.2065868263473,66.2065868263473
30,600,120,0.5,0.2,0.3,5,0.0,-0.7,0.7,0.06140572663081545,0.13628804469028014,0.4505584240375768,-0.2769803972996887,0.22169701260257546,0.5798857493457701,0.5014970059880239,2672,1.0350740133863567,65.30905688622755,65.30905688622755
24,250,180,0.5,0.2,0.5,8,0.1,-0.7,0.7,0.0579861180806005,0.12883138577735892,0.4500931021638603,-0.31189627929143515,0.18591474772425357,0.5609278995157275,0.5022455089820359,2672,1.1722299802154281,76.84513473053892,76.84513473053892
30,250,252,0.3,0.0,0.4,8,0.4,-0.7,0.7,0.057161157915353256,0.12728911953995858,0.44906554560155654,-0.2626161462002726,0.2176604856266599,0.5477042419099935,0.5074850299401198,2672,0.9226846391508273,51.91515718562875,51.91515718562875
30,600,60,0.0,0.0,0.4,5,0.2,-1.0,0.5,0.06790844892772463,0.15188375729875817,0.4471080393023689,-0.4414745404679655,0.1538218916446264,0.585887487737567,0.5071107784431138,2672,0.9823420679098022,64.6803143712575,64.68031437125748
14,250,180,0.0,0.2,0.4,8,0.1,-1.0,0.5,0.0630403190223583,0.14105819640693187,0.44691000330456776,-0.33535978478795125,0.18797817115197288,0.5459237072774988,0.501122754491018,2672,1.2293096081021053,90.16100299401197,90.16100299401198
