,gold_only,reversal_ensemble_only,winner_55gold
2021-04-13,1.2487667371388314,2.1505469214676514,1.6214469057188605
2021-04-14,1.2632135306553924,2.1857569209233283,1.6437102268630108
2021-04-15,1.261451726568007,2.175825156342595,1.639088409158336
2021-04-16,1.272727272727274,2.1861875607419425,1.6506592813477248
2021-04-19,1.2832980972515868,2.246976069683245,1.6788536613576603
2021-04-20,1.2706131078224112,2.222347809330583,1.6614458724952619
2021-04-21,1.2836504580690637,2.213553658720738,1.6678634685143972
2021-04-22,1.2840028188865409,2.2259855393349572,1.6723304888619386
2021-04-23,1.2815362931642011,2.22837075855435,1.6713700009331927
2021-04-26,1.2748414376321362,2.213029136586222,1.661389659558939
2021-04-27,1.2755461592670905,2.1922099785747178,1.6548614661516667
2021-04-28,1.2692036645525027,2.214764200082099,1.6579973466388338
2021-04-29,1.2727272727272736,2.232166608842771,1.6663914290345632
2021-04-30,1.267441860465117,2.2122862068083737,1.6559066615358613
2021-05-06,1.2850599013389719,2.2121771348791426,1.6685297600136628
2021-05-07,1.2988019732205787,2.1692511801694647,1.6637737320392265
2021-05-10,1.3023255813953496,2.1398792600197862,1.6561188399195048
2021-05-11,1.3012684989429184,2.1695097075928746,1.66569886566913
2021-05-12,1.3044397463002122,2.180352988041737,1.6716778724125336
2021-05-13,1.2988019732205787,2.174774106869295,1.665779338758376
2021-05-14,1.3062015503875977,2.2494150180342762,1.6967262359825777
2021-05-17,1.3202959830866814,2.250109260593052,1.7070314770671389
2021-05-18,1.3287526427061318,2.2644638636030407,1.7179455525812597
2021-05-19,1.3312191684284715,2.2684409914675947,1.7210572575385332
2021-05-20,1.3319238900634258,2.276592976909747,1.7243415551203514
2021-05-21,1.33262861169838,2.2465007757683004,1.7145867251097546
2021-05-24,1.336856941508105,2.2791290503935184,1.7287850941761247
2021-05-25,1.332276250880903,2.344664932941357,1.7478969897123173
2021-05-26,1.3460183227625095,2.3382347922788624,1.7556558993913318
2021-05-27,1.3382663847780134,2.379736681832301,1.7641174911313644
2021-05-28,1.3266384778012692,2.3823280624538943,1.7565515267038077
2021-05-31,1.337209302325582,2.4067739289271435,1.7723606149780564
2021-06-01,1.3463706835799865,2.409011500545333,1.779780566892462
2021-06-02,1.3255813953488378,2.3797313511938287,1.7549312129139025
2021-06-03,1.3195912614517271,2.3804456796617632,1.750806593232748
2021-06-04,1.3033826638477806,2.3987884840489895,1.7450496850764166
2021-06-07,1.3125440451021853,2.424380034359582,1.7601735924173794
2021-06-08,1.3202959830866814,2.4326895611063515,1.7686060393227339
2021-06-09,1.3192389006342502,2.4356443568075834,1.7687939132926305
2021-06-10,1.3160676532769562,2.455684736467297,1.773004466622557
2021-06-11,1.3262861169837918,2.4103758268939153,1.7658550660381749
2021-06-15,1.304439746300212,2.413499853078455,1.7508871880865045
2021-06-16,1.3026779422128265,2.3846004646870087,1.740152204543696
2021-06-17,1.2808315715292464,2.4417637392250033,1.7428731686613232
2021-06-18,1.2670894996476398,2.4615096964633776,1.738930927451626
2021-06-21,1.268146582100071,2.47634992866633,1.7444465638823143
2021-06-22,1.2723749119097962,2.470573492268001,1.7458144788040275
2021-06-23,1.2741367159971817,2.4988987945653727,1.7561511742856726
2021-06-24,1.2674418604651168,2.482198810043744,1.745794702089886
2021-06-25,1.2667371388301625,2.4915896130155986,1.7482329776293875
2021-06-28,1.2681465821000708,2.503780442635635,1.753152011244079
2021-06-29,1.2639182522903456,2.480350541201926,1.742554457698977
2021-06-30,1.2519379844961243,2.47824507476027,1.7328044186627902
2021-07-01,1.2674418604651163,2.4892896851692528,1.7480819089287423
2021-07-02,1.2692036645525018,2.4541115375579623,1.7383017670735164
2021-07-05,1.273431994362227,2.4516305046967566,1.7406960673043712
2021-07-06,1.2854122621564485,2.4771432401474223,1.7578544882430829
2021-07-07,1.283650458069063,2.480601091582635,1.7576335586056924
2021-07-08,1.282945736434109,2.4866790713389517,1.7590407956906837
2021-07-09,1.285764622973926,2.4899347872548794,1.7622028955985352
2021-07-12,1.2832980972515862,2.488300219132792,1.759823049048687
2021-07-13,1.289992952783651,2.4953412632122878,1.7671133794186786
2021-07-14,1.2896405919661738,2.4721142511385943,1.7594460513349637
2021-07-15,1.3002114164904865,2.475910461326478,1.7685938027679393
2021-07-16,1.2977448907681468,2.4848951992676063,1.7696366144285842
2021-07-19,1.2861169837914026,2.4565417475793567,1.7518293058658814
2021-07-20,1.2956307258632844,2.46523472738636,1.7617462556441088
2021-07-21,1.291050035236082,2.4603683239227934,1.7567555359518467
2021-07-22,1.2815362931642005,2.45970328918391,1.7494218157678723
2021-07-23,1.2875264270613112,2.4595032290321286,1.7538551993545954
2021-07-26,1.289640591966174,2.3813904950801192,1.7303733916463275
2021-07-27,1.279069767441861,2.310444125597579,1.699374455437411
2021-07-28,1.2921071176885135,2.2872245051395335,1.7012159441809467
2021-07-29,1.2963354474982385,2.2900266040508885,1.705215733119985
2021-07-30,1.2998590556730096,2.2836947075082055,1.7056432763506753
2021-08-02,1.2857646229739257,2.3399230008049834,1.714369448191887
2021-08-03,1.28646934460888,2.3472753935885433,1.717310312978304
2021-08-04,1.2889358703312197,2.32878461213,1.7130335365923608
2021-08-05,1.2871740662438342,2.3315723101236316,1.712668490291741
2021-08-06,1.279422128259338,2.3296903677571974,1.7063734639183972
2021-08-09,1.245595489781537,2.4096466409006503,1.7079139820040479
2021-08-10,1.2413671599718117,2.4360081000935736,1.7131332683056766
2021-08-11,1.2403100775193803,2.4545990816688685,1.718214305718687
2021-08-12,1.2515856236786473,2.434627214352808,1.7205142575382453
2021-08-13,1.2547568710359411,2.431841188410776,1.7220259545648366
2021-08-16,1.264975334742777,2.440572479834465,1.7325212904061664
2021-08-17,1.278365045806907,2.3940204962002594,1.7277366453717933
2021-08-18,1.2776603241719526,2.4143536520591087,1.7338161907430367
2021-08-19,1.2734319943622274,2.383704822423499,1.7207559108639523
2021-08-20,1.278365045806907,2.350173312843556,1.7135295373926165
2021-08-23,1.2758985200845672,2.3740246049400424,1.7195367284014247
2021-08-24,1.2857646229739257,2.424932973077102,1.7434429797303181
2021-08-25,1.2755461592670898,2.471599065688081,1.75092037319581
2021-08-26,1.272374911909796,2.3967766202121323,1.7246737203088962
2021-08-27,1.2857646229739257,2.3910685180994657,1.7328075607382651
2021-08-30,1.2892882311486966,2.383744842870757,1.733030995554014
2021-08-31,1.2889358703312197,2.3545739192928288,1.7232269615224243
2021-09-01,1.28646934460888,2.4143023968775363,1.7410841809148234
2021-09-02,1.2885835095137426,2.375654345452993,1.73011583955017
2021-09-03,1.2871740662438342,2.398644519057162,1.7366093917678895
2021-09-06,1.2956307258632846,2.471185110052896,1.7665181736956048
2021-09-07,1.2906976744186052,2.4768465621230553,1.764640092016725
2021-09-08,1.27554615926709,2.4426304067189175,1.7422769182562694
2021-09-09,1.2706131078224105,2.4338893535623383,1.7357653058602784
2021-09-10,1.279069767441861,2.458905409627686,1.7501474506725614
2021-09-13,1.271670190274842,2.4379960385918507,1.7378817071487942
2021-09-14,1.2741367159971817,2.4257604109311304,1.73581076387171
2021-09-15,1.2787174066243838,2.3698400027825133,1.7212361901533346
2021-09-16,1.2670894996476396,2.3930423135628627,1.7202110592114792
2021-09-17,1.2551092318534183,2.455383098096316,1.7314314105425799
2021-09-22,1.2713178294573648,2.427282342263923,1.7348123827940465
2021-09-23,1.2593375616631435,2.434139949374952,1.7280265292978125
2021-09-24,1.2551092318534183,2.4860309940239187,1.7414125808786727
2021-09-27,1.2551092318534183,2.573714890346315,1.7690519096937605
2021-09-28,1.2448907681465826,2.5481013745501535,1.7532079183566316
2021-09-29,1.2420718816067657,2.5228672841191275,1.743211489126186
2021-09-30,1.2374911909795636,2.5509652133977796,1.7484122143695935
2021-10-08,1.2526427061310788,2.5869634714318472,1.7712889376999605
2021-10-11,1.2473572938689221,2.564613636431041,1.7602920513952525
2021-10-12,1.2544045102184642,2.573718460573432,1.7685740896787974
2021-10-13,1.2533474277660328,2.63794678442918,1.7876153950634612
2021-10-14,1.2695560253699794,2.616405173477618,1.7937612382319723
2021-10-15,1.2674418604651168,2.5825799910222056,1.781682849376205
2021-10-18,1.250880902043693,2.4741580212564642,1.7352193023688391
2021-10-19,1.2551092318534183,2.5068360416384783,1.7487585854275989
2021-10-20,1.2515856236786473,2.504075357519072,1.7451917397481795
2021-10-21,1.2579281183932352,2.5107790963421035,1.7521583205707898
2021-10-22,1.2632135306553915,2.526412808786258,1.7611169509176126
2021-10-25,1.2596899224806206,2.542746983929214,1.7635389147863243
2021-10-26,1.2639182522903458,2.5355030013191557,1.7645338286082053
2021-10-27,1.2551092318534183,2.488544705072091,1.7430639948459172
2021-10-28,1.2670894996476396,2.462876724638538,1.7441243969445626
2021-10-29,1.261451726568006,2.4847249123726693,1.7468186993892334
2021-11-01,1.2551092318534183,2.4684976205356044,1.7368544398248702
2021-11-02,1.2632135306553915,2.428202473156994,1.7302642694513055
2021-11-03,1.254052149400987,2.4525217890722684,1.7311606648452513
2021-11-04,1.2494714587737847,2.4654408236235614,1.7317863975512906
2021-11-05,1.264975334742777,2.4458991277102844,1.7374281755927083
2021-11-08,1.2780126849894295,2.4155547582895482,1.7375771139057368
2021-11-09,1.2818886539816778,2.430069474854607,1.7451738525592917
2021-11-10,1.2808315715292464,2.4601022843536295,1.7540880722916337
2021-11-11,1.2991543340380556,2.475625897396984,1.772870001421919
2021-11-12,1.299506694855533,2.47718968689626,1.7736384098156182
2021-11-15,1.2970401691331932,2.5031683310725708,1.7801570425067836
2021-11-16,1.3026779422128267,2.5390072890681252,1.7958820631657004
2021-11-17,1.2984496124031015,2.5550429038819287,1.7977800139696507
2021-11-18,1.3047921071176891,2.5233426879145933,1.79257265898907
2021-11-19,1.3019732205778722,2.533197080323035,1.7935929125888255
2021-11-22,1.2906976744186052,2.5384563831612303,1.7867253798663492
2021-11-23,1.2681465821000713,2.5556190330074893,1.774991715437946
2021-11-24,1.2614517265680063,2.5764529637495412,1.7763494208118111
2021-11-25,1.260747004933052,2.5779924032146875,1.776281233810606
2021-11-26,1.2670894996476398,2.5795246687643685,1.7816711329706518
2021-11-29,1.2618040873854834,2.5750608333971012,1.776196173030719
2021-11-30,1.2579281183932354,2.5742665306643984,1.7729487906518744
2021-12-01,1.2544045102184644,2.5751927532350796,1.7705044155359824
2021-12-02,1.2484143763213538,2.566743587062296,1.763240306299704
2021-12-03,1.2455954897815371,2.5904134661967713,1.768367640018145
2021-12-06,1.2540521494009875,2.5555511084028413,1.764261292461476
2021-12-07,1.2512332628611706,2.5644610445027833,1.764848127983927
2021-12-08,1.2529950669485561,2.5866769739485447,1.7730948756154723
2021-12-09,1.2480620155038766,2.619788589086223,1.7794691865858452
2021-12-10,1.2455954897815371,2.6032618744435845,1.7724834470904958
2021-12-13,1.2529950669485561,2.613877237889229,1.7815271877505978
2021-12-14,1.2529950669485561,2.594233326673115,1.775502316869482
2021-12-15,1.2410147991543348,2.5656716509747817,1.7573689818699085
2021-12-16,1.2515856236786478,2.6198231561222594,1.7822930699164512
2021-12-17,1.267441860465117,2.5863183282496367,1.7844547613970885
2021-12-20,1.2646229739253,2.541317477697596,1.7682999992511168
2021-12-21,1.2565186751233268,2.5579323645139818,1.7672697834446278
2021-12-22,1.253347427766033,2.5641281688303836,1.766742919056405
2021-12-23,1.2663847780126858,2.54315990128176,1.7703492284295312
2021-12-24,1.267441860465117,2.5408081542768453,1.7704252969641412
2021-12-27,1.2670894996476398,2.5578045689748667,1.7754839559497013
2021-12-28,1.270965468639888,2.576527061290725,1.7843193195304652
2021-12-29,1.2653276955602544,2.561200082792734,1.7751896459994563
2021-12-30,1.2596899224806208,2.5752171082188138,1.7752113119641262
2021-12-31,1.2723749119097962,2.579187953715056,1.7862750274606713
2022-01-04,1.2635658914728687,2.516819397594221,1.7600355923004165
2022-01-05,1.2695560253699796,2.4812657969434815,1.7534363061221683
2022-01-06,1.2618040873854834,2.465195296929621,1.7424372753181574
2022-01-07,1.2551092318534185,2.459517332130426,1.7355465588840928
2022-01-10,1.2575757575757582,2.4880799138319296,1.7464922020665998
2022-01-11,1.2663847780126856,2.486724444946579,1.7527926141478698
2022-01-12,1.2727272727272734,2.5181542652997955,1.7675899714341679
2022-01-13,1.2748414376321358,2.4732633148707084,1.75502506597041
2022-01-14,1.2748414376321358,2.4923141201271948,1.7611083601542368
2022-01-17,1.2692036645525022,2.5141634111042017,1.7637724198843965
2022-01-18,1.2670894996476398,2.5265248367261206,1.766058911269529
2022-01-19,1.2656800563777313,2.492777143798771,1.7543630072284537
2022-01-20,1.282593375616632,2.483021183322943,1.7641672733033422
2022-01-21,1.2811839323467236,2.4788987934486415,1.7617830016576392
2022-01-24,1.279069767441861,2.5025602506864293,1.767751439898944
2022-01-25,1.2804792107117693,2.4199199905180415,1.7425539673281074
2022-01-26,1.282593375616632,2.4252886249199763,1.7458760123786854
2022-01-27,1.2596899224806206,2.3636441447208703,1.7087599992850218
2022-01-28,1.2561663143058495,2.328963565594114,1.6948488328697078
2022-02-07,1.2646229739252997,2.404031024082508,1.72570715521906
2022-02-08,1.2713178294573646,2.3955773315260536,1.7280010773604304
2022-02-09,1.2769556025369981,2.40987446824718,1.7368565413369532
2022-02-10,1.279774489076815,2.3956963711047705,1.7343669791003942
2022-02-11,1.2730796335447503,2.360584694609766,1.7179382425646346
2022-02-14,1.2931642001409447,2.3476153203155756,1.7285974280563106
2022-02-15,1.3065539112050744,2.388904304941104,1.7521223519866516
2022-02-16,1.2892882311486964,2.4052127013380504,1.7447703728311428
2022-02-17,1.3009161381254406,2.4412044850786905,1.765174076169048
2022-02-18,1.3125440451021848,2.4562192042038604,1.7787372791355622
2022-02-21,1.309725158562368,2.4509805225998735,1.7749290407769245
2022-02-22,1.3262861169837914,2.444009321631772,1.7850010900233084
2022-02-23,1.3160676532769557,2.53426295164128,1.8070999703750688
2022-02-24,1.344961240310078,2.5046373414299308,1.819414368159307
2022-02-25,1.3287526427061314,2.5540233796528082,1.823498563881197
2022-02-28,1.3206483439041583,2.5776872730872435,1.8249844505524078
2022-03-01,1.3220577871740666,2.5936278356831037,1.831134292184743
2022-03-02,1.3393234672304444,2.565564033233363,1.835370998256243
2022-03-03,1.3357998590556734,2.5219945588237884,1.8186891743146463
2022-03-04,1.3403805496828756,2.4958841396518188,1.8136462375260693
2022-03-07,1.3699788583509518,2.4092614725576786,1.8073480210137092
2022-03-08,1.396053558844257,2.369909029761384,1.8129831298577679
2022-03-09,1.4200140944326995,2.355757818916105,1.8252255432368358
2022-03-10,1.3735024665257227,2.4278982710930204,1.8174965837622643
2022-03-11,1.3752642706131082,2.421814096944147,1.8167292653170566
2022-03-14,1.366807610993658,2.3398305259772383,1.7829099901411225
2022-03-15,1.340732910500353,2.2536725702375713,1.734660108574479
2022-03-16,1.325933756166315,2.3764644266087775,1.766660063319054
2022-03-17,1.3424947145877386,2.4401972084157033,1.80011665234769
2022-03-18,1.343904157857647,2.445332389739877,1.802860774316862
2022-03-21,1.34108527131783,2.4724315700426645,1.8097716025965487
2022-03-22,1.3498942917547576,2.444138167469272,1.8069901967547897
2022-03-23,1.3396758280479217,2.5126694699861547,1.8222667934478605
2022-03-24,1.3551797040169142,2.529274447050749,1.8392847538285657
2022-03-25,1.3653981677237501,2.4402014470972544,1.8177643817433164
2022-03-28,1.3520084566596204,2.4164007225002577,1.7999818037156077
2022-03-29,1.3424947145877388,2.4493129925748183,1.8040478817118286
2022-03-30,1.339675828047922,2.5153798897329582,1.823862252379189
2022-03-31,1.3379140239605365,2.457189499967352,1.8035562265003378
2022-04-01,1.344608879492601,2.459503882618467,1.8092843565778949
2022-04-06,1.3396758280479217,2.4866396255367036,1.8146163844959224
2022-04-07,1.341437632135307,2.4267251817460886,1.796253844818155
2022-04-08,1.3439041578576467,2.3966670336937472,1.788058364126263
2022-04-11,1.3565891472868221,2.296694712142434,1.7637774649447133
2022-04-12,1.364341085271318,2.3400108800778447,1.7842901196430996
2022-04-13,1.371035940803383,2.283117908641444,1.7695839263608002
2022-04-14,1.3713883016208601,2.312536393830657,1.780094728507485
2022-04-15,1.3766737138830167,2.2943793905021943,1.7775786245774312
2022-04-18,1.385130373502467,2.335093844068595,1.7977789159024316
2022-04-19,1.3738548273431999,2.311376214847966,1.7815127958694807
2022-04-20,1.3565891472868221,2.268639638238171,1.7543761179619093
2022-04-21,1.3742071881606768,2.213176803398547,1.7476067333698901
2022-04-22,1.3794926004228332,2.171847320914153,1.7366177102019882
2022-04-25,1.371740662438337,2.020515160050451,1.6767977784477082
2022-04-26,1.3590556730091619,1.9578711220924128,1.6448751559477326
2022-04-27,1.359408033826639,2.0901064025239213,1.6951026536144862
2022-04-28,1.3565891472868221,2.0810816437084902,1.6898757736170797
2022-04-29,1.3763213530655396,2.187317259866913,1.7422141349057374
2022-05-05,1.3727977448907684,2.180797315053337,1.7374240078017498
2022-05-06,1.3696264975334747,2.14727567990749,1.7231986617743196
2022-05-09,1.375616631430585,2.125675331435193,1.7195432662355028
2022-05-10,1.3661028893587035,2.179090176729639,1.7324467092268743
2022-05-11,1.3583509513742076,2.2648318007840635,1.7577151011105794
2022-05-12,1.3717406624383373,2.262784154928799,1.7665294855161242
2022-05-13,1.3576462297392535,2.26560321542079,1.757536892868109
2022-05-16,1.3442565186751236,2.2560480095760815,1.744667813189459
2022-05-17,1.3537702607470052,2.274052045974441,1.757724355318406
2022-05-18,1.3393234672304444,2.2751506664093153,1.7477898049008385
2022-05-19,1.3442565186751236,2.269709285457505,1.7494493957335402
2022-05-20,1.3520084566596198,2.2995082130274715,1.7653339129012178
2022-05-23,1.352713178294574,2.3146719913834,1.771078561910068
2022-05-24,1.355532064834391,2.211859525740015,1.7377081745737017
2022-05-25,1.3565891472868223,2.242209246861986,1.7491831612650024
2022-05-26,1.3615221987315018,2.2641689389250845,1.7603905251472796
2022-05-27,1.3675123326286125,2.2520088660481856,1.7603957657967686
2022-05-30,1.3558844256518685,2.300789238886567,1.7693222787073886
2022-05-31,1.3530655391120516,2.350332536703112,1.7844437521132852
2022-06-01,1.3442565186751243,2.3511961955897243,1.7783492145342585
2022-06-02,1.35447498238196,2.388594906637769,1.7985133416017125
2022-06-06,1.3502466525722348,2.4659921204696253,1.8216499712967218
2022-06-07,1.3446088794926012,2.455419158409641,1.8139519886666402
2022-06-08,1.350951374207189,2.476098750365297,1.8255327100477965
2022-06-09,1.3544749823819597,2.4113330725283837,1.806664333759345
2022-06-10,1.3491895701198033,2.437769868419259,1.8117002305134589
2022-06-13,1.3710359408033832,2.430282331221251,1.825330662232381
2022-06-14,1.3456659619450322,2.411998618968882,1.8005740463520765
2022-06-15,1.3382663847780132,2.4472302627408546,1.8069637789539912
2022-06-16,1.3421423537702613,2.475716171512236,1.8193070960598332
2022-06-17,1.35200845665962,2.461296713666294,1.8218943230733908
2022-06-20,1.3463706835799865,2.486398256703238,1.826077152174069
2022-06-21,1.3442565186751239,2.484218825837342,1.82377977936636
2022-06-22,1.3439041578576467,2.4421724529011355,1.8096261661518418
2022-06-23,1.345313601127555,2.4793227377494302,1.82305759954407
2022-06-24,1.3365045806906277,2.4691635377182815,1.813130560962584
2022-06-27,1.3446088794926008,2.489128510232885,1.8257747285011363
2022-06-28,1.337914023960536,2.507632449618063,1.826882584242014
2022-06-29,1.3354474982381963,2.47916232456828,1.8156966129661787
2022-06-30,1.3329809725158566,2.4925407127337067,1.8182613193037218
2022-07-01,1.3206483439041583,2.4724641036833144,1.8024185202834462
2022-07-04,1.327343199436223,2.507297149025259,1.8188708711197303
2022-07-05,1.3255813953488376,2.472061575113879,1.8060406133087878
2022-07-06,1.2998590556730094,2.436727673421796,1.775149197591544
2022-07-07,1.2829457364341086,2.4469543123506377,1.7657980352853473
2022-07-08,1.2822410147991543,2.4466124683014816,1.7651535531935831
2022-07-11,1.2815362931642003,2.420562014639148,1.7561624206206123
2022-07-12,1.2822410147991545,2.3851153005567522,1.7451208063965118
2022-07-13,1.2741367159971813,2.3844867843008566,1.7388474252264596
2022-07-14,1.2730796335447498,2.3738515169658148,1.734563963401467
2022-07-15,1.2653276955602537,2.3178783545200017,1.7103501621359938
2022-07-18,1.2692036645525016,2.3732916134120994,1.7316318220773181
2022-07-19,1.266737138830162,2.3726394623859655,1.7295668423963755
2022-07-20,1.266737138830162,2.3966041318288203,1.7374280552951322
2022-07-21,1.255813953488372,2.4043642510176833,1.731719537091808
2022-07-22,1.2766032417195208,2.4018352564568954,1.7466670691032906
2022-07-25,1.2794221282593374,2.3944526760435374,1.7463723837071154
2022-07-26,1.2801268498942915,2.445956578758562,1.7638051990586086
2022-07-27,1.2769556025369977,2.432606616439642,1.7570699366086233
2022-07-28,1.2903453136011274,2.4730656122066996,1.780353725040655
2022-07-29,1.3065539112050737,2.456651257954869,1.7873363268239837
2022-08-01,1.3058491895701194,2.4731140555364823,1.7921959808734684
2022-08-02,1.316067653276955,2.44048453870178,1.78926872999713
2022-08-03,1.3114869626497527,2.445081616086859,1.7873601695724755
2022-08-04,1.312191684284707,2.4490222166332543,1.7891846705991281
2022-08-05,1.3224101479915429,2.5365015401191755,1.8256072369857146
2022-08-08,1.315715292459478,2.5255386261595256,1.8169732712947202
2022-08-09,1.3213530655391117,2.529250687247716,1.8224571443977187
2022-08-10,1.3241719520789283,2.516817607577717,1.8205640868106274
2022-08-11,1.3178294573643405,2.5554066420251775,1.828329215417614
2022-08-12,1.3241719520789281,2.5500386421410703,1.8314406093594542
2022-08-15,1.3262861169837905,2.5286796072072355,1.8261458089232319
2022-08-16,1.3241719520789281,2.543519487697918,1.8293674146631562
2022-08-17,1.3195912614517258,2.560794160072421,1.8314778294057104
2022-08-18,1.313248766737138,2.5370879990910926,1.8190066906493156
2022-08-19,1.3128964059196608,2.5352888030545673,1.8181577732591407
2022-08-22,1.30937279774489,2.5676953091854684,1.8259319706791175
2022-08-23,1.3136011275546151,2.5603935877517636,1.8268384440995118
2022-08-24,1.320648343904157,2.5329653768474527,1.8234222922465109
2022-08-25,1.324876673713882,2.5451021060967483,1.8305648538488284
2022-08-26,1.3255813953488362,2.546079477369383,1.8314167298969268
2022-08-29,1.3143058491895692,2.5157517787404897,1.813031960633864
2022-08-30,1.320648343904157,2.5137279358738893,1.8171876922434054
2022-08-31,1.3111346018322754,2.506986865448156,1.807794868504868
2022-09-01,1.302677942212825,2.483414051638955,1.7937325481411928
2022-09-02,1.3016208597603935,2.4663053289444714,1.7873711736134381
2022-09-05,1.314305849189569,2.4890545559914754,1.8043705894938311
2022-09-06,1.3206483439041568,2.512104161981784,1.8166787952850427
2022-09-07,1.3121916842847066,2.5040264843023774,1.8076519825987554
2022-09-08,1.321705426356588,2.503838234108811,1.814799107996278
2022-09-09,1.321000704721634,2.5638743209306663,1.8338484640333013
2022-09-13,1.322057787174065,2.5507486571540414,1.8304308275699244
2022-09-14,1.3121916842847066,2.521167481498101,1.813365441047102
2022-09-15,1.3058491895701188,2.4884899687704665,1.797968155495515
2022-09-16,1.3019732205778707,2.4228748142494227,1.7736994619615876
2022-09-19,1.3062015503875959,2.4155663811178614,1.7744600312178167
2022-09-20,1.3072586328400273,2.4389125147563635,1.7829673162411186
2022-09-21,1.3114869626497525,2.4198373341017,1.7798639608417732
2022-09-22,1.309725158562367,2.3969599668091934,1.770976758444797
2022-09-23,1.3157152924594777,2.377937208450653,1.7691069232628924
2022-09-26,1.3040873854827335,2.368890502648453,1.757479053022951
2022-09-27,1.3079633544749816,2.4128958515474976,1.7750433912798906
2022-09-28,1.30937279774489,2.350591188016476,1.7554699589481542
2022-09-29,1.3199436222692027,2.374414061313556,1.7712708348875836
2022-09-30,1.3195912614517256,2.346367707305673,1.7615958335932136
2022-10-10,1.3294573643410843,2.2982210397442357,1.7525734726831868
2022-10-11,1.3266384778012674,2.311122626336282,1.7549569666565128
2022-10-12,1.329105003523607,2.3497745558227954,1.7699592435188443
2022-10-13,1.3312191684284695,2.3658128229504265,1.7769440684349664
2022-10-14,1.3301620859760381,2.463522007614695,1.8091928900304937
2022-10-17,1.3238195912614503,2.495291000053893,1.8149471657898166
2022-10-18,1.3269908386187441,2.484148843441377,1.813691526437537
2022-10-19,1.3234672304439732,2.470539236756968,1.806571343124075
2022-10-20,1.318534178999294,2.513545909527484,1.8170195768863635
2022-10-21,1.3167723749119085,2.4856169906702155,1.8065989440191599
2022-10-24,1.3333333333333317,2.4658613698493754,1.8126342938471318
2022-10-25,1.3361522198731486,2.452591622817741,1.81035249157197
2022-10-26,1.3340380549682862,2.5052334413440187,1.826262657256213
2022-10-27,1.3308668076109924,2.5234069082491475,1.8298365472621057
2022-10-28,1.333333333333332,2.443789774790491,1.8057214560274553
2022-10-31,1.3284002818886527,2.4870727361717107,1.8164388652825452
2022-11-01,1.3287526427061298,2.542548797830894,1.8349365398529014
2022-11-02,1.3322762508809007,2.583532673978415,1.8509227698293156
2022-11-03,1.3287526427061296,2.6010882964825037,1.8538901666103629
2022-11-04,1.3291050035236067,2.6574121064920346,1.8722253682475336
2022-11-07,1.33720930232558,2.660944647127416,1.879624123512654
2022-11-08,1.3400281888653969,2.642648363944784,1.8759875832099924
2022-11-09,1.369626497533473,2.6095474326606403,1.8882035531997292
2022-11-10,1.3689217758985188,2.5683047047956933,1.8742402068112365
2022-11-11,1.3780831571529235,2.598772275473315,1.8911442298712922
2022-11-14,1.3646934460887938,2.5698695250452785,1.8715734133101183
2022-11-15,1.3717406624383357,2.6399097554118343,1.8998428780161827
2022-11-16,1.380197322057786,2.6120488908843678,1.8972619945024796
2022-11-17,1.3809020436927402,2.5823500494184706,1.8880875066866893
2022-11-18,1.379844961240309,2.5601440687810113,1.8799864081759343
2022-11-21,1.372797744890767,2.5492661242952503,1.871110955043887
2022-11-22,1.3717406624383355,2.5191240865916784,1.8603628714278888
2022-11-23,1.3710359408033814,2.5278096597406647,1.862723627368288
2022-11-24,1.377378435517969,2.526564700463501,1.8670501862641802
2022-11-25,1.3819591261451714,2.5131573436520176,1.8660068079542884
2022-11-28,1.3819591261451714,2.4947787214429247,1.8598660920089356
2022-11-29,1.3784355179704002,2.541008460967656,1.8727669099208455
2022-11-30,1.3770260747004919,2.5559045532622515,1.8766541221189006
2022-12-01,1.3809020436927397,2.594208455966851,1.892215343959936
2022-12-02,1.389006342494713,2.5811170368799705,1.8940261624271155
2022-12-05,1.3766737138830145,2.6071464904043706,1.8933722464874116
2022-12-06,1.3611698379140222,2.6381400402616624,1.8917733947582613
2022-12-07,1.3604651162790682,2.6510737888498537,1.895408281771223
2022-12-08,1.3646934460887934,2.641000791543308,1.8954074962306973
2022-12-09,1.3689217758985184,2.6703822636659886,1.9081264633156396
2022-12-12,1.3685694150810415,2.6294763974696487,1.8947031173677806
2022-12-13,1.3685694150810415,2.6070139423529537,1.8874195921387915
2022-12-14,1.3833685694150797,2.5960165111451943,1.8950621243937351
2022-12-15,1.3720930232558126,2.6218418378325925,1.8950501712624916
2022-12-16,1.366102889358702,2.576539754530331,1.8757650869676605
2022-12-19,1.3759689922480607,2.5564005349348204,1.8766181312800596
2022-12-20,1.3756166314305838,2.527121952992927,1.8666819686853706
2022-12-21,1.3883016208597592,2.5050410057543204,1.8688096263892597
2022-12-22,1.387949260042282,2.462342600276361,1.85421452111112
2022-12-23,1.3777307963354464,2.430359346855678,1.8358684032128136
2022-12-26,1.3791402396053547,2.5148054182773336,1.8656067340678106
2022-12-27,1.3816067653276942,2.551249857857465,1.879608162739114
2022-12-28,1.384073291050034,2.5304099006244303,1.8745446008607851
2022-12-29,1.3819591261451714,2.513983784448633,1.8674938947356028
2022-12-30,1.3897110641296673,2.516686036746566,1.874158719863815
2023-01-03,1.3904157857646215,2.538907788149408,1.8821282046710537
