,baseline_k40_monthly,D1_regime_breadth,D1b_regime_mom200,D2_ensemble_k40_k80,D3_stoploss_20dlow,D4_disp_gt_Q75,D5_breadth_and_disp
2023-01-03,2.171507767943552,1.7541517185425484,1.7332990069727856,2.538907788149408,1.9466054478157147,1.1023828833109313,1.0824110907241993
2023-01-04,2.138347087740871,1.727364402823821,1.7332990069727856,2.491869544344177,1.9466054478157147,1.1023828833109313,1.0824110907241993
2023-01-05,2.1556062259207125,1.7413063961915922,1.7332990069727856,2.5401110523830566,1.9466054478157147,1.1023828833109313,1.0824110907241993
2023-01-06,2.196274370396967,1.7741582683221337,1.7324323574692992,2.5984141750154155,1.9456321450918068,1.1023828833109313,1.0824110907241993
2023-01-09,2.207876361141255,1.783530397818074,1.7415840665851465,2.6142377762001274,1.9559100987224654,1.1023828833109313,1.0824110907241993
2023-01-10,2.211916075611049,1.7867936935723974,1.7447706138384131,2.6235630480791987,1.959488794733931,1.1023828833109313,1.0824110907241993
2023-01-11,2.2272776586357073,1.7992028351191287,1.7568879084044189,2.640857842553428,1.9730972901637938,1.1023828833109313,1.0824110907241993
2023-01-12,2.2372828566512544,1.8072850697546288,1.7647800593208314,2.661440908500967,1.9819606795196232,1.1023828833109313,1.0824110907241993
2023-01-13,2.2347721731656303,1.805256930681843,1.7627996194593611,2.6620407345262005,1.9797365191134264,1.1023828833109313,1.0824110907241993
2023-01-16,2.247368046995103,1.8154319224781834,1.7727353085913322,2.671080163695349,1.990894932355627,1.1023828833109313,1.0824110907241993
2023-01-17,2.24670806771634,1.8148987888633121,1.7722147135904527,2.668218513738409,1.9903102709320983,1.1023828833109313,1.0824110907241993
2023-01-18,2.2556808305017935,1.8221470186382778,1.7792924743633955,2.680015388828644,1.998259048161833,1.1023828833109313,1.0824110907241993
2023-01-19,2.2615022096508914,1.82684954947396,1.783884407747917,2.688534124029132,2.0034160825259892,1.1023828833109313,1.0824110907241993
2023-01-20,2.305678796951401,1.8625355542290434,1.8187311237655235,2.7347789330126786,2.042551169412602,1.1023828833109313,1.0824110907241993
2023-01-30,2.321942177242705,1.8756731708235805,1.8315597605871565,2.7656713083432303,2.05695854761139,1.1023828833109313,1.0824110907241993
2023-01-31,2.330888073858427,1.8828996980108321,1.8386163291892161,2.770394378885081,2.064883524680202,1.1023828833109313,1.0824110907241993
2023-02-01,2.3440291623231038,1.893515116133726,1.8489820863894233,2.801110514503644,2.0765249318208543,1.1023828833109313,1.0824110907241993
2023-02-02,2.334627426715588,1.885920360583381,1.8415659496797427,2.791268765010199,2.068196136810452,1.1023828833109313,1.0824110907241993
2023-02-03,2.297865678127551,1.8562240889815516,1.8125680960283543,2.7477647389582844,2.0356296957834408,1.1023828833109313,1.0824110907241993
2023-02-06,2.282475609490146,1.843791936655264,1.8004283318666052,2.7233956005821485,2.0219959655629807,1.1023828833109313,1.0824110907241993
2023-02-07,2.2832425686148894,1.844411488971208,1.8010333131123324,2.7260729730569224,2.022675398127138,1.1023828833109313,1.0824110907241993
2023-02-08,2.2757899301896707,1.838391221075204,1.7951546341410733,2.717638433095177,2.0160732663164245,1.1023828833109313,1.0824110907241993
2023-02-09,2.2953110434176938,1.8541604459531003,1.810552987218397,2.738348346054648,2.0333665999346433,1.1023828833109313,1.0824110907241993
2023-02-10,2.2584050439840326,1.824347648003777,1.7814413477686948,2.693542122487181,2.000672370191438,1.1023828833109313,1.0824110907241993
2023-02-13,2.2606593461337057,1.8261686813191256,1.783219552732631,2.693097029808479,2.002669407895958,1.1023828833109313,1.0824110907241993
2023-02-14,2.2682663238283247,1.8323136250273249,1.7892199753020221,2.697902830830464,2.009408265540129,1.1023828833109313,1.0824110907241993
2023-02-15,2.2414882934694593,1.8106822366129645,1.7680973292026605,2.6699186636689616,1.9853512840113987,1.1023828833109313,1.0824110907241993
2023-02-16,2.2171720571054276,1.791039494166389,1.748916558686586,2.637151500502761,1.9735101525829954,1.1023828833109313,1.0824110907241993
2023-02-17,2.230066455368552,1.8014556350647712,1.7590877254052026,2.6444237919311155,1.9712316080103405,1.1023828833109313,1.0824110907241993
2023-02-20,2.2749739680148964,1.8377320839206999,1.7945109990410584,2.6964865471369786,1.9950756837859043,1.1023828833109313,1.0824110907241993
2023-02-21,2.310784590748657,1.8666600326657297,1.8227585997968234,2.7388752420446925,2.0087463898679636,1.1023828833109313,1.0824110907241993
2023-02-22,2.310100895241486,1.8661077409969784,1.8222192973147453,2.7398636920618906,2.004673710155982,1.1023828833109313,1.0824110907241993
2023-02-23,2.3197990691984804,1.8739419605031313,1.8298692660973004,2.7585207633694,2.0087729556291967,1.1023828833109313,1.0824110907241993
2023-02-24,2.303906166365013,1.861103616920157,1.8173328637725588,2.7422270175280294,1.9978760604935708,1.1023828833109313,1.0824110907241993
2023-02-27,2.307141592330732,1.8637172055527953,1.8198849841764384,2.745256457082973,1.996961282077594,1.1023828833109313,1.0824110907241993
2023-02-28,2.3104406992447,1.8663822358825157,1.8224873364351302,2.746852211489948,2.00607512856036,1.1023828833109313,1.0824110907241993
2023-03-01,2.3216648623261054,1.875449154845046,1.8313410131750834,2.749056642339306,2.0138013330341336,1.1023828833109313,1.0824110907241993
2023-03-02,2.3205379427326394,1.8745388251788484,1.8304520932867938,2.736089692590216,2.011957697094755,1.1023828833109313,1.0824110907241993
2023-03-03,2.3274790827964424,1.8801459028744973,1.835927299757507,2.740400025555118,2.0173996569816675,1.1023828833109313,1.0824110907241993
2023-03-06,2.294932973287551,1.853855039553773,1.8102547635830986,2.7301357378102367,2.0041973544645493,1.1023828833109313,1.0824110907241993
2023-03-07,2.2763109043384366,1.8388120658503715,1.7955655811907187,2.7061322031340382,1.9855475260057334,1.1023828833109313,1.0824110907241993
2023-03-08,2.273669706340428,1.8366784966890668,1.7934821908202312,2.6948660172119885,1.9842086537697212,1.1023828833109313,1.0824110907241993
2023-03-09,2.2670660512917844,1.8313440405921355,1.7882731942403696,2.684059613633373,1.982867972246904,1.1023828833109313,1.0824110907241993
2023-03-10,2.2251398588773186,1.7974759128509077,1.7552016011173408,2.640376093954714,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-13,2.198743969123999,1.7761532189804208,1.7343803894649108,2.609854299525883,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-14,2.188564910011129,1.7679305387305146,1.7263510960335344,2.590851954453348,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-15,2.216438834208548,1.7904471940956168,1.7483381887484246,2.6048681101666435,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-16,2.1854181662668037,1.765388587912559,1.7238689286154683,2.547797386447295,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-17,2.192121293527266,1.7708033980169153,1.7291563893802908,2.5467509289468464,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-20,2.157138283753525,1.7425439979722577,1.7015616139230063,2.5344537788563346,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-21,2.2058810257981505,1.7819185588125477,1.740010135951074,2.58610018600022,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-22,2.224923849877221,1.7973014200103408,1.755031212122998,2.6041797166258807,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-23,2.209635412673621,1.7849513659186982,1.7429716153514585,2.589581111921845,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-24,2.207231166924475,1.7830092076289963,1.7410751341161126,2.591733079154983,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-27,2.2134169008701163,1.7880060655686156,1.7459544724112583,2.606584177686589,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-28,2.1860148186521142,1.765870565837075,1.7243395710417537,2.5766491804591727,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-29,2.18676142942981,1.7664736806857122,1.7249285014081734,2.5834692789713936,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-30,2.1893955091868578,1.768601499706585,1.7270062768741048,2.596960474668488,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-03-31,2.185507106453693,1.7654604341126883,1.723939085085772,2.5993985690162025,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-04-03,2.1869046173285565,1.7665893483809276,1.7250414487486014,2.6063291688296037,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-04-04,2.1711980562202613,1.7539015323080422,1.7126520337213427,2.563796459534276,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-04-06,2.184548630380206,1.7646861737225996,1.7231830342999732,2.574102675789287,1.9717975187755816,1.1023828833109313,1.0824110907241993
2023-04-07,2.236175198024396,1.8063902991659413,1.7639063325806457,2.6051974542348937,1.970811620016194,1.1018316918692759,1.0818698851788373
2023-04-10,2.2797039241641333,1.8415529593650797,1.7982420124302771,2.6581687876290854,2.009174857099088,1.1232796222505064,1.1029292449250612
2023-04-11,2.2769939750830077,1.8393638528336667,1.7961043908568908,2.6543888319185998,2.006786493636577,1.1219443477230122,1.1016181614715697
2023-04-12,2.2619030783560174,1.8271733726434591,1.7842006150147405,2.623183564772643,1.9934864111330717,1.1145086028461286,1.094317129457755
2023-04-13,2.2634864463721134,1.8284524229731525,1.785449583732784,2.6117784687716474,1.9948818832265107,1.1152887765380504,1.09508316879818
2023-04-14,2.3088947283978816,1.8651333951195235,1.8212678667937994,2.6623377455054524,2.0349016320996847,1.1376628214042717,1.1170518646788905
2023-04-17,2.3167735778929615,1.87149795783763,1.827482743217659,2.676810998967604,2.04184551026763,1.1415449707442773,1.120863681394376
2023-04-18,2.31808088923194,1.8725540085991297,1.828513957029312,2.6848471646579277,2.042997684918397,1.1421891228955483,1.1214961634867644
2023-04-19,2.300925884554057,1.8586961346455808,1.8149820023714203,2.6621292341099125,2.027878439078235,1.1337363291050813,1.1131965083624697
2023-04-20,2.245316214984104,1.8137744452628644,1.7711168130992123,2.5955083113214585,1.9785299063769974,1.1063357495974089,1.0862923432122482
2023-04-21,2.213110714440946,1.7877587270792705,1.7457129510037046,2.561164109079877,1.958132682157701,1.0904671176662815,1.0707112021614327
2023-04-24,2.2036744112458915,1.7801360477084438,1.7382695472057317,2.5369277193930593,1.9621005295379597,1.0858175634079281,1.0661458835481301
2023-04-25,2.111274884769863,1.705495380724352,1.6653843322983704,2.4329062189469206,1.9403652769448907,1.0402894998309116,1.0214426486730113
2023-04-26,2.182092839230757,1.7627023768747219,1.721245893791557,2.537932253054844,1.9474395253504189,1.0751836649425295,1.0557046386677555
2023-04-27,2.2050123619400535,1.7812168490503206,1.7393249294960809,2.5562710221944167,1.9524561135146394,1.0864768125035664,1.066793189074614
2023-04-28,2.1998203999041417,1.7770227636031721,1.7352294835212958,2.5469458960636597,1.9514579253175461,1.0839185745268625,1.064281298514068
2023-05-04,2.1855960616510015,1.7655322924382884,1.724009253396371,2.529680578730627,1.9514579253175461,1.0769098094278555,1.0573995107157481
2023-05-05,2.1690534087284625,1.7521690784163533,1.7118223295341342,2.4980062412073925,1.956477458798259,1.068758740015338,1.0493961136502266
2023-05-08,2.173051588721794,1.7553988224724781,1.7118223295341342,2.5102352029676887,1.9572727702548105,1.0707287651861486,1.051330448014605
2023-05-09,2.149837602090576,1.7366464812906925,1.7118223295341342,2.473952926127105,1.9438308211836222,1.0592905262737846,1.040099434866151
2023-05-10,2.164787539336462,1.7487230939094032,1.7118223295341342,2.5129375781273398,1.9507843623325718,1.0666568161170524,1.0473322701582726
2023-05-11,2.1602846232018,1.745085622198422,1.7118223295341342,2.5250063849975315,1.9482646710391238,1.064438092062075,1.0451537425697899
2023-05-12,2.1247177182776324,1.7163545495690793,1.7118223295341342,2.4847586342922217,1.9353907514294475,1.0469131937170029,1.0279463415662948
2023-05-15,2.163601442083009,1.7477649603184406,1.7118223295341342,2.5513096449639003,1.9353907514294475,1.0660723898410396,1.0467584318916925
2023-05-16,2.1562970780196804,1.7418644689807177,1.7118223295341342,2.545509958532336,1.9353907514294475,1.0624733069869603,1.0432245533666646
2023-05-17,2.1491549609759772,1.7360950413640215,1.7118223295341342,2.537073014427606,1.9353907514294475,1.0589541681856962,1.0397691705537118
2023-05-18,2.123775447904987,1.7155933802019199,1.7118223295341342,2.5052299764014467,1.9353907514294475,1.0464489083784445,1.027490467652318
2023-05-19,2.123446210465255,1.7153274210240435,1.7118223295341342,2.5011555353841612,1.9353907514294475,1.0462866830547906,1.027331181353358
2023-05-22,2.134906766126615,1.7245852987556372,1.7118223295341342,2.5149940038285585,1.9353907514294475,1.051933648214441,1.0328758408453313
2023-05-23,2.12470821864018,1.7163468757280698,1.7118223295341342,2.495675127387824,1.9353907514294475,1.046908512956025,1.027941745606332
2023-05-24,2.1270090990559694,1.718205535132885,1.7118223295341342,2.501742774301641,1.9353907514294475,1.0480422268812835,1.029054920116737
2023-05-25,2.1262125047481453,1.7175620434103689,1.7118223295341342,2.5044416221640526,1.9353907514294475,1.0476497205809279,1.0286695248252136
2023-05-26,2.1059961073471736,1.701231165498181,1.7118223295341342,2.468473382178142,1.9353907514294475,1.0376884852664974,1.0188887565051634
2023-05-29,2.0630723771621526,1.6665572231886785,1.7118223295341342,2.4171402404567677,1.9353907514294475,1.016538654835999,0.9981220960539864
2023-05-30,2.0527372745660037,1.6582084904565286,1.7118223295341342,2.413805829598544,1.9353907514294475,1.011446234712022,0.9931219349445682
2023-05-31,2.031799745262098,1.6412950796215942,1.7118223295341342,2.389158664294735,1.9353907514294475,1.0011296757246644,0.9829922803253967
2023-06-01,2.0232106848261626,1.6343568059728517,1.7118223295341342,2.3824542183716355,1.9353907514294475,0.9968975838026829,0.9788368609128975
2023-06-02,2.082889116890201,1.683382434610486,1.7118223295341342,2.442468240092425,1.9344230560537328,1.0268014154229594,1.008198926934569
2023-06-05,2.0626222683087345,1.683382434610486,1.7118223295341342,2.4130118263072324,1.9156008062989924,1.0268014154229594,1.008198926934569
2023-06-06,2.031467156615836,1.683382434610486,1.7118223295341342,2.3824875093706566,1.8863471301316619,1.0268014154229594,1.008198926934569
2023-06-07,2.0265890450983837,1.683382434610486,1.7118223295341342,2.3778604891617747,1.8824373982698022,1.0268014154229594,1.008198926934569
2023-06-08,2.0461861541367017,1.683382434610486,1.7118223295341342,2.398979560247464,1.8762062251540466,1.0268014154229594,1.008198926934569
2023-06-09,2.055576021195781,1.683382434610486,1.7118223295341342,2.415084085429571,1.8900064715443472,1.0268014154229594,1.008198926934569
2023-06-12,2.08619428978475,1.683382434610486,1.7118223295341342,2.432104903290748,1.893716003382511,1.0268014154229594,1.008198926934569
2023-06-13,2.1119123535912454,1.683382434610486,1.7118223295341342,2.444401502312861,1.9140388092724696,1.0268014154229594,1.008198926934569
2023-06-14,2.125231843636684,1.683382434610486,1.7118223295341342,2.4379916091705938,1.9146418460743828,1.0268014154229594,1.008198926934569
2023-06-15,2.1304435305966125,1.683382434610486,1.7118223295341342,2.470805214838309,1.9043966740935,1.0268014154229594,1.008198926934569
2023-06-16,2.172403593329335,1.683382434610486,1.7118223295341342,2.5252209296036994,1.9257190936690831,1.0268014154229594,1.008198926934569
2023-06-19,2.167506671083531,1.683382434610486,1.7118223295341342,2.510023846070431,1.9388313870954899,1.0268014154229594,1.008198926934569
2023-06-20,2.1802275925837242,1.683382434610486,1.7118223295341342,2.501527174021487,1.9617656983168195,1.0268014154229594,1.008198926934569
2023-06-21,2.1249778622939015,1.683382434610486,1.7118223295341342,2.4484394488635006,1.931310636216412,1.0268014154229594,1.008198926934569
2023-06-26,2.0596521875257077,1.683382434610486,1.7118223295341342,2.412825348407847,1.8927437571521828,1.0268014154229594,1.008198926934569
2023-06-27,2.083205163132797,1.683382434610486,1.7118223295341342,2.4339615807511072,1.8989291942670592,1.0268014154229594,1.008198926934569
2023-06-28,2.0597061809760184,1.683382434610486,1.7118223295341342,2.416742654831759,1.8768057473435595,1.0268014154229594,1.008198926934569
2023-06-29,2.0536598166648043,1.683382434610486,1.7118223295341342,2.412269934219815,1.8780645037133408,1.0268014154229594,1.008198926934569
2023-06-30,2.052520732783177,1.683382434610486,1.7118223295341342,2.4249467482443094,1.8746088147436568,1.0268014154229594,1.008198926934569
2023-07-03,2.0713216650573267,1.683382434610486,1.7118223295341342,2.4407327062352304,1.8746088147436568,1.0268014154229594,1.008198926934569
2023-07-04,2.0853961007065136,1.683382434610486,1.7118223295341342,2.463535530855512,1.8746088147436568,1.0268014154229594,1.008198926934569
2023-07-05,2.0474945040880144,1.683382434610486,1.7118223295341342,2.419386530127754,1.8746088147436568,1.0268014154229594,1.008198926934569
2023-07-06,2.0461144481710893,1.683382434610486,1.7118223295341342,2.4126216479800022,1.8746088147436568,1.0268014154229594,1.008198926934569
2023-07-07,2.0382575878708025,1.683382434610486,1.7118223295341342,2.401124226629167,1.873671510336285,1.0268014154229594,1.008198926934569
2023-07-10,2.050868989625704,1.683382434610486,1.7118223295341342,2.430750531459004,1.8852645613393468,1.0268014154229594,1.008198926934569
2023-07-11,2.062158339236121,1.683382434610486,1.7118223295341342,2.4374627791650614,1.8956423138182965,1.0268014154229594,1.008198926934569
2023-07-12,2.032036144137887,1.683382434610486,1.7118223295341342,2.422012675309582,1.8676364979624507,1.0268014154229594,1.008198926934569
2023-07-13,2.077121034896239,1.683382434610486,1.7118223295341342,2.4562411711746606,1.90253793453606,1.0268014154229594,1.008198926934569
2023-07-14,2.0693752215813843,1.683382434610486,1.7118223295341342,2.442798753959537,1.8954431608479774,1.0268014154229594,1.008198926934569
2023-07-17,2.050795957421349,1.683382434610486,1.7118223295341342,2.426479418554602,1.8808871079720364,1.0268014154229594,1.008198926934569
2023-07-18,2.060907478901009,1.683382434610486,1.7118223295341342,2.434470714175988,1.8860737798894658,1.0268014154229594,1.008198926934569
2023-07-19,2.062858090624886,1.683382434610486,1.7118223295341342,2.4351164347402743,1.8756434109176847,1.0268014154229594,1.008198926934569
2023-07-20,2.0606486195355744,1.683382434610486,1.7118223295341342,2.439337090667873,1.8677608603878544,1.0268014154229594,1.008198926934569
2023-07-21,2.084617146081832,1.683382434610486,1.7118223295341342,2.447415765533196,1.8810309197867026,1.0268014154229594,1.008198926934569
2023-07-24,2.084178383480841,1.683382434610486,1.7118223295341342,2.4312468172626875,1.883211825200948,1.0268014154229594,1.008198926934569
2023-07-25,2.139969629821234,1.683382434610486,1.7118223295341342,2.5037401679175453,1.89300322117253,1.0268014154229594,1.008198926934569
2023-07-26,2.1581803139546016,1.683382434610486,1.7118223295341342,2.5203389132955265,1.8962336020960324,1.0268014154229594,1.008198926934569
2023-07-27,2.1587477502883883,1.683382434610486,1.7118223295341342,2.511062342699221,1.9005261512801774,1.0268014154229594,1.008198926934569
2023-07-28,2.211642315432582,1.683382434610486,1.7118223295341342,2.5646913790149464,1.919755758207127,1.0268014154229594,1.008198926934569
2023-07-31,2.203133511731769,1.683382434610486,1.7118223295341342,2.5736209062617244,1.9145191085666273,1.0268014154229594,1.008198926934569
2023-08-01,2.1940483633090286,1.683382434610486,1.7118223295341342,2.557158149982412,1.9155721993854211,1.0268014154229594,1.008198926934569
2023-08-02,2.157297737707708,1.683382434610486,1.7118223295341342,2.5315124444434143,1.893481580941108,1.0268014154229594,1.008198926934569
2023-08-03,2.1796578808005957,1.683382434610486,1.7118223295341342,2.5547918934192793,1.8977898439239094,1.0268014154229594,1.008198926934569
2023-08-04,2.16385248055289,1.682540743393181,1.7109664183693671,2.5434900664135123,1.894380255390758,1.0268014154229594,1.008198926934569
2023-08-07,2.151922721496231,1.6732645538876176,1.701533512333201,2.5171323214353447,1.8836204215048808,1.0268014154229594,1.008198926934569
2023-08-08,2.141456343558273,1.665126241560584,1.6932577073350559,2.507920924408364,1.8744589943652399,1.0268014154229594,1.008198926934569
2023-08-09,2.111910845891115,1.6421526312726404,1.6698959695193607,2.4930952469883363,1.843805833397684,1.0268014154229594,1.008198926934569
2023-08-10,2.1232054156538163,1.6509349184089548,1.6788266289555227,2.503588250651207,1.8515399182693184,1.0268014154229594,1.008198926934569
2023-08-11,2.0904977708806256,1.6255025262075868,1.6529645693494148,2.4583641575147297,1.844892578049075,1.0268014154229594,1.008198926934569
2023-08-14,2.1148478772770076,1.644436370582876,1.6722182914503252,2.479749220454753,1.8696147566493975,1.0268014154229594,1.008198926934569
2023-08-15,2.073770976095552,1.6124963189983637,1.6397386288468054,2.4395320414703763,1.8510490706601255,1.0268014154229594,1.008198926934569
2023-08-16,2.044139032705696,1.5894554913507164,1.616308538068107,2.396635202328514,1.8336394805073055,1.0268014154229594,1.008198926934569
2023-08-17,2.0601058559112415,1.6018707695766248,1.6289335661410693,2.413148279372445,1.8440786463513552,1.0268014154229594,1.008198926934569
2023-08-18,2.008318134731706,1.5616023355335653,1.58798481726914,2.3565787584876454,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-21,1.991712188280146,1.5486900960262697,1.5748544320052615,2.3372513616088306,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-22,2.015077896668969,1.5668585047859989,1.593329786842978,2.361252912496046,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-23,1.9675502230740103,1.529902544071996,1.5557494738618376,2.2998526432636757,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-24,1.9996247578722612,1.5548426507144093,1.5811109309934277,2.333761111864822,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-25,1.9552514073486154,1.520339388200957,1.5460247533085738,2.281126081373283,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-28,1.9769155872591377,1.5371847442033866,1.5631547030817419,2.3023409317330468,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-29,2.0432711867131514,1.588780682760681,1.615622328928203,2.3792805447874863,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-30,2.0842394395683335,1.6206362529688985,1.6480160828852988,2.4263039124896824,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-08-31,2.078034843132917,1.6158117622086812,1.6431100847934974,2.422742812611492,1.8189977832506647,1.0268014154229594,1.008198926934569
2023-09-01,2.0633817363598403,1.6044179868082933,1.632345372362102,2.402853536049824,1.8180882843590396,1.0268014154229594,1.008198926934569
2023-09-04,2.091019862539741,1.6259084875640764,1.632345372362102,2.4252225818463526,1.8424408084334076,1.0268014154229594,1.008198926934569
2023-09-05,2.0564388342995343,1.5990194138007339,1.632345372362102,2.396021176888977,1.8119707498898416,1.0268014154229594,1.008198926934569
2023-09-06,2.0581426619457224,1.6003442543156006,1.632345372362102,2.38261444757557,1.8134720276357457,1.0268014154229594,1.008198926934569
2023-09-07,2.0108982606502614,1.5636085568541358,1.632345372362102,2.33301348114957,1.7718440094250352,1.0268014154229594,1.008198926934569
2023-09-08,2.00756023217749,1.5610130153564965,1.632345372362102,2.3126639875414874,1.7689028035627066,1.0268014154229594,1.008198926934569
2023-09-11,2.0509589483226125,1.59475843413221,1.632345372362102,2.358374198889788,1.8071423091225787,1.0268014154229594,1.008198926934569
2023-09-12,2.0502234968564186,1.594186571185091,1.632345372362102,2.347851318761165,1.806494287638798,1.0268014154229594,1.008198926934569
2023-09-13,1.9972813355701247,1.5530204823652458,1.632345372362102,2.2929509001920456,1.759845855365153,1.0268014154229594,1.008198926934569
2023-09-14,1.9832746740928,1.5421293616320557,1.632345372362102,2.2727267675970886,1.7472109888698748,1.0268014154229594,1.008198926934569
2023-09-15,1.9524361127605738,1.5181503074333875,1.632345372362102,2.2440386348644012,1.7270515236486415,1.0268014154229594,1.008198926934569
2023-09-18,1.9427767847939594,1.5106395307036018,1.632345372362102,2.2428009715751633,1.7189206019923313,1.0268014154229594,1.008198926934569
2023-09-19,1.914384519206306,1.488562635870059,1.632345372362102,2.2055127075281526,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-20,1.9072476697278586,1.4830132557090399,1.632345372362102,2.1948586083425803,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-21,1.909330044173834,1.4846324418041377,1.632345372362102,2.1856444198667795,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-22,2.0127867846235485,1.5650770111773795,1.632345372362102,2.2895522863573845,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-25,1.9753089981721246,1.5359355132040067,1.632345372362102,2.2584764302645954,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-26,1.9942726073078745,1.5506809939146555,1.632345372362102,2.279614792429805,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-27,1.9995694263520796,1.554799626738451,1.632345372362102,2.2958597610353277,1.712116880715409,1.0268014154229594,1.008198926934569
2023-09-28,2.0188823052362834,1.569816688154111,1.632345372362102,2.307848460989419,1.712116880715409,1.0268014154229594,1.008198926934569
2023-10-09,2.014394290145626,1.5663269547666179,1.632345372362102,2.2989221486614886,1.712116880715409,1.0268014154229594,1.008198926934569
2023-10-10,2.0182809822889616,1.5693491191456412,1.632345372362102,2.298192365045959,1.712116880715409,1.0268014154229594,1.008198926934569
2023-10-11,2.05165872797149,1.595302559843743,1.632345372362102,2.329559408116415,1.712116880715409,1.0268014154229594,1.008198926934569
2023-10-12,2.032709527689958,1.580568282985716,1.632345372362102,2.3148476066531245,1.712116880715409,1.0268014154229594,1.008198926934569
2023-10-13,1.9928133761805817,1.5503366277748731,1.632345372362102,2.268866224492335,1.7112608222750514,1.0268014154229594,1.008198926934569
2023-10-16,1.9451186634486752,1.5503366277748731,1.632345372362102,2.224312391588792,1.6697341868815068,1.0268014154229594,1.008198926934569
2023-10-17,1.9593275294281796,1.5503366277748731,1.632345372362102,2.2332524055461547,1.672479331455089,1.0268014154229594,1.008198926934569
2023-10-18,1.9387466589127218,1.5503366277748731,1.632345372362102,2.2009759426128497,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-19,1.907931544852176,1.5503366277748731,1.632345372362102,2.1773741984313357,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-20,1.9201715122250356,1.5503366277748731,1.632345372362102,2.1492327723108913,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-23,1.8660564637203583,1.5503366277748731,1.632345372362102,2.08957620123131,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-24,1.8788405296548985,1.5503366277748731,1.632345372362102,2.1027748981555683,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-25,1.8744111907124463,1.5503366277748731,1.632345372362102,2.106165674938273,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-26,1.8675779043948688,1.5503366277748731,1.632345372362102,2.10377712117933,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-27,1.9343815036639371,1.5503366277748731,1.632345372362102,2.147212002778551,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-30,1.9565124219846517,1.5503366277748731,1.632345372362102,2.1759818820734784,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-10-31,1.9243105382987544,1.5503366277748731,1.632345372362102,2.153044384373187,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-01,1.9087187742601428,1.5503366277748731,1.632345372362102,2.1417406924176423,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-02,1.8740511252539194,1.5503366277748731,1.632345372362102,2.120703650828255,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-03,1.9020203051443951,1.5503366277748731,1.632345372362102,2.1566234650643996,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-06,1.9732215361218244,1.5503366277748731,1.632345372362102,2.2434527651209595,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-07,1.9616810824760755,1.5503366277748731,1.632345372362102,2.252822168830258,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-08,1.9591985527909437,1.5503366277748731,1.632345372362102,2.270700442518683,1.6619399755044166,1.0268014154229594,1.008198926934569
2023-11-09,1.9782792393566795,1.5503366277748731,1.632345372362102,2.278038139578029,1.6619399755044166,1.0268014154229594,1.008198926934569
