,pnl_net_5bps
2021-04-23,0.0028401703022637626
2021-04-26,-0.00023780358709131868
2021-04-27,-0.007225995344193399
2021-04-28,0.013086136221079347
2021-04-29,0.007312972561881051
2021-04-30,-0.020474049088217147
2021-05-06,0.01702397590882317
2021-05-07,0.007105073166072563
2021-05-10,0.012611573363370635
2021-05-11,0.0003844200166725313
2021-05-12,0.004282276763436362
2021-05-13,-0.02044944136297681
2021-05-14,0.013136366127277125
2021-05-17,0.007175937207314723
2021-05-18,0.009703971847338028
2021-05-19,-0.006824304803377812
2021-05-20,-0.010958812067140073
2021-05-21,-0.003947045713818283
2021-05-24,0.013194340424455626
2021-05-25,0.025448798105243215
2021-05-26,-0.0033661581352725234
2021-05-27,0.012823833437251981
2021-05-28,-0.0008872461173206424
2021-05-31,0.015422677323697398
2021-06-01,0.02310847585814546
2021-06-02,-0.013280805808721262
2021-06-03,-0.0005832075355567401
2021-06-04,-0.003171963709134751
2021-06-07,0.008632507845263074
2021-06-08,-0.012579367919766622
2021-06-09,0.014116338380828448
2021-06-10,0.007361780261279241
2021-06-11,0.0014171615389670562
2021-06-15,-0.014244473140527089
2021-06-16,-0.0225765814095296
2021-06-17,0.00613498450511433
2021-06-18,-0.001129945796359796
2021-06-21,-0.0009694493375779212
2021-06-22,0.017593154781884758
2021-06-23,0.011909352654847827
2021-06-24,-0.010253552596232951
2021-06-25,0.017235413323085313
2021-06-28,0.007286569823663195
2021-06-29,-0.011856284103476944
2021-06-30,0.0007247073415493537
2021-07-01,-0.007752623604617369
2021-07-02,-0.004071405447552245
2021-07-05,0.006094545206588253
2021-07-06,0.004490036358440881
2021-07-07,0.001531132891667471
2021-07-08,-0.006717986844538651
2021-07-09,0.000128856518379461
2021-07-12,0.013074827614895645
2021-07-13,0.005544700876234598
2021-07-14,-0.0062778180244303546
2021-07-15,-0.004061796781823723
2021-07-16,0.0016422074408038996
2021-07-19,-0.0019081620253413494
2021-07-20,0.0004151612805046352
2021-07-21,-0.00014959753682641797
2021-07-22,-0.007906678990619734
2021-07-23,-0.009852923593110702
2021-07-26,-0.04466108105138296
2021-07-27,-0.02586920664723872
2021-07-28,-0.004368006747826226
2021-07-29,0.017948298424748245
2021-07-30,0.0016665832410474035
2021-08-02,0.01894719338503892
2021-08-03,0.009613625595759623
2021-08-04,0.0020982008056973736
2021-08-05,-0.019651415563729513
2021-08-06,-0.017546809646481958
2021-08-09,0.0146758840750875
2021-08-10,0.008739238573606182
2021-08-11,-0.01263514217560535
2021-08-12,-0.0051247919227616805
2021-08-13,-0.0124051124941326
2021-08-16,-0.0029952113156784437
2021-08-17,-0.025935262266905974
2021-08-18,0.0051394859510192435
2021-08-19,0.006301268201547379
2021-08-20,-0.02680134003435682
2021-08-23,0.013720657879189375
2021-08-24,0.021780422820686818
2021-08-25,0.01650836105480476
2021-08-26,-0.03327244961327376
2021-08-27,-0.0035611466104003373
2021-08-30,-0.003901749595015102
2021-08-31,-0.015163954148769513
2021-09-01,0.017871594192396218
2021-09-02,-0.02521987671472832
2021-09-03,0.00547385538022486
2021-09-06,0.04419339635426267
2021-09-07,0.0004824187110548477
2021-09-08,-0.016643603898571113
2021-09-09,-0.0021967726598987785
2021-09-10,0.002388519478220718
2021-09-13,-0.005259754891654755
2021-09-14,0.002916790953455687
2021-09-15,-0.023942687850255363
2021-09-16,0.002085993999426143
2021-09-17,0.04092600993727358
2021-09-22,0.02652113101203183
2021-09-23,-0.001210746161753577
2021-09-24,-0.05135093919735459
2021-09-27,-0.04315483322623573
2021-09-28,0.018217282455765222
2021-09-29,-0.04486081196492312
2021-09-30,0.024336536596332094
2021-10-08,-0.016652390969841353
2021-10-11,0.011343121550196827
2021-10-12,-0.024785102162470908
2021-10-13,-0.021611034744630775
2021-10-14,-0.0004666614334002023
2021-10-15,0.01499189918528465
2021-10-18,0.031217496962142894
2021-10-19,0.0052376850826462516
2021-10-20,-0.030941757336938564
2021-10-21,0.016399911338412492
2021-10-22,-0.03630578029863418
2021-10-25,0.008709229284733241
2021-10-26,0.0008358372558070852
2021-10-27,-0.02566028405586503
2021-10-28,-0.04261944190782415
2021-10-29,0.0017414204100340371
2021-11-01,0.007099754955992058
2021-11-02,-0.03082309958520342
2021-11-03,0.01961497067207481
2021-11-04,-0.005916547799293699
2021-11-05,-0.03029283270115194
2021-11-08,0.010325427260501044
2021-11-09,-0.002511476304525048
2021-11-10,-0.009918479219066485
2021-11-11,0.01805140146217036
2021-11-12,-0.013423287366817933
2021-11-15,-0.006418749687645256
2021-11-16,-0.012025489076329053
2021-11-17,0.01042575377276152
2021-11-18,0.01041593264327001
2021-11-19,0.016594813632610284
2021-11-22,-0.0077083111374748325
2021-11-23,-0.004030503066750679
2021-11-24,0.004111780285900794
2021-11-25,0.00791069124423153
2021-11-26,0.001923604500849755
2021-11-29,0.0005996159358934159
2021-11-30,-0.0022677703489611956
2021-12-01,-0.010408120926380252
2021-12-02,-0.010959012996576386
2021-12-03,0.00310544014663483
2021-12-06,-0.011520729194090454
2021-12-07,0.0031620692854729864
2021-12-08,0.009802246101754175
2021-12-09,0.013513839911115395
2021-12-10,-0.0071615454341992235
2021-12-13,-0.0038271708877790633
2021-12-14,0.0030569572937109157
2021-12-15,-0.023728051753259684
2021-12-16,0.006503978614353478
2021-12-17,-0.0027613580738827795
2021-12-20,-0.02272728404611949
2021-12-21,0.0029710280614157294
2021-12-22,0.002482328205492619
2021-12-23,0.007121073236232345
2021-12-24,-0.025605943731668357
2021-12-27,-0.006656196368247028
