trade_week,pnl_combined
2021-01-29,-0.04893076622433862
2021-02-05,0.024418108474226045
2021-02-19,-0.003533641343951703
2021-02-26,-0.02108166290992623
2021-03-05,0.004389357455955663
2021-03-12,0.01253099623700598
2021-03-19,-0.0061978620526121995
2021-03-26,-0.008332600268053703
2021-04-02,0.005154327813969025
2021-04-09,-0.013093229036801685
2021-04-16,-0.0055870221393084785
2021-04-23,0.019450335117712603
2021-04-30,-0.0013245099518982245
2021-05-07,0.013894072154454356
2021-05-14,0.004241287269497751
2021-05-21,-0.015407826648241483
2021-05-28,0.03219998380588131
2021-06-04,0.010188926245837407
2021-06-11,0.0029869382419185774
2021-06-18,0.008310042737167943
2021-06-25,0.010286878392806478
2021-07-02,-0.015706422728604428
2021-07-09,0.03721224246502973
2021-07-16,0.0192090591723954
2021-07-23,0.04509499084091377
2021-07-30,-0.003932983152709367
2021-08-06,0.02259057281004087
2021-08-13,0.021590748439994055
2021-08-20,-0.023848877167514847
2021-08-27,0.06626467105987562
2021-09-03,0.019479318878360633
2021-09-10,0.04947181745363399
2021-09-17,-0.025939322425165747
2021-09-24,-0.02054835145175944
2021-10-08,0.01118540173124172
2021-10-15,-0.009810335967882765
2021-10-22,0.00017659988679579342
2021-10-29,-0.0019566045782111277
2021-11-05,0.00828714240519005
2021-11-12,0.02294913735989269
2021-11-19,-0.001798205747826286
2021-11-26,-0.017322914092900283
2021-12-03,0.009546870385839065
2021-12-10,0.00018917223209656466
2021-12-17,-0.013218082352129765
2021-12-24,-0.0059589019091605315
2021-12-31,-0.004645063709377761
2022-01-07,0.010694588472703614
2022-01-14,-0.01032480015098334
2022-01-21,0.013299280187676468
2022-01-28,-0.01223126663785205
2022-02-11,0.01578755570587397
2022-02-18,0.017414847625868007
2022-02-25,0.003627155821420769
2022-03-04,0.0075615310497763304
2022-03-11,0.020681763817665406
2022-03-18,-0.022788705902753843
2022-03-25,0.013134178993529068
2022-04-01,-0.010463254930832047
2022-04-08,0.006141879237380289
2022-04-15,0.02623235713470141
2022-04-22,0.0036553278229299753
2022-04-29,-0.0017534635706533423
2022-05-06,-0.0057490182558375975
2022-05-13,-0.010810566508999028
2022-05-20,-0.0030410735555545495
2022-05-27,0.013541336060232143
2022-06-10,-9.52706727049414e-05
2022-06-17,0.0021310414049043117
2022-06-24,-0.00864686541414156
2022-07-01,-0.007703022580262294
2022-07-08,-0.03029298174314457
2022-07-15,-0.013418617964560432
2022-07-22,0.006932702972619062
2022-07-29,0.020396870410672452
2022-08-05,0.008431717374893268
2022-08-12,0.0031487925424788094
2022-08-19,-0.009606548007614936
2022-08-26,0.009956702676468813
2022-09-02,-0.016494751216419166
2022-09-09,0.01472785248132371
2022-09-16,-0.015933990461368116
2022-09-23,0.009292108530836932
2022-09-30,0.0016140020276508625
2022-10-14,0.001847717715895975
2022-10-21,-0.0106923001218721
2022-10-28,0.006739235746842785
2022-11-04,0.002200067204626846
2022-11-11,0.03517501724969354
2022-11-18,0.0016595815387762736
2022-11-25,0.0009946427101031744
2022-12-02,0.006764938052476539
2022-12-09,-0.008671328932618298
2022-12-16,-0.0007093314382672486
2022-12-23,0.005993114784101153
2022-12-30,0.005626960368902723
2023-01-06,-9.788540324481973e-05
2023-01-13,0.014340917414228879
2023-01-20,0.01793266890922912
2023-02-03,0.022432484233559827
2023-02-10,0.004711896858873656
2023-02-17,-0.016601717155335944
2023-02-24,0.01605061618413264
2023-03-03,0.03054897145756038
2023-03-10,-0.041349099952853435
2023-03-17,0.03444374182611194
2023-03-24,0.015045981469540937
2023-03-31,0.023479945707904532
2023-04-07,0.059880255032598424
2023-04-14,-0.028251599844103775
2023-04-21,-0.020398277033860327
2023-04-28,0.028115678663303032
2023-05-05,0.014490980575363039
2023-05-12,-0.007439345680875033
2023-05-19,-0.007360740992374002
2023-05-26,-0.004263064637669654
2023-06-02,0.011804119999498387
2023-06-09,0.0006603524530870925
2023-06-16,0.0025684182687274056
2023-06-30,-0.002770993916367657
2023-07-07,0.0027605699309637102
2023-07-14,0.00756720694006159
2023-07-21,0.010906070351327162
2023-07-28,-0.0020888187388071995
2023-08-04,0.013498757916996848
2023-08-11,-0.03735541050634576
2023-08-18,0.0011016883007314933
2023-08-25,0.00489630493755797
2023-09-01,0.009062510801713622
2023-09-08,0.009198188972614952
2023-09-15,0.006921015500498864
2023-09-22,0.0022263283668077036
2023-10-13,-0.0066694268888409375
2023-10-20,0.038897451824558185
2023-10-27,-0.000202006649439389
2023-11-03,0.002221816298924373
2023-11-10,-0.012109539519167881
2023-11-17,0.004342030329311238
2023-11-24,-0.015156639576156546
2023-12-01,0.017562541158938877
2023-12-08,-4.932983080675052e-05
2023-12-15,-0.0009119632339126734
2023-12-22,0.007331036893296509
2023-12-29,0.003158434119662397
2024-01-05,0.00324407641465386
2024-01-12,-0.005313653333046274
2024-01-19,0.000908944350727004
2024-01-26,-0.0028668931501715108
2024-02-02,0.011830446595049077
2024-02-23,-0.0015656961391912168
2024-03-01,0.00897882735218218
2024-03-08,0.04353611528409426
2024-03-15,0.0005554807006074658
2024-03-22,0.007387452364551372
2024-03-29,0.03336531865444581
2024-04-12,0.046904621704808726
2024-04-19,-0.001106557437069681
2024-04-26,-0.024618757476430303
2024-05-10,0.01337319883575425
2024-05-17,0.007900040063425635
2024-05-24,-0.018969719432222282
2024-05-31,0.004890502125714485
2024-06-07,0.008923161289006293
2024-06-14,-0.02034857378788886
2024-06-21,0.017492666224511837
2024-06-28,-0.015857507626377585
2024-07-05,0.012775158915993096
2024-07-12,0.012589686166027904
2024-07-19,-0.004198256769475624
2024-07-26,-0.015438439632341181
2024-08-02,0.026263461405681594
2024-08-09,-0.018342205575745493
2024-08-16,0.009725570971093217
2024-08-23,0.00774350478915216
2024-08-30,0.0011556781042921143
2024-09-06,-0.00456586119457999
2024-09-13,0.012321084515001727
2024-09-20,0.010720956997939018
2024-09-27,0.03190125020539021
2024-10-11,-0.04622266223181563
2024-10-18,0.05477899712750408
2024-10-25,-0.003085209059697695
2024-11-01,-0.019777215325951083
2024-11-08,0.06655950802465381
2024-11-15,-0.030931850404438733
2024-11-22,-0.01707599705651515
2024-11-29,0.0130229420451435
2024-12-06,0.01823655733519061
2024-12-13,-0.0023794838618870413
2024-12-20,-0.015952037252137733
2024-12-27,0.0021243443393388337
2025-01-03,-0.03967130088751277
2025-01-10,0.0001514164069473
2025-01-17,0.010648561817852708
2025-01-24,-0.00048352330338596384
2025-02-07,0.04824220403010325
2025-02-14,0.01486533027019309
2025-02-21,0.027030104675795814
2025-02-28,-0.03185716876704174
2025-03-07,0.01702510757586843
2025-03-14,-0.004433659699535972
2025-03-21,-0.008441916794365864
2025-03-28,-0.0067627280304766065
2025-04-11,-0.0137023167159908
2025-04-18,0.0004745301866761753
2025-04-25,-0.0027487332391310806
2025-05-09,0.0068598092105114335
2025-05-16,0.0045180506770631955
2025-05-23,0.002907827027717409
2025-05-30,-0.007951973334232181
2025-06-06,0.009439927968001758
2025-06-13,0.01262319814155739
2025-06-20,-0.013713447200065822
2025-06-27,0.016359453201945803
2025-07-04,0.00032865869895222174
2025-07-11,0.02619185887647788
2025-07-18,0.016886316698694535
2025-07-25,0.012943435917858336
2025-08-01,-0.010901322624481371
2025-08-08,0.006717206140998052
2025-08-15,0.05213696693415985
2025-08-22,0.05993589854384729
2025-08-29,0.050607728852465964
2025-09-05,-0.008378222490659603
2025-09-12,0.011340049348737634
2025-09-19,0.009172330977098322
2025-09-26,0.016349401177317747
2025-10-10,-0.015959377626979708
2025-10-17,-0.017468944918042496
2025-10-24,0.0006981390332177696
2025-10-31,0.006589292036196149
2025-11-07,0.03240925304306215
2025-11-14,-0.009023004718379753
2025-11-21,-0.043693863093459566
2025-11-28,0.005601715738083185
2025-12-05,0.0036416153175788286
2025-12-12,-0.0010112595909848325
2025-12-19,-0.0011385148461595155
2025-12-26,0.02249836638003988
2026-01-09,0.047534668283218874
2026-01-16,-0.0034354135414222907
2026-01-23,0.0046984614334807965
2026-01-30,-0.013429891116972502
2026-02-06,-0.018300763073016355
2026-02-13,0.0007584014505715093
2026-02-27,0.030468577639908997
2026-03-06,0.0034782656681282415
2026-03-13,-0.004652601977679754
2026-03-20,-0.028070200541987132
2026-03-27,-0.012474344529617779
2026-04-03,-0.009718311911834499
2026-04-10,0.006775086044283415
2026-04-17,0.019523594394383847
