rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,rebal_threshold,theta_off,theta_on,ann_ret,ann_vol,sharpe,max_dd,calmar,sortino,win_rate,n,gross_sharpe,ann_turnover,ann_capped_turnover
18,250,60,0.3,0.0,0.5,5,0.4,-0.7,0.7,0.12346223005394452,0.13913045994949705,0.8873846179963759,-0.26116464087154334,0.47273715784010273,1.2595907189341884,0.4964747356051704,1702,1.5458780656063638,72.4487661574618,72.42572124347238
30,600,120,0.0,0.0,0.4,8,0.0,-0.5,1.0,0.09897755373610195,0.11204067074328813,0.8834073651958324,-0.12897978456999115,0.767388114859128,1.2207762575999705,0.5023501762632198,1702,1.4636372610286328,53.66210340775559,53.240689591321974
18,600,60,0.5,0.2,0.5,5,0.0,-0.7,0.7,0.1222087573438495,0.13961959170266586,0.8752980570528061,-0.29813285854876737,0.4099137476450255,1.258867197193771,0.490599294947121,1702,1.6696809058386797,85.3325499412456,84.97074369962397
14,600,120,0.0,0.0,0.5,8,0.2,-0.5,1.0,0.10001953656884366,0.115312657975034,0.8673769066228496,-0.16266297629325,0.6148881500147133,1.193785263677179,0.4964747356051704,1702,1.8123039275876582,89.53396004700353,89.50169739449471
14,600,120,0.0,0.2,0.4,8,0.2,-0.5,1.0,0.09920720073873768,0.11498525666363146,0.862781921937613,-0.15528526911406326,0.6388706495132259,1.168388819370952,0.5058754406580493,1702,1.792885295216374,88.38648648648649,88.37273147205053
24,600,60,0.3,0.2,0.5,3,0.2,-0.7,0.7,0.1266193968161231,0.14707359531979236,0.8609254199627454,-0.25605890889106797,0.4944932295637847,1.1280878722039678,0.491186839012926,1702,1.5165826392825315,73.31492361927144,73.29314351443007
30,600,252,0.5,0.0,0.4,3,0.4,-1.0,0.5,0.1328381027604959,0.15714697171746078,0.8453112478637481,-0.37166465979436425,0.3574138655905379,1.1331229089918085,0.48531139835487663,1702,1.2776966794851392,52.61104582843713,52.35136517171562
18,250,60,0.0,0.2,0.4,3,0.4,-0.7,0.7,0.11499806932470213,0.13622119593628212,0.8442009962861641,-0.267395502975481,0.4300673274047057,1.1262617252807179,0.5023501762632198,1702,1.5447883707144316,75.63454759106932,75.55749818488836
30,600,252,0.5,0.0,0.5,3,0.1,-1.0,0.5,0.13201235621758767,0.1564232822533583,0.8439431414293408,-0.3838590034953532,0.3439084534047819,1.1200410569223678,0.49412455934195065,1702,1.3570259006249419,60.75440658049354,60.18741881947121
30,250,180,0.5,0.0,0.4,8,0.0,-1.0,0.5,0.10941670529922631,0.13049017523687614,0.8385053135272783,-0.2585569875132324,0.42318216324989705,1.0824314849874976,0.5029377203290247,1702,1.3593652967467704,52.64048178613396,52.64048178613396
30,250,120,0.3,0.0,0.3,3,0.1,-0.7,0.7,0.1228972583414849,0.14769983376908957,0.8320744526606548,-0.16860685062931113,0.7288983684991508,1.1088188414888454,0.4982373678025852,1702,1.3610920396677237,60.19917743830787,60.188919569418324
30,600,60,0.3,0.0,0.4,3,0.4,-1.0,0.5,0.12612789361829835,0.15223593073101557,0.8285027917696558,-0.25118520263189514,0.5021310662281935,1.1163819265052197,0.4970622796709753,1702,1.3252198717242114,57.59576968272621,57.57707361579906
30,600,60,0.0,0.2,0.4,8,0.2,-0.7,0.7,0.10237462245092144,0.12402912534983236,0.8254079206167667,-0.2299261611528144,0.44524999651031805,1.1165958892633507,0.5129259694477086,1702,1.376342995673289,55.300998824911865,55.13887087464748
30,250,252,0.3,0.0,0.4,8,0.4,-0.7,0.7,0.09982348254708184,0.12103218291000661,0.8247680918165833,-0.26911654344424474,0.37093030874099037,1.0120508102840418,0.5146886016451234,1702,1.2583209058805171,43.22837837837838,43.22557694790246
30,600,120,0.0,0.0,0.5,5,0.0,-0.7,0.7,0.11410494217334777,0.1389947275007074,0.8209300037856978,-0.19247890846920757,0.5928178992744136,1.097298902401001,0.4982373678025852,1702,1.3729711558152875,60.59894242068155,60.372299462062294
14,600,120,0.3,0.2,0.5,8,0.1,-0.5,1.0,0.09387724523924268,0.1149207677501846,0.8168866870373991,-0.16691394574375085,0.5624290098765302,1.126405915475987,0.49588719153936545,1702,1.8092471683918752,93.33066980023501,93.27884193033489
24,600,252,0.5,0.2,0.4,8,0.0,-0.5,1.0,0.09411209805393805,0.1154486813713716,0.8151855606838964,-0.23690660096820249,0.39725401347752964,1.0338367922724558,0.5052878965922444,1702,1.4067730905903852,56.819858989424205,56.819858989424205
30,600,252,0.5,0.2,0.3,3,0.4,-1.0,0.5,0.1273472492426413,0.15667200356444752,0.8128270931970089,-0.33270102634678034,0.38276782804362297,1.0721555509238667,0.4894242068155112,1702,1.2237462061402269,50.390129259694476,50.14478926052291
30,600,120,0.5,0.2,0.3,5,0.0,-0.7,0.7,0.10735695607241147,0.13231625187706997,0.8113663631596273,-0.14854127994668564,0.7227415578413218,1.0916884999469563,0.5029377203290247,1702,1.3616518739020338,58.3780258519389,58.05073031183902
24,250,60,0.0,0.0,0.5,8,0.4,-0.5,1.0,0.09326571601911948,0.11518734441521095,0.8096871795475075,-0.23130191026392066,0.4032206907098225,1.0613401684975106,0.5135135135135135,1702,1.4351994649861222,60.05940070505288,60.05940070505288
24,250,180,0.5,0.0,0.4,5,0.4,-1.0,0.5,0.11632500918127109,0.1438146946435014,0.8088534309350389,-0.33744974014395057,0.3447180286215326,1.0219538198892129,0.5,1702,1.31499553401344,57.71668625146887,57.69647730764983
14,600,252,0.5,0.2,0.3,5,0.4,-0.5,1.0,0.09889164365767611,0.12254571975322003,0.8069775415805791,-0.20892131216263243,0.473343971632224,1.03906121664448,0.49471210340775557,1702,1.5726670975916222,79.6075205640423,79.56489993988838
24,600,252,0.3,0.2,0.5,3,0.4,-0.5,1.0,0.11140826421953287,0.1381354783686901,0.8065144851649114,-0.2703092704172766,0.4121511039837881,1.0543580672562105,0.49529964747356053,1702,1.3146660910675498,57.53407755581669,57.5184660060282
30,600,120,0.3,0.2,0.3,3,0.1,-0.5,1.0,0.10664316099397309,0.13280613488087648,0.8029987552128456,-0.19484491545130633,0.547323294256679,1.1039731786870373,0.4900117508813161,1702,1.344843300832542,58.08930669800235,57.59708229784371
30,250,60,0.3,0.2,0.5,3,0.1,-0.7,0.7,0.11889621576047538,0.14806640828952186,0.8029925027153457,-0.252508468362737,0.47086031027552283,1.0829352787526152,0.5,1702,1.3706961374723596,63.93772032902467,63.8911054926557
30,250,120,0.3,0.2,0.5,3,0.4,-1.0,0.5,0.1225963562399417,0.15283136040518686,0.8021675388802008,-0.2289204413871655,0.5355413238636849,1.0544623620120928,0.5023501762632198,1702,1.2787259726397122,56.349588719153935,56.29451969673914
30,600,252,0.5,0.2,0.3,5,0.0,-0.5,1.0,0.1022583429452042,0.12908189605335138,0.7921974039096805,-0.18772620395673645,0.5447206665339632,1.0151651488162599,0.49764982373678024,1702,1.283667250425428,52.206345475910695,51.612815404142175
30,250,252,0.3,0.0,0.3,3,0.0,-0.7,0.7,0.11419870517172837,0.14429467225898288,0.7914270387389101,-0.27420796109012435,0.41646750414439826,1.0230314254258643,0.49471210340775557,1702,1.275979962780263,54.60987074030551,54.59157051720916
