round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,trend_ma_window,exclude_buckets,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days
6,refine L=150 λs=0.5 rb=0.0,18,600,150,0.5,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.13206840769204886,0.13396548895896662,0.9858390300243757,1.7347126129038697,-0.1985556576084695,0.66514552787246,1.280636726559451,0.490599294947121,78.01586368977675,1702
6,refine L=150 λs=0.5 rb=0.1,18,600,150,0.5,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.13206840769204886,0.13396548895896662,0.9858390300243757,1.7347126129038697,-0.1985556576084695,0.66514552787246,1.280636726559451,0.490599294947121,78.01586368977675,1702
6,refine L=150 λs=0.5 rb=0.2,18,600,150,0.5,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.12985948980848572,0.1338046785240071,0.9705153156149653,1.6739000732672769,-0.1986049873319079,0.6538581510617607,1.2569504192971181,0.49412455934195065,74.2032902467685,1702
6,refine L=150 λs=0.5 rb=0.3,18,600,150,0.5,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.13650123617713739,0.1337661507519909,1.020446767809126,1.7221727448770427,-0.18596537809197666,0.7340142427459009,1.3234249806329212,0.4935370152761457,73.65052878965923,1702
6,refine L=150 λs=0.5 rb=0.4,18,600,150,0.5,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.1544646150779525,0.1330668373584186,1.1608047365092062,1.774119482543687,-0.17701934192038737,0.8725860880638759,1.5033742905018512,0.5041128084606346,64.58178613396005,1702
6,refine L=150 λs=0.7 rb=0.0,18,600,150,0.7,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.13797179178321772,0.13388648247414622,1.0305132320573167,1.7758529090876933,-0.1903796211576806,0.7247193315346686,1.32983858200966,0.4935370152761457,77.21633372502937,1702
6,refine L=150 λs=0.7 rb=0.1,18,600,150,0.7,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.13797179178321772,0.13388648247414622,1.0305132320573167,1.7758529090876933,-0.1903796211576806,0.7247193315346686,1.32983858200966,0.4935370152761457,77.21633372502937,1702
6,refine L=150 λs=0.7 rb=0.2,18,600,150,0.7,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.13763258122538358,0.13421913315215153,1.0254319037313595,1.7226641207161326,-0.18028780539060896,0.7634048288911766,1.3144751142057998,0.4970622796709753,73.2556991774383,1702
6,refine L=150 λs=0.7 rb=0.3,18,600,150,0.7,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.14465380763045954,0.13418068528202878,1.0780523838167746,1.7730232457924342,-0.16735996774419692,0.8643274110303197,1.383276119951545,0.4964747356051704,72.64371327849588,1702
6,refine L=150 λs=0.7 rb=0.4,18,600,150,0.7,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.16938009750032457,0.1355425298205862,1.2496453897129425,1.8556250513034,-0.16506815894140192,1.0261221702996843,1.6509474076769417,0.5047003525264395,64.25605170387779,1702
6,refine L=180 λs=0.0 rb=0.0,18,600,180,0.0,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.14767115047770907,0.12669504156013905,1.1655637715514948,1.946395821331007,-0.19143541084003302,0.7713888973294801,1.6015100197699699,0.4900117508813161,75.90105757931845,1702
6,refine L=180 λs=0.0 rb=0.1,18,600,180,0.0,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.14767115047770907,0.12669504156013905,1.1655637715514948,1.946395821331007,-0.19143541084003302,0.7713888973294801,1.6015100197699699,0.4900117508813161,75.90105757931845,1702
6,refine L=180 λs=0.0 rb=0.2,18,600,180,0.0,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.14954348194674538,0.12690370710167082,1.1784012095638496,1.907329606216741,-0.18278740431058949,0.8181279367184593,1.6004481207196037,0.4900117508813161,71.85898942420683,1702
6,refine L=180 λs=0.0 rb=0.3,18,600,180,0.0,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.15055137914684402,0.12698457277678976,1.185587948635929,1.9049473841061897,-0.18134591471353667,0.8301889754983602,1.6135502586428858,0.4888366627497062,71.05945945945946,1702
6,refine L=180 λs=0.0 rb=0.4,18,600,180,0.0,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.16219691489030952,0.12677351711246343,1.279422694776396,1.928923062002404,-0.15794254373539351,1.0269361949877387,1.7238242712516956,0.4994124559341951,64.84089306698003,1702
6,refine L=180 λs=0.2 rb=0.0,18,600,180,0.2,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.14332711162190104,0.12714325554482578,1.127288356804498,1.9101051524479764,-0.17285095378677873,0.8291947974941637,1.5349276350575203,0.4917743830787309,76.7005875440658,1702
6,refine L=180 λs=0.2 rb=0.1,18,600,180,0.2,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.14332711162190104,0.12714325554482578,1.127288356804498,1.9101051524479764,-0.17285095378677873,0.8291947974941637,1.5349276350575203,0.4917743830787309,76.7005875440658,1702
6,refine L=180 λs=0.2 rb=0.2,18,600,180,0.2,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.14563844216795108,0.12698234972556893,1.1469187842460091,1.8841628778039372,-0.16323353896561854,0.8922090588174194,1.56370566443868,0.4917743830787309,72.95464159811986,1702
6,refine L=180 λs=0.2 rb=0.3,18,600,180,0.2,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.146635001608584,0.12711575364410607,1.153554908852031,1.8818089598629948,-0.16175926626144688,0.9065014017285541,1.575087539600047,0.490599294947121,72.1551116333725,1702
6,refine L=180 λs=0.2 rb=0.4,18,600,180,0.2,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.14491003476228403,0.12734510884903816,1.1379316887158053,1.7828463634881075,-0.16939299905438177,0.8554664925423645,1.5272898478047345,0.4970622796709753,65.6108108108108,1702
6,refine L=180 λs=0.3 rb=0.0,18,600,180,0.3,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.13058430135342025,0.12803486523411858,1.0199120459465465,1.7897177421301145,-0.1917505923085906,0.6810112020059192,1.3805399518159633,0.4870740305522914,76.75981198589895,1702
6,refine L=180 λs=0.3 rb=0.1,18,600,180,0.3,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.13058430135342025,0.12803486523411858,1.0199120459465465,1.7897177421301145,-0.1917505923085906,0.6810112020059192,1.3805399518159633,0.4870740305522914,76.75981198589895,1702
6,refine L=180 λs=0.3 rb=0.2,18,600,180,0.3,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.13431341806940766,0.12805609049909,1.048863959112996,1.7754468490687587,-0.16659854453688572,0.8062100328833907,1.4107585118440744,0.4900117508813161,73.16192714453585,1702
6,refine L=180 λs=0.3 rb=0.3,18,600,180,0.3,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.13565101834554127,0.12813076353962097,1.0586920314698263,1.7769326312663616,-0.1653362306557351,0.8204554912588717,1.427480454890471,0.4888366627497062,72.44383078730904,1702
6,refine L=180 λs=0.3 rb=0.4,18,600,180,0.3,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.14381116068825417,0.12879658941878994,1.1165758451929457,1.7602373821881878,-0.1631984787687385,0.8812040514914525,1.4928541316937327,0.49588719153936545,66.08460634547592,1702
6,refine L=180 λs=0.5 rb=0.0,18,600,180,0.5,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.13839683705113903,0.1275131178338758,1.0853537220495426,1.8552027617298774,-0.17386122497807122,0.7960189919781985,1.464097330068858,0.490599294947121,76.07873090481787,1702
6,refine L=180 λs=0.5 rb=0.1,18,600,180,0.5,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.13839683705113903,0.1275131178338758,1.0853537220495426,1.8552027617298774,-0.17386122497807122,0.7960189919781985,1.464097330068858,0.490599294947121,76.07873090481787,1702
6,refine L=180 λs=0.5 rb=0.2,18,600,180,0.5,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.14593876132243588,0.12775787672970557,1.1423073477590364,1.8567152149379493,-0.1597434063227794,0.9135823799046223,1.5359724221530993,0.4929494712103408,71.47403055229142,1702
6,refine L=180 λs=0.5 rb=0.3,18,600,180,0.5,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.1472900858627646,0.12783224040134938,1.152213912549168,1.8581488381450066,-0.15827758665230485,0.9305808167667039,1.553134938670283,0.4917743830787309,70.75593419506464,1702
6,refine L=180 λs=0.5 rb=0.4,18,600,180,0.5,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.1406131606959371,0.1273751159628187,1.1039295990669218,1.7402951179542057,-0.16401425091813482,0.8573228235278286,1.4534983101555312,0.4964747356051704,65.01856639247944,1702
6,refine L=180 λs=0.7 rb=0.0,18,600,180,0.7,0.2,0.4,5,-0.7,0.7,0.0,rsrs_skew,200,,0.1346797211941977,0.12520170629532934,1.0757019626913977,1.8579121328200885,-0.16671606245246262,0.8078389041403868,1.443529567015706,0.490599294947121,76.22679200940071,1702
6,refine L=180 λs=0.7 rb=0.1,18,600,180,0.7,0.2,0.4,5,-0.7,0.7,0.1,rsrs_skew,200,,0.1346797211941977,0.12520170629532934,1.0757019626913977,1.8579121328200885,-0.16671606245246262,0.8078389041403868,1.443529567015706,0.490599294947121,76.22679200940071,1702
6,refine L=180 λs=0.7 rb=0.2,18,600,180,0.7,0.2,0.4,5,-0.7,0.7,0.2,rsrs_skew,200,,0.1427924537932479,0.12540743290918688,1.1386283131770212,1.8645339281547482,-0.15531447572893475,0.9193763370933877,1.5326788116298111,0.491186839012926,71.48143360752057,1702
6,refine L=180 λs=0.7 rb=0.3,18,600,180,0.7,0.2,0.4,5,-0.7,0.7,0.3,rsrs_skew,200,,0.14377949818492453,0.12549785250918524,1.145672976152331,1.8626379088003275,-0.15583444583365735,0.9226425994314462,1.5470873143202886,0.4894242068155112,70.76333725029377,1702
6,refine L=180 λs=0.7 rb=0.4,18,600,180,0.7,0.2,0.4,5,-0.7,0.7,0.4,rsrs_skew,200,,0.13861993713081255,0.12473142125033275,1.1113473713460373,1.7559244311663502,-0.16399860924072007,0.8452506870185938,1.4566726001428114,0.49588719153936545,64.66321974148062,1702
