date,symbol,weight,regime
2025-03-31,512890.SH,0.06666666666666667,1.0
2025-03-31,513100.SH,0.06666666666666667,1.0
2025-03-31,513500.SH,0.06666666666666667,1.0
2025-03-31,513520.SH,0.06666666666666667,1.0
2025-03-31,513880.SH,0.06666666666666667,1.0
2025-03-31,515080.SH,0.06666666666666667,1.0
2025-03-31,515180.SH,0.06666666666666667,1.0
2025-04-30,159928.SZ,0.06666666666666667,1.0
2025-04-30,162411.SZ,0.06666666666666667,1.0
2025-04-30,162719.SZ,0.06666666666666667,1.0
2025-04-30,510050.SH,0.06666666666666667,1.0
2025-04-30,510100.SH,0.06666666666666667,1.0
2025-04-30,510180.SH,0.06666666666666667,1.0
2025-04-30,510230.SH,0.06666666666666667,1.0
2025-04-30,510850.SH,0.06666666666666667,1.0
2025-04-30,510880.SH,0.06666666666666667,1.0
2025-04-30,512690.SH,0.06666666666666667,1.0
2025-04-30,512700.SH,0.06666666666666667,1.0
2025-04-30,512800.SH,0.06666666666666667,1.0
2025-04-30,512890.SH,0.06666666666666667,1.0
2025-04-30,515080.SH,0.06666666666666667,1.0
2025-04-30,515180.SH,0.06666666666666667,1.0
2025-05-30,159919.SZ,0.06666666666666667,1.0
2025-05-30,159928.SZ,0.06666666666666667,1.0
2025-05-30,510050.SH,0.06666666666666667,1.0
2025-05-30,510100.SH,0.06666666666666667,1.0
2025-05-30,510180.SH,0.06666666666666667,1.0
2025-05-30,510230.SH,0.06666666666666667,1.0
2025-05-30,510850.SH,0.06666666666666667,1.0
2025-05-30,510880.SH,0.06666666666666667,1.0
2025-05-30,512010.SH,0.06666666666666667,1.0
2025-05-30,512690.SH,0.06666666666666667,1.0
2025-05-30,512700.SH,0.06666666666666667,1.0
2025-05-30,512800.SH,0.06666666666666667,1.0
2025-05-30,512890.SH,0.06666666666666667,1.0
2025-05-30,515080.SH,0.06666666666666667,1.0
2025-05-30,515180.SH,0.06666666666666667,1.0
2025-06-30,159928.SZ,0.06666666666666667,1.0
2025-06-30,510050.SH,0.06666666666666667,1.0
2025-06-30,510100.SH,0.06666666666666667,1.0
2025-06-30,510180.SH,0.06666666666666667,1.0
2025-06-30,510230.SH,0.06666666666666667,1.0
2025-06-30,510850.SH,0.06666666666666667,1.0
2025-06-30,510880.SH,0.06666666666666667,1.0
2025-06-30,512010.SH,0.06666666666666667,1.0
2025-06-30,512690.SH,0.06666666666666667,1.0
2025-06-30,512700.SH,0.06666666666666667,1.0
2025-06-30,512800.SH,0.06666666666666667,1.0
2025-06-30,512890.SH,0.06666666666666667,1.0
2025-06-30,515080.SH,0.06666666666666667,1.0
2025-06-30,515180.SH,0.06666666666666667,1.0
2025-06-30,515650.SH,0.06666666666666667,1.0
2025-07-31,159941.SZ,0.06666666666666667,1.0
2025-07-31,162411.SZ,0.06666666666666667,1.0
2025-07-31,162719.SZ,0.06666666666666667,1.0
2025-07-31,510210.SH,0.06666666666666667,1.0
2025-07-31,510880.SH,0.06666666666666667,1.0
2025-07-31,512700.SH,0.06666666666666667,1.0
2025-07-31,512800.SH,0.06666666666666667,1.0
2025-07-31,512890.SH,0.06666666666666667,1.0
2025-07-31,513030.SH,0.06666666666666667,1.0
2025-07-31,513100.SH,0.06666666666666667,1.0
2025-07-31,513500.SH,0.06666666666666667,1.0
2025-07-31,513520.SH,0.06666666666666667,1.0
2025-07-31,513880.SH,0.06666666666666667,1.0
2025-07-31,515080.SH,0.06666666666666667,1.0
2025-07-31,515180.SH,0.06666666666666667,1.0
2025-08-29,159941.SZ,0.06666666666666667,1.0
2025-08-29,162411.SZ,0.06666666666666667,1.0
2025-08-29,162719.SZ,0.06666666666666667,1.0
2025-08-29,510230.SH,0.06666666666666667,1.0
2025-08-29,510880.SH,0.06666666666666667,1.0
2025-08-29,512700.SH,0.06666666666666667,1.0
2025-08-29,512800.SH,0.06666666666666667,1.0
2025-08-29,512890.SH,0.06666666666666667,1.0
2025-08-29,513030.SH,0.06666666666666667,1.0
2025-08-29,513100.SH,0.06666666666666667,1.0
2025-08-29,513500.SH,0.06666666666666667,1.0
2025-08-29,513520.SH,0.06666666666666667,1.0
2025-08-29,513880.SH,0.06666666666666667,1.0
2025-08-29,515080.SH,0.06666666666666667,1.0
2025-08-29,515180.SH,0.06666666666666667,1.0
2025-09-30,159941.SZ,0.06666666666666667,1.0
2025-09-30,162719.SZ,0.06666666666666667,1.0
2025-09-30,510230.SH,0.06666666666666667,1.0
2025-09-30,510880.SH,0.06666666666666667,1.0
2025-09-30,510900.SH,0.06666666666666667,1.0
2025-09-30,512700.SH,0.06666666666666667,1.0
2025-09-30,512800.SH,0.06666666666666667,1.0
2025-09-30,512890.SH,0.06666666666666667,1.0
2025-09-30,513030.SH,0.06666666666666667,1.0
2025-09-30,513100.SH,0.06666666666666667,1.0
2025-09-30,513500.SH,0.06666666666666667,1.0
2025-09-30,513520.SH,0.06666666666666667,1.0
2025-09-30,513880.SH,0.06666666666666667,1.0
2025-09-30,515080.SH,0.06666666666666667,1.0
2025-09-30,515180.SH,0.06666666666666667,1.0
2025-10-31,159928.SZ,0.06666666666666667,1.0
2025-10-31,159941.SZ,0.06666666666666667,1.0
2025-10-31,510230.SH,0.06666666666666667,1.0
2025-10-31,510880.SH,0.06666666666666667,1.0
2025-10-31,512690.SH,0.06666666666666667,1.0
2025-10-31,512700.SH,0.06666666666666667,1.0
2025-10-31,512800.SH,0.06666666666666667,1.0
2025-10-31,512890.SH,0.06666666666666667,1.0
2025-10-31,513030.SH,0.06666666666666667,1.0
2025-10-31,513100.SH,0.06666666666666667,1.0
2025-10-31,513500.SH,0.06666666666666667,1.0
2025-10-31,513880.SH,0.06666666666666667,1.0
2025-10-31,515080.SH,0.06666666666666667,1.0
2025-10-31,515180.SH,0.06666666666666667,1.0
2025-10-31,515650.SH,0.06666666666666667,1.0
2025-11-28,159905.SZ,0.06666666666666667,1.0
2025-11-28,159928.SZ,0.06666666666666667,1.0
2025-11-28,162719.SZ,0.06666666666666667,1.0
2025-11-28,510230.SH,0.06666666666666667,1.0
2025-11-28,510880.SH,0.06666666666666667,1.0
2025-11-28,512200.SH,0.06666666666666667,1.0
2025-11-28,512690.SH,0.06666666666666667,1.0
2025-11-28,512700.SH,0.06666666666666667,1.0
2025-11-28,512800.SH,0.06666666666666667,1.0
2025-11-28,512890.SH,0.06666666666666667,1.0
2025-11-28,513030.SH,0.06666666666666667,1.0
2025-11-28,513500.SH,0.06666666666666667,1.0
2025-11-28,515080.SH,0.06666666666666667,1.0
2025-11-28,515180.SH,0.06666666666666667,1.0
2025-11-28,515650.SH,0.06666666666666667,1.0
2025-12-31,159905.SZ,0.06666666666666667,1.0
2025-12-31,159928.SZ,0.06666666666666667,1.0
2025-12-31,162411.SZ,0.06666666666666667,1.0
2025-12-31,162719.SZ,0.06666666666666667,1.0
2025-12-31,510230.SH,0.06666666666666667,1.0
2025-12-31,510880.SH,0.06666666666666667,1.0
2025-12-31,512200.SH,0.06666666666666667,1.0
2025-12-31,512690.SH,0.06666666666666667,1.0
2025-12-31,512700.SH,0.06666666666666667,1.0
2025-12-31,512800.SH,0.06666666666666667,1.0
2025-12-31,512890.SH,0.06666666666666667,1.0
2025-12-31,513030.SH,0.06666666666666667,1.0
2025-12-31,515080.SH,0.06666666666666667,1.0
2025-12-31,515180.SH,0.06666666666666667,1.0
2025-12-31,515650.SH,0.06666666666666667,1.0
2026-01-30,159928.SZ,0.06666666666666667,1.0
2026-01-30,162719.SZ,0.06666666666666667,1.0
2026-01-30,510230.SH,0.06666666666666667,1.0
2026-01-30,510880.SH,0.06666666666666667,1.0
2026-01-30,512670.SH,0.06666666666666667,1.0
2026-01-30,512680.SH,0.06666666666666667,1.0
2026-01-30,512700.SH,0.06666666666666667,1.0
2026-01-30,512710.SH,0.06666666666666667,1.0
2026-01-30,512800.SH,0.06666666666666667,1.0
2026-01-30,512890.SH,0.06666666666666667,1.0
2026-01-30,513030.SH,0.06666666666666667,1.0
2026-01-30,513500.SH,0.06666666666666667,1.0
2026-01-30,515080.SH,0.06666666666666667,1.0
2026-01-30,515180.SH,0.06666666666666667,1.0
2026-01-30,515650.SH,0.06666666666666667,1.0
2026-02-27,159928.SZ,0.06666666666666667,1.0
2026-02-27,159941.SZ,0.06666666666666667,1.0
2026-02-27,162719.SZ,0.06666666666666667,1.0
2026-02-27,510230.SH,0.06666666666666667,1.0
2026-02-27,510880.SH,0.06666666666666667,1.0
2026-02-27,512690.SH,0.06666666666666667,1.0
2026-02-27,512700.SH,0.06666666666666667,1.0
2026-02-27,512800.SH,0.06666666666666667,1.0
2026-02-27,512890.SH,0.06666666666666667,1.0
2026-02-27,513030.SH,0.06666666666666667,1.0
2026-02-27,513100.SH,0.06666666666666667,1.0
2026-02-27,513500.SH,0.06666666666666667,1.0
2026-02-27,515080.SH,0.06666666666666667,1.0
2026-02-27,515180.SH,0.06666666666666667,1.0
2026-02-27,515650.SH,0.06666666666666667,1.0
2026-03-31,159928.SZ,0.06666666666666667,1.0
2026-03-31,159941.SZ,0.06666666666666667,1.0
2026-03-31,162411.SZ,0.06666666666666667,1.0
2026-03-31,510230.SH,0.06666666666666667,1.0
2026-03-31,510850.SH,0.06666666666666667,1.0
2026-03-31,510880.SH,0.06666666666666667,1.0
2026-03-31,512690.SH,0.06666666666666667,1.0
2026-03-31,512700.SH,0.06666666666666667,1.0
2026-03-31,512800.SH,0.06666666666666667,1.0
2026-03-31,512890.SH,0.06666666666666667,1.0
2026-03-31,513100.SH,0.06666666666666667,1.0
2026-03-31,513500.SH,0.06666666666666667,1.0
2026-03-31,515080.SH,0.06666666666666667,1.0
2026-03-31,515180.SH,0.06666666666666667,1.0
2026-03-31,515650.SH,0.06666666666666667,1.0
2026-04-30,159928.SZ,0.06666666666666667,1.0
2026-04-30,162411.SZ,0.06666666666666667,1.0
2026-04-30,510050.SH,0.06666666666666667,1.0
2026-04-30,510100.SH,0.06666666666666667,1.0
2026-04-30,510230.SH,0.06666666666666667,1.0
2026-04-30,510850.SH,0.06666666666666667,1.0
2026-04-30,510880.SH,0.06666666666666667,1.0
2026-04-30,512010.SH,0.06666666666666667,1.0
2026-04-30,512690.SH,0.06666666666666667,1.0
2026-04-30,512700.SH,0.06666666666666667,1.0
2026-04-30,512800.SH,0.06666666666666667,1.0
2026-04-30,512890.SH,0.06666666666666667,1.0
2026-04-30,515080.SH,0.06666666666666667,1.0
2026-04-30,515180.SH,0.06666666666666667,1.0
2026-04-30,515650.SH,0.06666666666666667,1.0
