trade_week,V1_BASE,V2_RED,V3_GOLD,V4_RED_GOLD,V5_HALF_RED,V6_HALF_GOLD,V7_ENS_GOLD,V8_A_vt10,V9_A_top5,V10_MA60_vt10
2024-01-12,2.254851431581927,2.3002448639308373,3.2299756151674983,2.959190900571919,2.2936152506854666,2.712464820449366,3.15441400191668,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-01-19,2.254851431581927,2.259402448022975,3.2334925746787873,2.9345307323008254,2.2732528993832166,2.7139415543455168,3.157848686152217,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-01-26,2.254851431581927,2.3541568529292167,3.217314560926859,2.9887235232362417,2.3209205306790324,2.7071522726672543,3.142049138668749,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-02-02,2.254851431581927,2.3002448639308373,3.253187547942004,2.9711635991322733,2.2943451047552266,2.7222446169945425,3.177082917871221,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-02-08,2.254851431581927,2.396632965473394,3.243340061310396,3.0289176447593564,2.3424155455153683,2.7181244629796324,3.1674658020117197,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-02-23,2.254851431581927,2.4946547636522647,3.220831520438149,3.0803484683333107,2.3903177039103656,2.7086926713058794,3.1454838229042865,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-03-01,2.254851431581927,2.471783010743861,3.2461536289194277,3.078336499817426,2.3793601243901477,2.719340513210991,3.1702135494001493,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-03-08,2.254851431581927,2.5191602131969826,3.396679496002582,3.179210121211852,2.402162980836716,2.7823891448282336,3.3172180346811095,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-03-15,2.254851431581927,2.450544954471773,3.4065269826341904,3.1405219903619996,2.3694486989965275,2.786422427912474,3.326835150540612,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-03-22,2.254851431581927,2.440742774653886,3.441696577747076,3.150452602329871,2.3647098015985346,2.800806190187471,3.3611819928959754,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-03-29,2.254851431581927,2.4603225056971536,3.5669003363489526,3.220393497255398,2.3741946974244055,2.851750754039236,3.4834567516810737,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-04-03,2.254851431581927,2.499925282448818,3.640053094183758,3.2793353206435265,2.393302904244723,2.880993711879907,3.5548981837802334,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-04-12,2.254851431581927,2.5065257452407614,3.825748556379799,3.3673112901581645,2.3964623800259037,2.954479928298873,3.736249511416558,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-04-19,2.254851431581927,2.605532687119922,3.8053501912143246,3.424838113585743,2.443792117616935,2.9466034879678684,3.716328342850446,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-04-26,2.254851431581927,2.5099421305851304,3.7075787168005006,3.316855396132938,2.39813545677482,2.9087497093331613,3.6208441211025333,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-04-30,2.254851431581927,2.511492279759522,3.676629473101161,3.3041026387351886,2.3989243171224435,2.8966092248699993,3.590618899829813,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-05-10,2.254851431581927,2.568245170912125,3.7336042171840362,3.3688053934307773,2.4273139540114657,2.919052820356365,3.6462607844455026,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-05-17,2.254851431581927,2.5949395882153334,3.7694772041991813,3.403380405891082,2.440565186258798,2.9330761524812874,3.6812945636479752,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-05-24,2.254851431581927,2.5902337738195165,3.6991380139734087,3.3683831561557054,2.438239361748386,2.9057102619001967,3.6126008789372466,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-05-31,2.254851431581927,2.6059047196971137,3.7167228115298516,3.387109897621262,2.445999512485969,2.9126167799214464,3.6297743001149283,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-06-07,2.254851431581927,2.594910220446948,3.7561127580562848,3.397559901056895,2.440584586303995,2.9280507825402577,3.668242763552937,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-06-14,2.254851431581927,2.5635475522628814,3.667485378371811,3.3358908152066507,2.42507896631477,2.893506363195682,3.581688720817419,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-06-21,2.254851431581927,2.5257694591801623,3.74204492001113,3.3440401723719946,2.406352487810409,2.9229186833432403,3.654504026610791,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-06-28,2.254851431581927,2.516451337841791,3.686476959732769,3.3126543611566577,2.401634149599016,2.901216561540222,3.6002360156893154,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-07-05,2.254851431581927,2.5227051982624156,3.7427483119133873,3.3422914990148693,2.4047911272356743,2.923359027188306,3.655190963457898,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-07-12,2.254851431581927,2.4973907909155026,3.790578961266911,3.345917004831547,2.3920336146243444,2.9420386375856746,3.7019026690611923,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-07-19,2.254851431581927,2.4861615907951307,3.770180596101437,3.329065258116195,2.3864222757160434,2.9341225937473014,3.681981500495081,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-07-26,2.254851431581927,2.42624275219378,3.7237567305524264,3.2670959438329663,2.3566924359175605,2.916058033002215,3.6366436685859993,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-08-02,2.254851431581927,2.4422012409960696,3.831375691597859,3.3255879379913074,2.3648301860415852,2.9581960079785414,3.741745006193415,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-08-09,2.254851431581927,2.4103468353650905,3.758222933763055,3.2721712989206546,2.349421484555031,2.929955473296169,3.6703035740942567,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-08-16,2.254851431581927,2.4404971084968294,3.796206096484973,3.3091719783348252,2.36411557306163,2.944761536889468,3.707398163838051,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-08-23,2.254851431581927,2.4103468353650914,3.8327824754023743,3.304672877799883,2.3495122510591906,2.9589478996760397,3.7431188798876294,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-08-30,2.254851431581927,2.3751715167113963,3.8454435296430134,3.2860178188514135,2.3323684855024696,2.9638351323971044,3.7554837431355605,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-09-06,2.254851431581927,2.341671213231687,3.841223178229468,3.2610410168987825,2.3159201887076706,2.9622087366778453,3.751362122052918,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-09-13,2.254851431581927,2.2579204545324143,3.9045284494326644,3.229596622866997,2.2745053069353594,2.9866180743724993,3.813186438292575,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-09-20,2.254851431581927,2.2871770207137123,3.9411048283500665,3.2656469749315757,2.28924103752952,3.000606917812183,3.8489071543421542,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-09-27,2.254851431581927,2.5446962111940703,4.000893140041975,3.4742614625708512,2.418116829271922,3.0233671880258224,3.9072967863462758,1.9509486789402988,2.0027853405328737,1.8498958855637762
2024-09-30,2.4795399345343063,2.729896446524473,4.398568713094375,3.8195915850462634,2.65877192563811,3.324257828700035,4.295960127889475,2.145354275632087,2.2027233233742627,2.0342319049233684
2024-10-11,2.3645505949869947,2.6529159870402,4.232727662201154,3.680515451221755,2.552102820357569,3.1721218118291086,4.08419588785073,2.0747737941616067,2.090505388647266,1.9673072627312056
2024-10-18,2.564164845487311,2.7904685414408634,4.5325096346172264,3.922942303844445,2.733475952808059,3.4272852006091936,4.32000725902489,2.191520058266925,2.2159463882692023,2.078006450236578
2024-10-25,2.5527204097646052,2.7816423885232506,4.514403809871532,3.9081236107392803,2.7225679766859763,3.412391826824148,4.3286392191964005,2.184999231941219,2.2163811860890386,2.0718233814964244
2024-11-01,2.510105030635298,2.747620246992684,4.4451569137960725,3.8511009294387892,2.6812992859836626,3.3564102229967396,4.252133054065372,2.1606814961614496,2.1730473474258085,2.0487652253025583
2024-11-08,2.694039092051453,2.8962478993986998,4.745618269860959,4.098630171489817,2.860169985078162,3.598246308872589,4.5213753066054405,2.2662342965861986,2.34745612039755,2.148850734123599
2024-11-15,2.6304409199864964,2.8417374649144054,4.638965630066237,4.010143539885217,2.797037899520794,3.5139595023204473,4.37744828711539,2.230568306150986,2.2930289790432896,2.1150321259393516
2024-11-22,2.5891046014982337,2.805681812909583,4.569635082599904,3.9523031094396335,2.755781844274231,3.4592725114092486,4.310965017638922,2.2071999850931467,2.2605018812830635,2.0928742078741207
2024-11-29,2.620665706492284,2.83347248420977,4.623110265096261,3.9967576969787646,2.7873866187999647,3.5011484065355787,4.361115492746627,2.225137118116427,2.2881439559852734,2.109882255772438
2024-12-06,2.6611418661893387,2.869044486516022,4.691727011730312,4.053736869904841,2.827879743467774,3.554875873920637,4.430273126016869,2.248048600777137,2.318940732990026,2.131606998183005
2024-12-13,2.6607181872901338,2.8686731303749124,4.691009138664002,4.053141097706012,2.8274562376796473,3.554313534889275,4.422155665827566,2.2478099937419045,2.313447749143922,2.131380750215794
2024-12-20,2.611087724652049,2.8249287084240633,4.605535448953818,3.9826815870872343,2.777716142696325,3.4880686916260166,4.341460169318719,2.219857678600119,2.277328110944038,2.104876274044305
2024-12-27,2.6056312837355877,2.820049608283765,4.596148447590986,3.9749174465157835,2.7722185055699637,3.480801796135319,4.343344799498383,2.216765092024832,2.266482720217066,2.101943873390649
2025-01-03,2.48005576462363,2.707528948020751,4.3786654617189,3.795651605574082,2.645585162525557,3.313190804233429,4.180216482629461,2.145542063420622,2.166526563748147,2.0344099659154997
2025-01-10,2.4926045805064296,2.719226265018738,4.400369820067754,3.8137816660577077,2.658392842248398,3.329886407062388,4.1890876817082905,2.1527795384018225,2.181577175520612,2.0412725632426967
2025-01-17,2.5250517318985293,2.749484239873559,4.456534741323684,3.860650181500857,2.6915218702538843,3.373063954518406,4.229010692907151,2.1714618875511467,2.2073477342117482,2.0589872274965884
2025-01-24,2.5104859240265007,2.7358927111146722,4.431264525680161,3.8395775505815104,2.676643066151936,3.353661145657759,4.223254365203822,2.1631111420315103,2.199484647728544,2.0510690234223756
2025-01-27,2.4957205963258082,2.721988648699975,4.405568049831087,3.8180832275411514,2.6615116973580126,3.333974532215268,4.1781865023909095,2.154629637963727,2.187728439832468,2.0430268336673345
2025-02-07,2.6275167848294103,2.846193822643931,4.636135362069707,4.010176451475201,2.7965761667166897,3.5097944417568687,4.403237855060232,2.230485344551657,2.3049754481068896,2.1149534614809196
2025-02-14,2.683124369386273,2.8998653533057714,4.734543285241271,4.0924318092695415,2.8540482273676058,3.584296930179997,4.4831348572622565,2.26195533759252,2.3417461624005944,2.144793411282487
2025-02-21,2.7301687418178773,2.9453145709990873,4.817864264386258,4.162080104720093,2.902682562247718,3.6473436183845385,4.5969527496766585,2.2883952274809634,2.380387242286836,2.1698638009074758
2025-02-28,2.622856653796734,2.841220709920199,4.6277864403940185,4.002966424276897,2.7915092114594566,3.5035408309570104,4.444138998434776,2.228430076776252,2.289338168795737,2.113004649888644
2025-03-07,2.6702306151194826,2.8880578232950542,4.711414327082856,4.073457033572177,2.840813696178262,3.566902038933471,4.52142426508088,2.255263303343636,2.328325199720738,2.1384480026324826
2025-03-14,2.6526215127309083,2.870561680214556,4.680291356796672,4.047174843508083,2.8224436890785607,3.5433361529074094,4.496030704798115,2.2453482639966205,2.318757419447086,2.1290465300610926
2025-03-21,2.6369646472482167,2.854777870249511,4.652639995958304,4.023759720301756,2.80602940076846,3.5224001678350665,4.459546393612296,2.236512950059705,2.299136988430777,2.120668856636878
2025-03-28,2.621278249389924,2.838978494891927,4.624958235788837,4.000326384352323,2.7895986939853774,3.5014360735077377,4.4316320532050355,2.22764345131324,2.2899161916874675,2.112258769065015
2025-04-03,2.608391748793633,2.8250321688479096,4.6022213430399965,3.98066521554988,2.7758873706917844,3.484222443402146,4.4395647653918155,2.2203425530662737,2.284514666608657,2.105336033590846
2025-04-11,2.594719243746214,2.8102240915698093,4.578097706484576,3.9597996131046704,2.761336897548935,3.465959063690958,4.395914476043819,2.2125835844021946,2.2627907048083937,2.0979789542566554
2025-04-18,2.5930335982715182,2.8083984445236974,4.575123569802833,3.957227150471336,2.7595430098068676,3.4637074219284547,4.394236750708358,2.2116253223434836,2.2601913110183434,2.0970703270544964
2025-04-25,2.5799205100897877,2.7941962465741517,4.551986962990977,3.937215273797675,2.7455878760002723,3.4461912968424784,4.37657311316168,2.2041691294898906,2.2505702593186245,2.0900003407290106
2025-04-30,2.563146406630521,2.7760289671009173,4.522390895994406,3.911616323719252,2.7277366379840533,3.423784881944196,4.35330702485953,2.1946150984321666,2.235952586205545,2.0809411773922117
2025-05-09,2.58186980382622,2.796307439233192,4.555426278132889,3.9401900898984747,2.747662341949351,3.448795113155117,4.379976409853298,2.205302652883037,2.251687095551701,2.091075151298764
2025-05-16,2.599433846402532,2.8153302663511064,4.586416106118716,3.9669945656296597,2.766354244340327,3.4722567083581994,4.396579985190866,2.2153041976631,2.259942755957252,2.1005586486032497
2025-05-23,2.5982234716318127,2.814019363698073,4.584280532501197,3.9651474133566893,2.7650661463997483,3.4706399209477126,4.411723463351104,2.2146165227131536,2.2521612840421894,2.099906592978085
2025-05-30,2.5599100763201506,2.7725238428265278,4.516680745885858,3.9066773618096846,2.724292489519737,3.4194618753609745,4.374959639831929,2.192845370430357,2.220802753191913,2.079263115542378
2025-06-06,2.586501311248198,2.801323617291337,4.5635980653338475,3.9472582308319657,2.7525912576177434,3.45498176135085,4.421887667436716,2.208030921137882,2.2402937288727274,2.0936621041355217
2025-06-13,2.6038753738784095,2.820140685646436,4.594252694527891,3.9737727782717256,2.771080980664566,3.4781895862403642,4.49465363415213,2.2179187871254125,2.2657839729905307,2.103037810839029
2025-06-20,2.5844798873029706,2.7991343036367495,4.560031484344484,3.94417333685913,2.750440029680848,3.452281595365104,4.423324748041015,2.206905045967995,2.2415743045625005,2.0925945456359494
2025-06-27,2.6354364179683443,2.85432303761781,4.649938697516706,4.02193807032701,2.804668689924732,3.5203480151673894,4.4975547927649915,2.235913132586096,2.2922744387708076,2.120100107756656
2025-07-04,2.6370997370292497,2.8561245039260394,4.652873441688445,4.024476460632518,2.806438817581643,3.522569833882015,4.498710683394858,2.2368539095814106,2.2902753608391406,2.120992155564808
2025-07-11,2.734009829610989,2.96108348071933,4.823860678035109,4.172370899707578,2.9095719080059,3.6520198368279444,4.623207491921059,2.2916549514041114,2.3687775699660008,2.1729546817382217
2025-07-18,2.7800254931588464,3.010920983024611,4.90505027273155,4.242595378580477,2.9585424276203622,3.713486373729711,4.6941399091440905,2.3173685929742045,2.409288492567305,2.1973364403446114
2025-07-25,2.830829715387897,3.065944758566282,4.994688754361935,4.320127674227318,3.012608999073314,3.7813493438498686,4.754060563228783,2.345601453733648,2.454615678305312,2.224106930783631
2025-08-01,2.782223440649664,3.0133014814178725,4.9089283101689105,4.245949665039308,2.9608815144097704,3.716422335316182,4.6944140208049605,2.318751622847946,2.4216269991185664,2.1986478337711346
2025-08-08,2.8078826665424224,3.04109183867855,4.954201201828744,4.285108195584606,2.9881884253177575,3.750697267667591,4.7337645287145405,2.3330081753137595,2.4455281114013756,2.21216594320862
2025-08-15,2.9661439058545063,3.212497492121961,5.233435812072735,4.52663058599655,3.156612273338142,3.9620985505411577,4.990261235318088,2.4206720390380547,2.565456272111686,2.295289104041473
2025-08-22,3.172228746999653,3.4356987447774383,5.597049925954921,4.841136548905694,3.3759306744527033,4.237381367662082,5.293765231971154,2.5327960241319696,2.767746062619869,2.4016054315477975
2025-08-29,3.3791709743464473,3.6598285939912745,5.962176803814479,5.156950968426377,3.5961615180828725,4.513809459164367,5.588940473656012,2.6429483265985385,2.931663327930531,2.506052203171213
2025-09-05,3.302387502801647,3.5766678581661435,5.826700784271166,5.039771754664137,3.5144474622714093,4.411244077655836,5.543995330796004,2.60291192927498,2.854616957266187,2.4680895609545677
2025-09-12,3.349689224011843,3.6278982318715047,5.910159486752024,5.111958885429349,3.5647866226295473,4.474428497223311,5.618682887133271,2.627767121527818,2.905183339964885,2.4916573351250273
2025-09-19,3.3812550238472165,3.6620857345775635,5.9658538807324035,5.160131435225136,3.598379393021235,4.516593278752471,5.67709338542202,2.6442756323029917,2.9152602102199348,2.507310758759096
2025-09-26,3.4388321768503154,3.7244449678099416,6.067442456353721,5.247999896807193,3.6596538131445198,4.59350335516771,5.79595593442375,2.674294044912056,2.975510927760209,2.535774315271934
2025-09-30,3.5149949102555538,3.80693340998382,6.201823251486954,5.364231802435498,3.7407072706532496,4.695239570674493,5.979220988343968,2.713780617468287,3.061984074956458,2.573215611855124
2025-10-10,3.4830653867742285,3.7723519745025715,6.14548710699991,5.315504174183347,3.706727420416026,4.6525889364773025,5.877751316700771,2.697346317341554,3.034448615312921,2.557632554999381
2025-10-17,3.3790764154175537,3.6597261814544693,5.962009964948758,5.156806662096915,3.5960608871340805,4.513683149785254,5.767534336914857,2.643659073915472,2.94308546465281,2.50672613608983
2025-10-24,3.3759902012598917,3.656383641255367,5.956564678337898,5.152096792365566,3.592776494401483,4.509560664488233,5.755025066039648,2.6420493839570516,2.9498923642027712,2.505199822833485
2025-10-31,3.4093535008964664,3.6925179354141435,6.015430563699135,5.203012505620948,3.628282189490653,4.5541264999051965,5.806350157610212,2.659456125879997,2.9773284236029474,2.5217049521646255
2025-11-07,3.5001965777085404,3.7909059994117857,6.175713215706951,5.341648075261357,3.724958675970894,4.675472339617625,6.024519535302263,2.706697375002083,3.060101844883359,2.566499258300504
2025-11-14,3.4732983228186,3.761773705389963,6.128254193187705,5.300598663243818,3.6963331728894775,4.63954234427884,5.959730839758191,2.6928304517619406,3.0438260291053845,2.553350596562615
2025-11-21,3.339478803652963,3.616839783314214,5.892144319161198,5.096376768526267,3.5539205489514747,4.460789680972864,5.678323505440146,2.6236640585611903,2.917828294097736,2.4877667974691127
2025-11-28,3.353790798910224,3.6323404637702303,5.917396266099351,5.118218296629567,3.5691515766153232,4.4799072752177755,5.711138866171344,2.6311602118574666,2.9292445188678284,2.4948746744163777
2025-12-05,3.381673855429113,3.6625393522876846,5.966592863151834,5.160770613872285,3.5988251195111967,4.5171527431804375,5.740558937350555,2.645743667474578,2.9549952175264953,2.508702754485634
2025-12-12,3.384454738253692,3.665551201807936,5.971499426091887,5.165014517623875,3.601784574323033,4.5208673747553725,5.749398377824559,2.6471941332178086,2.9509648140627465,2.5100780908230362
2025-12-19,3.3765630352840565,3.657004052106775,5.957575381186981,5.1529709940552975,3.5933861124674498,4.5103258414077905,5.749085459404121,2.6430790696072775,2.9388666488364006,2.5061761741175235
2025-12-26,3.4448275432132545,3.730938280345209,6.078020623167668,5.257149422121581,3.666034166777078,4.601511810971111,5.905671875036925,2.6787027674758455,3.003457237468877,2.539954680352462
2025-12-31,3.466177236079507,3.7540611755813567,6.115689816156743,5.289731176681521,3.6887548117196904,4.630030180222487,5.938630163809449,2.689770468378756,3.0284234993255583,2.550449110361798
2026-01-09,3.65532550485025,3.958919185965101,6.449421204449311,5.5783902457900645,3.8900490731019213,4.882689560657379,6.254539914288192,2.787623788781949,3.1855113926098175,2.6432339471730586
2026-01-16,3.629787158953766,3.9312597484093352,6.404361592293624,5.539416190140704,3.8628708043947015,4.84857609668823,6.2218810774438325,2.774639755768069,3.1869634038172268,2.630922444820548
2026-01-23,3.634250400061667,3.9360936847660875,6.4122364920265404,5.546227539944679,3.8676206486730793,4.85453797908019,6.292148180775803,2.7769142483990423,3.2188185610501936,2.6330791261342092
2026-01-30,3.6069578060443477,3.906534299713634,6.364081701339319,5.504576327201381,3.8385754843180186,4.818081235702671,6.165677470233857,2.7630114835260478,3.200635202577574,2.6198964792434243
2026-02-06,3.569113179501798,3.8655464812809988,6.297309005836793,5.446821663415515,3.798300697788504,4.767529359351005,6.055835327448934,2.7436849220395056,3.180874035263958,2.60157097075518
2026-02-13,3.562173370856954,3.858030285649572,6.285064474133805,5.436230825253311,3.7909152553291228,4.758259341898885,6.068008098718419,2.7401283619300174,3.1780161086912893,2.598198628886671
2026-02-27,3.690549317733489,3.997068518614483,6.511569761509218,5.632145287289562,3.9275347526879782,4.929740621697861,6.282280708998288,2.805962060705771,3.2864545559736196,2.6606223562821363
2026-03-06,3.668587556106713,3.9732827191428712,6.472820640279153,5.598629454930279,3.9041627355183537,4.900404666777726,6.318176136549837,2.794830227365065,3.2779762201899274,2.6500671156866025
2026-03-13,3.6692669641817792,3.9740185555710936,6.474019381359802,5.59966629922057,3.9048857711957954,4.901312202566578,6.279173629917878,2.7951752884539025,3.283402573343792,2.6503943037338327
2026-03-20,3.5439057163821652,3.838245408027357,6.252833200073827,5.408352567790218,3.771474559209692,4.733857880063709,6.060616405848005,2.7315101358226395,3.1712145445355318,2.5900267988488066
2026-03-27,3.5059511118303344,3.7971384773431858,6.1858664604282705,5.350430066624778,3.731082732528076,4.6831590979229105,5.988525610696375,2.7120074749485608,3.13965588562825,2.57153431234829
2026-04-03,3.4675172037667212,3.755512434512592,6.118054042271142,5.291776100633195,3.690180824273898,4.6318200745094105,5.9099386076085425,2.692187262090432,3.073124313653096,2.552740722023215
2026-04-10,3.5043379647731494,3.7953913500829732,6.183020239257899,5.347968243786596,3.729365998626744,4.681004297677221,5.948532328442216,2.7112457368696967,3.105492999149112,2.5708120298232915
2026-04-17,3.5749535579163862,3.871871933317521,6.3076137134036205,5.45573466170703,3.804516111055553,4.775330786249198,6.074927519857388,2.7476684464353287,3.1768717170370224,2.605348161549291
2026-04-22,3.633889219178652,3.935702505943442,6.411599227946373,5.545676341997437,3.867236274871803,4.854055522969325,6.18260000786313,2.7778666302152804,3.2270066391720436,2.633982177671322
