trade_week,V7gold_noFG,V7gb7030_noFG,V7gold_FG1_br10_30,V7gb7030_FG1_br10_30,V7gold_FG2_br20_25,V7gb7030_FG2_br20_25,V7gold_FG3_rev2w_m5,V7gb7030_FG3_rev2w_m5,V7gold_FG4_vol_ex,V7gb7030_FG4_vol_ex,V7gold_FG5_mktdd_m8,V7gb7030_FG5_mktdd_m8
2021-06-11,1.908603073030596,1.8347982549584014,1.717031526829282,1.6278753330929079,1.908603073030596,1.8347982549584014,1.908603073030596,1.8347982549584014,2.037714794702309,2.016439724481624,1.908603073030596,1.8347982549584014
2021-06-18,1.9263468772812105,1.8518559143195257,1.7329943384451176,1.6430092819285553,1.9263468772812105,1.8518559143195257,1.9263468772812105,1.8518559143195257,2.0566589182587944,2.0351860590442907,1.9263468772812105,1.8518559143195257
2021-06-24,1.9261940349784188,1.8517089823594923,1.732856837329126,1.6428789205044942,1.9261940349784188,1.8517089823594923,1.9261940349784188,1.8517089823594923,2.0564957365967422,2.0350245811051186,1.9261940349784188,1.8517089823594923
2021-06-25,1.9481822707923333,1.87284694303401,1.7526380556690395,1.6616330067812524,1.9481822707923333,1.87284694303401,1.9481822707923333,1.87284694303401,2.0799714157783082,2.058255158899403,1.9481822707923333,1.87284694303401
2021-07-02,1.92134719021528,1.8470495628923842,1.7284964832138296,1.6387449760795196,1.92134719021528,1.8470495628923842,1.92134719021528,1.8470495628923842,2.0513210161841893,2.0299038881454927,1.92134719021528,1.8470495628923842
2021-07-09,2.005429938400378,1.927880869213796,1.8041396232340419,1.7104603754956187,2.005429938400378,1.927880869213796,2.005429938400378,1.927880869213796,2.141091729842291,2.11873733705889,2.005429938400378,1.927880869213796
2021-07-16,2.039307094946118,1.9604480114296883,1.8346164398389757,1.739354695260372,2.039307094946118,1.9604480114296883,2.039307094946118,1.9604480114296883,2.1772605823769813,2.1545285632056883,2.039307094946118,1.9604480114296883
2021-07-23,2.1408735982086413,2.0580869839230105,1.9259884441262003,1.825982243788327,2.1408735982086413,2.0580869839230105,2.1408735982086413,2.0580869839230105,2.2856977788107034,2.2618336046515486,2.1408735982086413,2.0580869839230105
2021-07-30,2.143048707347449,2.060177982574653,1.9279452317990278,1.8278374260228538,2.143048707347449,2.060177982574653,2.143048707347449,2.060177982574653,2.288020028069792,2.2641316081152074,2.143048707347449,2.060177982574653
2021-08-06,2.196360998533468,2.111428711559712,1.9759064270980307,1.8733082549231672,2.196360998533468,2.111428711559712,2.196360998533468,2.111428711559712,2.3449387483759114,2.320456059893399,2.196360998533468,2.111428711559712
2021-08-13,2.234095379992953,2.147703921545549,2.009853308734588,1.9054924579433778,2.234095379992953,2.147703921545549,2.234095379992953,2.147703921545549,2.385225756426695,2.360322445329335,2.234095379992953,2.147703921545549
2021-08-20,2.1770001936778822,2.092816580276065,1.958488917511271,1.8567951427425458,2.1770001936778822,2.092816580276065,2.1770001936778822,2.092816580276065,2.3242682385936306,2.3000013637020382,2.1770001936778822,2.092816580276065
2021-08-27,2.3298266316252594,2.2397332889514368,2.0959757610549095,1.9871430354471074,2.3298266316252594,2.2397332889514368,2.3298266316252594,2.2397332889514368,2.487432962588619,2.461462541661263,2.3298266316252594,2.2397332889514368
2021-09-03,2.367613960191368,2.276059398603218,2.129970275356745,2.0193723978249913,2.367613960191368,2.276059398603218,2.367613960191368,2.276059398603218,2.5277764994714205,2.501384865731376,2.367613960191368,2.276059398603218
2021-09-10,2.489631444881592,2.393358522317061,2.239740541892497,2.1234428859950967,2.489631444881592,2.393358522317061,2.489631444881592,2.393358522317061,2.6580481296909144,2.6302963752470854,2.489631444881592,2.393358522317061
2021-09-17,2.4255682429165217,2.3317726154129517,2.182107533207776,2.0688024488547048,2.4255682429165217,2.3317726154129517,2.4255682429165217,2.3317726154129517,2.5896512292117895,2.5626135829760144,2.4255682429165217,2.3317726154129517
2021-09-24,2.380107583294721,2.288069898948762,2.1412098804144466,2.0300283907646937,2.380107583294721,2.288069898948762,2.380107583294721,2.288069898948762,2.541115281639843,2.5145843823224814,2.380107583294721,2.288069898948762
2021-09-30,2.3982332017450387,2.305494607927081,2.157516182527361,2.0454879944870505,2.3982332017450387,2.305494607927081,2.3982332017450387,2.305494607927081,2.5604670480711387,2.5337341037027272,2.3982332017450387,2.305494607927081
2021-10-08,2.4256137749909095,2.331816386782605,2.182148495107246,2.0688412838234878,2.4256137749909095,2.331816386782605,2.4256137749909095,2.331816386782605,2.589699841405139,2.56266168762639,2.4256137749909095,2.331816386782605
2021-10-15,2.4015271944931613,2.3086612234646453,2.1604795484977894,2.0482974888328505,2.4015271944931613,2.3086612234646453,2.4015271944931613,2.3086612234646453,2.5639838703226263,2.537214208038367,2.4015271944931613,2.3086612234646453
2021-10-22,2.4084310363212387,2.3152980968500323,2.1666904334337698,2.054185875985899,2.4084310363212387,2.3152980968500323,2.4084310363212387,2.3152980968500323,2.571354737965116,2.5445081190198513,2.4084310363212387,2.3152980968500323
2021-10-29,2.4106366296553037,2.317418400886882,2.1686746455224264,2.0560670586341367,2.4106366296553037,2.317418400886882,2.4106366296553037,2.317418400886882,2.573709533591,2.5468383290450287,2.4106366296553037,2.317418400886882
2021-11-05,2.431252100278518,2.337236680580081,2.187220886750193,2.073650293504625,2.431252100278518,2.337236680580081,2.431252100278518,2.337236680580081,2.595719583811642,2.568618579999737,2.431252100278518,2.337236680580081
2021-11-12,2.5054978223489295,2.4086113541399476,2.2540143690244707,2.1369755502088283,2.5054978223489295,2.4086113541399476,2.5054978223489295,2.4086113541399476,2.674987823732268,2.647059207844833,2.5054978223489295,2.4086113541399476
2021-11-19,2.4938653370580073,2.3974286917968954,2.2435494670958698,2.1270540342397743,2.4938653370580073,2.3974286917968954,2.4938653370580073,2.3974286917968954,2.6625684329687234,2.634769483613268,2.4938653370580073,2.3974286917968954
2021-11-26,2.4431734339935227,2.348697021709227,2.1979456446214107,2.083818172497615,2.4431734339935227,2.348697021709227,2.4431734339935227,2.348697021709227,2.608447362796654,2.5812134726787934,2.4431734339935227,2.348697021709227
2021-12-03,2.4621884825138642,2.3669767668988193,2.2150521023521805,2.1000363840688023,2.4621884825138642,2.3669767668988193,2.4621884825138642,2.3669767668988193,2.6287487267834346,2.6013028771972926,2.4621884825138642,2.3669767668988193
2021-12-10,2.4593553799795385,2.3642532191588246,2.212503365823923,2.0976199896927685,2.4593553799795385,2.3642532191588246,2.4593553799795385,2.3642532191588246,2.625723972694604,2.598309703512063,2.4593553799795385,2.3642532191588246
2021-12-17,2.4157345829240486,2.322319218607195,2.173260903717452,2.0604151771574255,2.4157345829240486,2.322319218607195,2.4157345829240486,2.322319218607195,2.5791523493053896,2.552224318216851,2.4157345829240486,2.322319218607195
2021-12-24,2.393995533566257,2.3014208084611836,2.153703860328982,2.0418736256350094,2.393995533566257,2.3014208084611836,2.393995533566257,2.3014208084611836,2.5559427133548422,2.5292570059889012,2.393995533566257,2.3014208084611836
2021-12-31,2.3953671274927295,2.3027393634705327,2.1549377837397947,2.0430434780529767,2.3953671274927295,2.3027393634705327,2.3953671274927295,2.3027393634705327,2.5574070918187517,2.5307060953874663,2.3953671274927295,2.3027393634705327
2022-01-07,2.4071027372609937,2.3140211625140044,2.1654954592687767,2.053052950389321,2.4071027372609937,2.3140211625140044,2.4071027372609937,2.3140211625140044,2.569936583145449,2.543104770660564,2.4071027372609937,2.3140211625140044
2022-01-14,2.390115879856289,2.2976911792064274,2.1502136177388254,2.038564612532892,2.390115879856289,2.2976911792064274,2.390115879856289,2.2976911792064274,2.551800611796465,2.5251581506697645,2.390115879856289,2.2976911792064274
2022-01-21,2.3979655790195733,2.3049414457427972,2.1572754218037655,2.044997216237964,2.3979655790195733,2.3049414457427972,2.3979655790195733,2.3049414457427972,2.560181321408123,2.533126179534795,2.3979655790195733,2.3049414457427972
2022-01-28,2.3615204235794307,2.28057245689486,2.124488363155917,2.0233764872391387,2.3615204235794307,2.28057245689486,2.3615204235794307,2.28057245689486,2.5212707519529025,2.5063447080429633,2.3615204235794307,2.28057245689486
2022-02-11,2.385846723601356,2.2958165711290532,2.146372968005908,2.036901417007102,2.385846723601356,2.2958165711290532,2.385846723601356,2.2958165711290532,2.5472426589227126,2.52309796002764,2.385846723601356,2.2958165711290532
2022-02-18,2.443154529557626,2.3344206600936133,2.1979286376738214,2.071151855174952,2.443154529557626,2.3344206600936133,2.443154529557626,2.3344206600936133,2.6084271795279292,2.565523778945441,2.443154529557626,2.3344206600936133
2022-02-25,2.466198148617111,2.349731830093407,2.218659307647308,2.0847362783648586,2.466198148617111,2.349731830093407,2.466198148617111,2.349731830093407,2.6330296357140845,2.58235072508649,2.466198148617111,2.349731830093407
2022-03-04,2.4831237969116398,2.3599836507733087,2.23388608378761,2.093831930139654,2.4831237969116398,2.3599836507733087,2.4831237969116398,2.3599836507733087,2.6511002573257976,2.5936174561351764,2.4831237969116398,2.3599836507733087
2022-03-11,2.543628570656772,2.4037886803422213,2.288317833118865,2.13269676277612,2.543628570656772,2.4037886803422213,2.543628570656772,2.4037886803422213,2.715698011752967,2.6417590986924124,2.543628570656772,2.4037886803422213
2022-03-18,2.4897024484654424,2.3665863644846086,2.2398044186585517,2.099690010041928,2.4897024484654424,2.3665863644846086,2.4897024484654424,2.3665863644846086,2.658123936470927,2.6008738257010755,2.4897024484654424,2.3665863644846086
2022-03-25,2.529478224111444,2.393373121075213,2.2755877943396086,2.123455838350064,2.529478224111444,2.393373121075213,2.529478224111444,2.393373121075213,2.700590433381633,2.630312419253989,2.529478224111444,2.393373121075213
2022-04-01,2.490964878247553,2.367717586326975,2.2409401350193403,2.100693656153138,2.490964878247553,2.367717586326975,2.490964878247553,2.367717586326975,2.659471766137886,2.6021170363123702,2.490964878247553,2.367717586326975
2022-04-08,2.489659341099624,2.3692625707005686,2.239765638093229,2.102064401925863,2.489659341099624,2.3692625707005686,2.489659341099624,2.3692625707005686,2.658077913010979,2.6038149711431884,2.489659341099624,2.3692625707005686
2022-04-15,2.5503668184782984,2.4092403255486214,2.294379745157379,2.137533588150403,2.5503668184782984,2.4092403255486214,2.5503668184782984,2.4092403255486214,2.7228920834121375,2.6477504462033763,2.5503668184782984,2.4092403255486214
2022-04-22,2.555588967070012,2.4115312903354242,2.299077732861822,2.1395661849524448,2.555588967070012,2.4115312903354242,2.555588967070012,2.4115312903354242,2.7284674959197637,2.650268212061837,2.555588967070012,2.4115312903354242
2022-04-29,2.5497140499043343,2.4082247581860026,2.2937924966943237,2.1366325533613004,2.5497140499043343,2.4082247581860026,2.5497140499043343,2.4082247581860026,2.7221951568486844,2.6466343396410674,2.5497140499043343,2.4082247581860026
2022-05-06,2.5373114469990132,2.399491561105335,2.282634775896271,2.128884259472183,2.5373114469990132,2.399491561105335,2.5373114469990132,2.399491561105335,2.708953552143071,2.6370365729832916,2.5373114469990132,2.399491561105335
2022-05-13,2.5151173154842286,2.3871917704241823,2.262668328152388,2.117971601473984,2.5151173154842286,2.3871917704241823,2.5151173154842286,2.3871917704241823,2.685258048985658,2.6235191268742932,2.5151173154842286,2.3871917704241823
2022-05-20,2.504673018300801,2.3811442556548084,2.253272352743502,2.112606106879156,2.504673018300801,2.3811442556548084,2.504673018300801,2.3811442556548084,2.6741072239704047,2.616872919869027,2.504673018300801,2.3811442556548084
2022-05-27,2.533394835555228,2.401559629968594,2.279111285117939,2.13071909786956,2.533394835555228,2.401559629968594,2.533394835555228,2.401559629968594,2.7047719927623515,2.6393093766539786,2.533394835555228,2.401559629968594
2022-06-02,2.5092423983185506,2.383699221898228,2.2573830919848894,2.114872931862943,2.5092423983185506,2.383699221898228,2.5092423983185506,2.383699221898228,2.678985709914578,2.619680822816404,2.5092423983185506,2.383699221898228
2022-06-10,2.499450869709087,2.3770761432475083,2.248574365039059,2.10899678371668,2.499450869709087,2.3770761432475083,2.499450869709087,2.3770761432475083,2.6685318114627785,2.6124020722215713,2.499450869709087,2.3770761432475083
2022-06-17,2.5046730183008004,2.3804187034249473,2.253272352743502,2.1119623802053002,2.5046730183008004,2.3804187034249473,2.5046730183008004,2.3804187034249473,2.6741072239704047,2.616075539375273,2.5046730183008004,2.3804187034249473
2022-06-24,2.4759512010463736,2.3616966057931834,2.227433420369065,2.0953517033441558,2.4759512010463736,2.3616966057931834,2.4759512010463736,2.3616966057931834,2.6434424551784583,2.5954999903805587,2.4759512010463736,2.3616966057931834
2022-07-01,2.4465766152179826,2.342681998740516,2.2010072395315725,2.0784815053777894,2.4465766152179826,2.342681998740516,2.4465766152179826,2.342681998740516,2.612080759823059,2.5746029740994545,2.4465766152179826,2.342681998740516
2022-07-08,2.3754248406558798,2.2930621704434264,2.1369971570585355,2.034457649186053,2.3754248406558798,2.2930621704434264,2.3754248406558798,2.2930621704434264,2.5361157644066465,2.520070879014986,2.3754248406558798,2.2930621704434264
2022-07-15,2.344091949105596,2.2744351559158504,2.108809230831877,2.0179313322481227,2.344091949105596,2.2744351559158504,2.344091949105596,2.2744351559158504,2.502663289360887,2.4995998261674064,2.344091949105596,2.2744351559158504
2022-07-22,2.364980543472451,2.2890490289851115,2.127601181649649,2.030897097517471,2.364980543472451,2.2890490289851115,2.364980543472451,2.2890490289851115,2.524964939391393,2.515660444333875,2.364980543472451,2.2890490289851115
2022-07-29,2.420465872259411,2.328737677355886,2.1775173010093556,2.0661097818068654,2.420465872259411,2.328737677355886,2.420465872259411,2.328737677355886,2.5842036972849245,2.5592781919361185,2.420465872259411,2.328737677355886
2022-08-05,2.4498404580878015,2.350129931116344,2.2039434818468475,2.0850894827749715,2.4498404580878015,2.350129931116344,2.4498404580878015,2.350129931116344,2.615565392640324,2.5827882373387707,2.4498404580878015,2.350129931116344
2022-08-12,2.453104300957622,2.3521026676527814,2.206879724162124,2.0868397401330645,2.453104300957622,2.3521026676527814,2.453104300957622,2.3521026676527814,2.61905002545759,2.584956270967132,2.453104300957622,2.3521026676527814
2022-08-19,2.4322157065907666,2.3426533495798587,2.1880877733443516,2.078456087181635,2.4322157065907666,2.3426533495798587,2.4322157065907666,2.3426533495798587,2.5967483754270835,2.5745714887274436,2.4322157065907666,2.3426533495798587
2022-08-26,2.4557153752534795,2.357103601765966,2.2092287180143453,2.0912766842293844,2.4557153752534795,2.357103601765966,2.4557153752534795,2.357103601765966,2.621837731711403,2.590452287860591,2.4557153752534795,2.357103601765966
2022-09-02,2.4113271122239115,2.3291549117540185,2.1692958225265797,2.0664799617887795,2.4113271122239115,2.3291549117540185,2.4113271122239115,2.3291549117540185,2.5744467253965775,2.5597367317306383,2.4113271122239115,2.3291549117540185
2022-09-09,2.4472293837919445,2.352659530507655,2.2015944879946256,2.0873338017024574,2.4472293837919445,2.352659530507655,2.4472293837919445,2.352659530507655,2.61277768638651,2.585568262164868,2.4472293837919445,2.352659530507655
2022-09-16,2.411979880797875,2.3270912434041455,2.169883070989635,2.064649027628381,2.411979880797875,2.3270912434041455,2.411979880797875,2.3270912434041455,2.5751436519600306,2.5574687642156304,2.411979880797875,2.3270912434041455
2022-09-23,2.4374378551824813,2.3445818439829447,2.1927857610487957,2.080167091898533,2.4374378551824813,2.3445818439829447,2.4374378551824813,2.3445818439829447,2.602323787934711,2.576690900337038,2.4374378551824813,2.3445818439829447
2022-09-30,2.444618309496088,2.3468697995532586,2.199245494142405,2.0821970188542958,2.444618309496088,2.3468697995532586,2.444618309496088,2.3468697995532586,2.609989980132698,2.579205359072412,2.444618309496088,2.3468697995532586
2022-10-14,2.464201366715015,2.3636928147113903,2.2168629480340662,2.097122785940766,2.464201366715015,2.3636928147113903,2.464201366715015,2.3636928147113903,2.630897777036297,2.5976938201109707,2.464201366715015,2.3636928147113903
2022-10-21,2.4393961609043733,2.3460185095121697,2.1945475064379614,2.0814417346940615,2.4393961609043733,2.3460185095121697,2.4393961609043733,2.3460185095121697,2.6044145676250707,2.5782697929679275,2.4393961609043733,2.3460185095121697
2022-10-28,2.470076283880693,2.3683658186017027,2.2221481842015645,2.1012687827793446,2.470076283880693,2.3683658186017027,2.470076283880693,2.3683658186017027,2.6371701161073773,2.602829442325358,2.470076283880693,2.3683658186017027
2022-11-04,2.4622430609931216,2.362220038373571,2.2151012026448997,2.0958161048029247,2.4622430609931216,2.362220038373571,2.4622430609931216,2.362220038373571,2.628806997345937,2.596075241771456,2.4622430609931216,2.362220038373571
2022-11-11,2.552977892774152,2.4218071965350507,2.2967287390095987,2.1486832059558947,2.552977892774152,2.4218071965350507,2.552977892774152,2.4218071965350507,2.72567978966595,2.6615614130499985,2.552977892774152,2.4218071965350507
2022-11-18,2.5562417356439737,2.420616478022554,2.299664981324876,2.1476267730266,2.5562417356439737,2.420616478022554,2.5562417356439737,2.420616478022554,2.729164422483217,2.660252815713596,2.5562417356439737,2.420616478022554
2022-11-25,2.5601583470877585,2.4256413570126854,2.3031884721032077,2.1520849615700577,2.5601583470877585,2.4256413570126854,2.5601583470877585,2.4256413570126854,2.7333459818639363,2.66577514798039,2.5601583470877585,2.4256413570126854
2022-12-02,2.573213718567043,2.4321619952026103,2.3149334413643152,2.1578702221766215,2.573213718567043,2.4321619952026103,2.573213718567043,2.4321619952026103,2.747284513133003,2.6729413167074445,2.573213718567043,2.4321619952026103
2022-12-09,2.536005909851081,2.4064663786667637,2.281460278970158,2.1350724784932065,2.536005909851081,2.4064663786667637,2.536005909851081,2.4064663786667637,2.707559699016163,2.6447018839589638,2.536005909851081,2.4064663786667637
2022-12-16,2.530783761259367,2.4032112049592986,2.276762291265715,2.1321844132963954,2.530783761259367,2.4032112049592986,2.530783761259367,2.4032112049592986,2.7019842865085364,2.6411244543663193,2.530783761259367,2.4032112049592986
2022-12-23,2.5523251242001868,2.4187029546929715,2.296141490546542,2.1459290509914353,2.5523251242001868,2.4187029546929715,2.5523251242001868,2.4187029546929715,2.724982863102496,2.658149857284753,2.5523251242001868,2.4187029546929715
2022-12-30,2.57451925571497,2.4358276939976133,2.3161079382904246,2.1611225147002315,2.57451925571497,2.4358276939976133,2.57451925571497,2.4358276939976133,2.748678366259908,2.6769699125752755,2.57451925571497,2.4358276939976133
2023-01-06,2.5686443385492925,2.431104750367728,2.310822702122927,2.156932210172798,2.5686443385492925,2.431104750367728,2.5686443385492925,2.431104750367728,2.742406027188829,2.6717794066839318,2.5686443385492925,2.431104750367728
2023-01-13,2.602588304395433,2.4527788327038462,2.3413596222018067,2.176161955953863,2.602588304395433,2.4527788327038462,2.602588304395433,2.4527788327038462,2.778646208488402,2.6955991811447624,2.602588304395433,2.4527788327038462
2023-01-20,2.6502404102948223,2.4844494597720406,2.384228760004849,2.2042608668006403,2.6502404102948223,2.4844494597720406,2.6502404102948223,2.4844494597720406,2.829521847620494,2.7304051388826056,2.6502404102948223,2.4844494597720406
2023-02-03,2.7179180030930725,2.5478933489426763,2.4451133735405453,2.260549748663949,2.7179180030930725,2.5478933489426763,2.7179180030930725,2.5478933489426763,2.901777642480897,2.8001298500619174,2.7179180030930725,2.5478933489426763
2023-02-10,2.7285210458646305,2.557833097722979,2.4546521608223744,2.2693685230511975,2.7285210458646305,2.557833097722979,2.7285210458646305,2.557833097722979,2.913097951784475,2.81105361469806,2.7285210458646305,2.557833097722979
2023-02-17,2.6778769302023426,2.5103571233513535,2.409091329201968,2.2272467435120773,2.6778769302023426,2.5103571233513535,2.6778769302023426,2.5103571233513535,2.8590279017002556,2.758877610920692,2.6778769302023426,2.5103571233513535
2023-02-24,2.7173233805561225,2.5473359241766236,2.444578434842744,2.260055188553997,2.7173233805561225,2.5473359241766236,2.7173233805561225,2.5473359241766236,2.9011427953731213,2.799517241324885,2.7173233805561225,2.5473359241766236
2023-03-03,2.7979137404440064,2.622884797142459,2.5170797268302354,2.3270838912528893,2.7979137404440064,2.622884797142459,2.7979137404440064,2.622884797142459,2.987184870320201,2.882545306223269,2.7979137404440064,2.622884797142459
2023-03-10,2.683443793141939,2.5155757403376393,2.414099431362071,2.2318768208744664,2.683443793141939,2.5155757403376393,2.683443793141939,2.5155757403376393,2.864971347528457,2.764612860869597,2.683443793141939,2.5155757403376393
2023-03-17,2.7749339993804423,2.576028982675893,2.4964065232490102,2.285512331886091,2.7749339993804423,2.576028982675893,2.7749339993804423,2.576028982675893,2.9626506132998034,2.8310508569790565,2.7749339993804423,2.576028982675893
2023-03-24,2.822996363574666,2.6068849408524306,2.5396447406350884,2.3128884497011093,2.822996363574666,2.6068849408524306,2.822996363574666,2.6068849408524306,3.0139642635662414,2.864961495184631,2.822996363574666,2.6068849408524306
2023-03-31,2.8956353569549766,2.673963134932011,2.604992765834007,2.3724017707081884,2.8956353569549766,2.673963134932011,2.8956353569549766,2.673963134932011,3.0915170840425863,2.938680300411869,2.8956353569549766,2.673963134932011
2023-04-07,3.0806831708333333,2.8448448142574163,2.771466840454174,2.524011938147347,3.0806831708333333,2.8448448142574163,3.0806831708333333,2.8448448142574163,3.289082870976223,3.12647893464683,3.0806831708333333,2.8448448142574163
2023-04-14,2.997531042013696,2.7680583064118136,2.696660911068563,2.455885177235949,2.997531042013696,2.7680583064118136,2.997531042013696,2.7680583064118136,3.2003057305110136,3.0420907114153857,2.997531042013696,2.7680583064118136
2023-04-21,2.927864855378257,2.701299956799335,2.633987304126768,2.396655629617587,2.927864855378257,2.701299956799335,2.927864855378257,2.701299956799335,3.1259268189376845,2.968723414637307,2.927864855378257,2.701299956799335
2023-04-28,3.022012222570779,2.7940264479487342,2.718684850684129,2.4789247113863544,3.022012222570779,2.7940264479487342,3.022012222570779,2.7940264479487342,3.2264429952560265,3.0706296486116145,3.022012222570779,2.7940264479487342
2023-05-05,3.070621125582007,2.8414328729022897,2.787308048050114,2.526654429861409,3.070621125582007,2.8414328729022897,3.070621125582007,2.8414328729022897,3.2783401561795653,3.122729217713381,3.070621125582007,2.8414328729022897
2023-05-12,3.041157913108729,2.822557464949433,2.762098331398322,2.511117603120356,3.041157913108729,2.822557464949433,3.041157913108729,2.822557464949433,3.246883838831755,3.1019851809730588,3.041157913108729,2.822557464949433
2023-05-19,3.013927960929697,2.8040626849683896,2.737636896975674,2.494708171458247,3.013927960929697,2.8040626849683896,3.013927960929697,2.8040626849683896,3.217811855663382,3.0816594536357123,3.013927960929697,2.8040626849683896
2023-05-26,3.002916896923971,2.7980676265608504,2.727764129252227,2.489390890503572,3.002916896923971,2.7980676265608504,3.002916896923971,2.7980676265608504,3.2060559236170953,3.075070896070388,3.002916896923971,2.7980676265608504
2023-06-02,3.0435471582945337,2.826592794047834,2.764197285568255,2.514691962394355,3.0435471582945337,2.826592794047834,3.0435471582945337,2.826592794047834,3.2494347098494543,3.106419999827601,3.0435471582945337,2.826592794047834
2023-06-09,3.044832901887244,2.829460854399452,2.7653507861913047,2.5172360209231166,3.044832901887244,2.829460854399452,3.044832901887244,2.829460854399452,3.25080743044185,3.109571992592792,3.044832901887244,2.829460854399452
2023-06-16,3.0422625567706536,2.825782816499945,2.7630455344828118,2.5139735850513176,3.0422625567706536,2.825782816499945,3.0422625567706536,2.825782816499945,3.2480632085836874,3.1055298360730363,3.0422625567706536,2.825782816499945
2023-06-21,3.050584115678909,2.833826110431144,2.770508891649411,2.5211082267733174,3.050584115678909,2.833826110431144,3.050584115678909,2.833826110431144,3.256947697947635,3.114369400507285,3.050584115678909,2.833826110431144
2023-06-30,3.0485077415263993,2.8330689058151535,2.7686466017903397,2.5204365687845494,3.0485077415263993,2.8330689058151535,3.0485077415263993,2.8330689058151535,3.2547308628237204,3.1135372341025493,3.0485077415263993,2.8330689058151535
2023-07-07,3.051135136932507,2.8366155085444515,2.7710025565604295,2.5235824021676136,3.051135136932507,2.8366155085444515,3.051135136932507,2.8366155085444515,3.257535994265774,3.1174349436251005,3.051135136932507,2.8366155085444515
2023-07-14,3.070165443695683,2.8491762303442294,2.7880639994771776,2.5347232727799764,3.070165443695683,2.8491762303442294,3.070165443695683,2.8491762303442294,3.2778536486733363,3.1312391525275167,3.070165443695683,2.8491762303442294
2023-07-21,3.1116354008143645,2.8793336008075463,2.82524776128306,2.561472488041564,3.1116354008143645,2.8793336008075463,3.1116354008143645,2.8793336008075463,3.322128933749885,3.16438204419084,3.1116354008143645,2.8793336008075463
2023-07-28,3.083375520018792,2.8587006898495804,2.7999114884483505,2.5431715191470246,3.083375520018792,2.8587006898495804,3.083375520018792,2.8587006898495804,3.2919573501412387,3.141706515055743,3.083375520018792,2.8587006898495804
2023-08-04,3.124523833941917,2.898396657372082,2.8367801286646213,2.5783765718043066,3.124523833941917,2.898396657372082,3.124523833941917,2.898396657372082,3.3358892337492154,3.185332306391543,3.124523833941917,2.898396657372082
2023-08-11,3.00781763254723,2.7855710167806853,2.7323015518361866,2.4783384794207883,3.00781763254723,2.7855710167806853,3.00781763254723,2.7855710167806853,3.2112881804574767,3.061337146153211,3.00781763254723,2.7855710167806853
2023-08-18,3.0106482351208093,2.789560840156915,2.7348393677919507,2.481877160276955,3.0106482351208093,2.789560840156915,3.0106482351208093,2.789560840156915,3.2143102654701274,3.065721954307324,3.0106482351208093,2.789560840156915
2023-08-25,3.027075062561466,2.8002729356775484,2.7495651057619352,2.491378126882212,3.027075062561466,2.8002729356775484,3.027075062561466,2.8002729356775484,3.2318483223761647,3.077494526513491,3.027075062561466,2.8002729356775484
2023-09-01,3.05027421620791,2.814778612484589,2.7703536139689358,2.5042422424882838,3.05027421620791,2.814778612484589,3.05027421620791,2.814778612484589,3.2566168346341207,3.0934362371975745,3.05027421620791,2.814778612484589
2023-09-08,3.0771088015738046,2.830550737502463,2.7943673969465825,2.5182239591043616,3.0771088015738046,2.830550737502463,3.0771088015738046,2.830550737502463,3.2852667055174147,3.110769772009691,3.0771088015738046,2.830550737502463
2023-09-15,3.099467603990686,2.8461295967140074,2.814354397086021,2.5320816753071167,3.099467603990686,2.8461295967140074,3.099467603990686,2.8461295967140074,3.309138019108229,3.127890908075398,3.099467603990686,2.8461295967140074
2023-09-22,3.100832927842312,2.845673577522416,2.81558323198555,2.5316759742315402,3.100832927842312,2.845673577522416,3.100832927842312,2.845673577522416,3.3105957033440614,3.127389743868071,3.100832927842312,2.845673577522416
2023-09-28,3.017026632495223,2.79251025671399,2.739486387877833,2.484378805974372,3.017026632495223,2.79251025671399,3.017026632495223,2.79251025671399,3.2211201437942223,3.0689633573845607,3.017026632495223,2.79251025671399
2023-10-13,2.996418527082004,2.778313235245639,2.7208104182765336,2.471748313692693,2.996418527082004,2.778313235245639,2.996418527082004,2.778313235245639,3.1991179570196713,3.0533608583192065,2.996418527082004,2.778313235245639
2023-10-20,3.1262495911852817,2.8612576066210966,2.8386983557496266,2.545540428806546,3.1262495911852817,2.8612576066210966,3.1262495911852817,2.8612576066210966,3.33773173369934,3.1445165616297164,3.1262495911852817,2.8612576066210966
2023-10-27,3.123501843796852,2.861520155272891,2.8362033451095474,2.5457740072883035,3.123501843796852,2.861520155272891,3.123501843796852,2.861520155272891,3.3347981087960665,3.14480510208895,3.123501843796852,2.861520155272891
2023-11-03,3.133118959656354,2.8698490992256134,2.844935882349823,2.553183918060356,3.133118959656354,2.8698490992256134,3.133118959656354,2.8698490992256134,3.3450657959575234,3.1539585953429707,3.133118959656354,2.8698490992256134
2023-11-10,3.093963559371239,2.84489323352308,2.809381980728701,2.530981735029138,3.093963559371239,2.84489323352308,3.093963559371239,2.84489323352308,3.3032616410858777,3.1265321473259062,3.093963559371239,2.84489323352308
2023-11-17,3.1070153594662777,2.8547917147980733,2.821233281269075,2.5397879970766284,3.1070153594662777,2.8547917147980733,3.1070153594662777,2.8547917147980733,3.3171963593764264,3.1374105590537322,3.1070153594662777,2.8547917147980733
2023-11-24,3.0561820327803386,2.819827165814282,2.775075584427618,2.5086815099126385,3.0561820327803386,2.819827165814282,3.0561820327803386,2.819827165814282,3.2629242986658684,3.0989845875176414,3.0561820327803386,2.819827165814282
