trade_week,A7_lam10_m4_t4_b,A2_lam10_m4_t4,B6_m4_K10_t8,B2_m4_K8_t4,B1_m4_K10_t4,A8_pure_m4,C1_rev1w,G_top3_1each,G_top2_1each,G_top3_mom_within
2024-11-01,2.1164137398009246,1.9296573886112287,1.396103130631208,1.7727135030889332,1.410487518110994,1.3182412097874432,0.7925230945916204,2.060758862834558,1.8372057630520673,2.060758862834558
2024-11-08,2.283116055677952,2.0816495768498893,1.5063018483967159,1.9123437846326545,1.521821639860159,1.412801292850112,0.8631020142640069,2.2390211231330337,2.059038639797999,2.2390211231330337
2024-11-15,2.194771332819448,2.0011005594234765,1.4462501609119862,1.838346021249843,1.4611512253468573,1.3298243470175797,0.8360978101054486,2.0856545031225946,1.9482661915627522,2.0856545031225946
2024-11-22,2.1377235931829794,1.949086820227361,1.42469193252738,1.810636706155323,1.4237099999999923,1.3099177239964388,0.8177311164678175,2.0280713563146904,1.8950861674529214,2.0280713563146904
2024-11-29,2.1702440947044868,1.9787376511883348,1.4374015345002675,1.8267893012022471,1.4364108422043276,1.3296267614354604,0.8386818138248913,2.070374065748738,1.9640358962820836,2.070374065748738
2024-12-06,2.2398991215621957,2.042246186737029,1.4775228414620096,1.8511788692042686,1.455588445166928,1.3843595480151918,0.8463248851720319,2.1335571061563403,2.050579598851674,2.1335571061563403
2024-12-13,2.2457328164216386,2.0475651053287622,1.4599671241675283,1.830305079995024,1.4385359473391337,1.3911419148055324,0.8461771512853664,2.119981724872575,2.0431106854817256,2.119981724872575
2024-12-20,2.187116051879297,1.9941207949519768,1.4034615410955724,1.7594661864112708,1.3828598220834265,1.3483457560896837,0.8296311117787438,2.0500916143205825,1.9927063507535434,2.0500916143205825
2024-12-27,2.1684634162424716,1.977114103161619,1.3981590013253606,1.7476576124929337,1.3776351194545955,1.339879937158857,0.8020492037832209,2.060941459611563,1.9706487918945803,2.060941459611563
2025-01-03,2.001608419043813,1.8249827064899158,1.3262056600825722,1.6081783856422085,1.3067379970499178,1.2441103636030442,0.7163261222427402,1.955955011588978,1.8473094506580692,1.955955011588978
2025-01-10,2.0154592113479834,1.8376112786850556,1.3401217242613312,1.624785199911026,1.3204497842780294,1.24179365255197,0.7042035994931565,1.952638736713899,1.8336438256598981,1.952638736713899
2025-01-17,2.058306459875102,1.8766776049648088,1.3800033098838047,1.6731382777660218,1.3739312387256473,1.258001255835186,0.7219633624705348,1.9749706808703378,1.8518769669245256,1.9749706808703378
2025-01-24,2.026912499264477,1.8480539068141058,1.3641729728339693,1.653945321721411,1.3581705558080417,1.2601905888935843,0.7229791600660699,1.9870845992211346,1.8651538815958784,1.9870845992211346
2025-01-27,2.0193745375063283,1.8411811090581012,1.3440005753787476,1.629487981586855,1.3380869177289036,1.2449865019643143,0.7247261543998935,1.9279148247640756,1.8336521103467136,1.9279148247640756
2025-02-07,2.261438068883694,2.0618844966101006,1.4632355533234116,1.774050392574552,1.4567972568807213,1.3985534062883442,0.7728856580096739,2.1287683827359487,2.052632611568804,2.1287683827359487
2025-02-14,2.405848488146102,2.193551867352252,1.4889523621289211,1.825583240330792,1.4824009106728264,1.5479915050891866,0.7802900675268801,2.1952731981432225,2.1286014956681214,2.1952731981432225
2025-02-21,2.4639432578158216,2.246520244671229,1.551482255577893,1.9000610322827083,1.5446556700262388,1.5856293346901325,0.780969609381999,2.3508671704424513,2.2424314819515545,2.3508671704424513
2025-02-28,2.213459170874788,2.0181393473043614,1.459199813798624,1.7546905221727036,1.4527792747753505,1.4226223736167356,0.7555005819834681,2.213738114222073,2.0618796559152575,2.213738114222073
2025-03-07,2.328499504919232,2.1230283046960507,1.5083660530060208,1.845887227524892,1.5017291805139013,1.4874703393915512,0.795794878996308,2.2971568662816315,2.171760442374694,2.2971568662816315
2025-03-14,2.3328410822281898,2.1269867730120073,1.5063004726894473,1.818637736436481,1.4996726888354315,1.4723223116945205,0.8041456324060725,2.273380333052351,2.117812079948035,2.273380333052351
2025-03-21,2.3029877492655695,2.099767754611848,1.4741180153144111,1.7797821213087774,1.4676318355926652,1.4295179559956959,0.7620805152926747,2.2188455156195825,2.0903302807995794,2.2188455156195825
2025-03-28,2.269355389841142,2.069103178192173,1.4431467340527413,1.7537905492649766,1.4367968292386952,1.40755958606418,0.7379056367421374,2.1851654809497822,2.074638017979837,2.1851654809497822
2025-04-03,2.2756165531480725,2.0748118446071135,1.4367271621690485,1.7346160239304607,1.4304055037345607,1.439554930488071,0.7267464750717623,2.23075250597072,2.114402258226882,2.23075250597072
2025-04-11,2.2491053194584074,2.0506400123191257,1.4199891007887775,1.7319224466201724,1.4137410905107997,1.3773216909263435,0.6786460994463807,2.1605578757025397,2.1082350170391546,2.1605578757025397
2025-04-18,2.2388249382183263,2.041266791363034,1.413498506868354,1.7240060440953688,1.407279055469809,1.3869340586261933,0.6797418624307835,2.160234251031333,2.106641336148768,2.160234251031333
2025-04-25,2.220708344824125,2.02474884043399,1.402060463064615,1.7171968502355173,1.3958913395278865,1.382605007408426,0.6934217597666873,2.1482085193435805,2.1087550231081145,2.1482085193435805
2025-04-30,2.1984134871984105,2.0044213232116053,1.3839860626943787,1.7049200220689902,1.37789646726052,1.3719817939193268,0.6820757438317576,2.1315368878912757,2.0926531386688465,2.1315368878912757
2025-05-09,2.2346070106865454,2.0374210617340567,1.3978015297847344,1.7113932750669394,1.3916511457290983,1.3687752719457704,0.6886125684034513,2.1512208437125993,2.0707908727013034,2.1512208437125993
2025-05-16,2.2577712577489057,2.058541251824915,1.3985398841423398,1.7216295735078635,1.3946195677970878,1.3697075210820455,0.6860000393473588,2.153044539786414,2.0697533449811334,2.153044539786414
2025-05-23,2.247915685867088,2.049555354245868,1.391526521169228,1.717344494171836,1.3911484056007912,1.350270387130277,0.679888390190169,2.180751385559092,2.0515474833221203,2.180751385559092
2025-05-30,2.1567910506111425,1.9664717291496339,1.385598661140321,1.710028659634733,1.3852221563325346,1.343690883015028,0.6795962276913075,2.1776534305924624,2.028748327860309,2.1776534305924624
2025-06-06,2.204847665223225,2.0102877371984995,1.3960368749314396,1.7523733663327326,1.3956575337773234,1.3904270570276565,0.6895734077633804,2.21587718807124,2.0793393370577657,2.21587718807124
2025-06-13,2.2902310425458414,2.088136723819927,1.436090588565241,1.7608575164308973,1.4357003637287313,1.4599241517214412,0.6722125483304664,2.312670219138201,2.1849842703444025,2.312670219138201
2025-06-20,2.2684429012881204,2.0682712093548674,1.4026935682663844,1.74439905299284,1.4023124183078035,1.3911679133547248,0.6775077628484074,2.218080297056623,2.0725726979686163,2.218080297056623
2025-06-27,2.325781051945305,2.1205497331539744,1.441954048148903,1.7816719887201737,1.4415622300510937,1.4439883768199844,0.68593767898342,2.2656770223978335,2.1597693437585037,2.2656770223978335
2025-07-04,2.3273968669374727,2.12202296557523,1.4405051985690016,1.7709095181173635,1.4401137741629937,1.4770998193954268,0.691443772451859,2.265036947263852,2.1609345449570374,2.265036947263852
2025-07-11,2.4089260848728142,2.196357891123117,1.5416510935065926,1.851463963110433,1.5412321850124429,1.5047973030412405,0.7048391319204039,2.3262677047837474,2.185761876902066,2.3262677047837474
2025-07-18,2.4989346733513558,2.2784239515203732,1.603101550752769,1.870308880028104,1.6026659444995621,1.560772670845391,0.7041068155533012,2.3745162212878568,2.2644429774225037,2.3745162212878568
2025-07-25,2.589047324105686,2.3605848915413885,1.6709066913968662,1.9491041633054285,1.6704526606444436,1.6168210361396727,0.7370248646933649,2.3980248673432403,2.2800121159729496,2.3980248673432403
2025-08-01,2.503622441587282,2.2826980622211486,1.6388752506438822,1.8891687885331288,1.6384299237043183,1.5944386093107845,0.7471736244880898,2.3715233432785903,2.198369751623905,2.3715233432785903
2025-08-08,2.5543914139434625,2.32898708443687,1.6699480486615115,1.9157728487117385,1.6478859552274747,1.6301913367643228,0.7704437995786398,2.3977346913775093,2.2446853186820177,2.3977346913775093
2025-08-15,2.779494895532877,2.5342270090708805,1.7468109043797,1.9810466866381984,1.704032403296795,1.7435350777874852,0.8142057907062509,2.542297405140862,2.400489963606947,2.542297405140862
2025-08-22,3.104271676314216,2.8303448724632387,1.8746094678180902,2.202448465504271,1.8284172402121401,1.9469720474003658,0.8202493860563133,2.7015653541626623,2.5661163157351727,2.7015653541626623
2025-08-29,3.550384859488009,3.2370921846164653,2.056818468787562,2.416522885523802,2.0061364315497254,2.1844983792458796,0.8190468848154219,2.8419286157607986,2.804081419112228,2.8419286157607986
2025-09-05,3.418348278273619,3.1167067610502395,2.0455089533001787,2.403235517963573,1.995105593686922,2.10289417459608,0.8333719897918553,2.89732328073273,2.9285114361748965,2.89732328073273
2025-09-12,3.5258808161978203,3.214750424450889,2.1293122428963787,2.501694652916193,2.0768438875100768,2.1809039980633185,0.8487882372815736,2.9340954300277566,3.008423628625206,2.9340954300277566
2025-09-19,3.620210016112758,3.300755837359788,2.1773635311573756,2.558149337431958,2.123711144599667,2.226158206627034,0.8331600500990783,2.97192432848832,3.095862009151317,2.97192432848832
2025-09-26,3.7684818312314725,3.4359438670847973,2.246709898622405,2.655044316678982,2.1913487491225574,2.290431503736984,0.8305486010362834,3.0577420904168577,3.179917273619937,3.0577420904168577
2025-09-30,3.9451978242191004,3.597066106626874,2.354930076542164,2.782490758601377,2.2969022750404764,2.434336810728163,0.8389919598915611,3.2101963076854374,3.367723823987702,3.2101963076854374
2025-10-10,3.8982075355891586,3.5542223299387343,2.327273567365057,2.74981293858157,2.2699272495476386,2.3354526133691795,0.8492893797420076,3.10380634541872,3.2288803914002164,3.10380634541872
2025-10-17,3.6556285670222044,3.333048988349606,2.1874779538393323,2.578696654929841,2.133576337923377,2.194126448159245,0.79238167734389,3.1100606862531026,3.3156128399565,3.1100606862531026
2025-10-24,3.599500113294947,3.2818734155354203,2.2265250005259927,2.624727056515857,2.17166122683859,2.169796107947186,0.8646187541268572,3.0949380313292383,3.227619705566922,3.0949380313292383
2025-10-31,3.6499297501301777,3.3278530458383484,2.2624188843171797,2.6670403689322493,2.206670649904379,2.1643326726441896,0.8648285563440992,3.117064794407021,3.21062834488122,3.117064794407021
2025-11-07,3.8886588701383276,3.5455162567867498,2.4039225880885184,2.8338512512704654,2.3446875627446455,2.188692350646894,0.8608556688391042,3.304855869451221,3.32554226403235,3.304855869451221
2025-11-14,3.797566497855327,3.462462047717709,2.3877918369560036,2.807427417371901,2.322824864526375,2.107597107589783,0.8484098710764524,3.245776737741075,3.2698924786671224,3.245776737741075
2025-11-21,3.491747999210376,3.183629551790078,2.2269222617613096,2.6249261617787476,2.1718259636550927,1.9191714288462363,0.812568435275496,3.016743719059408,2.980614768898689,3.016743719059408
2025-11-28,3.524944632955714,3.2138968517886775,2.2480939851272996,2.6455782338015092,2.1924738772761154,1.931281050801443,0.8361725791779073,3.0510014696046435,3.0351517610780845,3.0510014696046435
2025-12-05,3.6245299459166116,3.304694568387433,2.2680796604282585,2.6686566355445773,2.2119650868549683,1.9359524684574094,0.823686343527887,3.050381875314795,3.0323049990487303,3.050381875314795
2025-12-12,3.650833397233194,3.3286769534119194,2.2307224178692855,2.6863833472290026,2.1755321000761803,1.964122797872025,0.8068508187594574,3.061729385740544,3.084195938497799,3.061729385740544
2025-12-19,3.665485921750375,3.342036511453272,2.219951325269614,2.673859816298026,2.165027495148302,1.974160499923469,0.8101114698894007,3.0773764355937967,3.1190133601207064,3.0773764355937967
2025-12-26,3.832606289431247,3.4944098618139408,2.309828604678827,2.7872267146462573,2.2568208084953794,2.0883843679971807,0.8527704375532367,3.2336542469687766,3.294806894611735,3.2336542469687766
2025-12-31,3.931044805414966,3.58416197696973,2.342114152598288,2.8068596111137465,2.2392833610989613,2.131998731798777,0.8395701297731755,3.252884771028669,3.316985779737999,3.252884771028669
2026-01-09,4.427388512240003,4.036707376365838,2.528148902120624,3.02980921590505,2.4171502335267765,2.3523486180142226,0.9091624396244932,3.4695812527676733,3.59605137065091,3.4695812527676733
2026-01-16,4.237962705252423,3.8639968608493347,2.628761974806292,3.150386929744556,2.513345877673375,2.251703387975891,0.8899508048006795,3.459277316189076,3.605427356346469,3.459277316189076
2026-01-23,4.250611759904871,3.8755297389959957,2.659156493337602,3.160840024066092,2.5424059213694816,2.2381584598032034,0.9398114797659755,3.5995347522751158,3.7370153519652876,3.5995347522751158
2026-01-30,4.059212591895263,3.7010199955662815,2.539418354645878,3.0185117699252673,2.427924899441544,2.1042989113969615,0.9243283493982901,3.38559609261626,3.5546448657960887,3.38559609261626
2026-02-06,3.9590179487552764,3.60966671723587,2.476737204036794,2.944005026867422,2.358918208120886,1.9930637357907428,0.9363620163995195,3.2338537301015227,3.3054187328214266,3.2338537301015227
2026-02-13,3.93327862737904,3.5861986822588503,2.474513001479186,2.9328100654444027,2.350300342143157,2.019100101397164,0.9763820587112911,3.2760991417873693,3.2847042160294144,3.2760991417873693
2026-02-27,4.168338581152625,3.8005165011407476,2.6740057535367447,3.1625442263151595,2.544910526811748,2.139765231295403,0.9751617308963069,3.445203325695224,3.4967092225866514,3.445203325695224
2026-03-06,4.225792110668967,3.8529002225502627,2.55125437452623,3.059044989297054,2.428509471211544,2.256237614411406,0.9307442390312095,3.567757916892156,3.650862422927977,3.567757916892156
2026-03-13,4.147031331803681,3.781089443772919,2.5219261353281266,2.973316694173579,2.4005922602200767,2.2456460572071837,0.9052056928817152,3.4888574273529795,3.50323533928718,3.4888574273529795
2026-03-20,3.9042967666570796,3.559774235740613,2.3096973264224427,2.7327675647529297,2.198574116659967,2.12904167468892,0.8511605910910784,3.3026541400285403,3.3070655402791864,3.3026541400285403
2026-03-27,3.8218981195956205,3.484646601137055,2.3151623630881932,2.673356827332776,2.1881633014259987,2.1113100841446926,0.8673948118079455,3.2314044335421257,3.2445072257304868,3.2314044335421257
2026-04-03,3.639535704844039,3.318376190766597,2.172268604791857,2.5083550069787197,2.053108031483806,2.0199498513107312,0.8596673872272858,3.147817365279053,3.1091878531669797,3.147817365279053
2026-04-10,3.7261078433411043,3.397309040028127,2.225861407955733,2.57641906096425,2.1037609822113374,2.0869145721162567,0.8989434418268641,3.153841486348099,3.1092578623323814,3.153841486348099
2026-04-17,3.87314784496307,3.531373953809079,2.353275475183929,2.6639936523431067,2.2241857050900684,2.1610231112812697,0.905384550676108,3.2653120861162073,3.277758040997535,3.2653120861162073
2026-04-22,4.009366863837621,3.6555727488260565,2.4332285604673234,2.75768659052571,2.299752935208452,2.2125213304002473,0.8995400851287718,3.364208854460398,3.4055822517807983,3.364208854460398
