trade_date,ew_ret,ew_cum,ew_MA200,ew_slope_21,mkt_ret_252,mkt_ret_21,mkt_TS_mom,mkt_vol_60,mkt_vol_60_med252,breadth,mkt_disp,mkt_disp_med252
2021-10-20,-0.0016280582244932497,-0.0829387602503872,-0.1402338268522661,0.0033275762801893427,0.034376348978967686,-0.05032581220794943,0.08470216118691712,0.011851479752785658,0.0108861612607461,0.47502702702702704,0.13328229427908123,0.13353479061821547
2021-10-21,-0.005475385057140677,-0.08841414530752788,-0.14006740851840138,0.0032332309677657878,0.030850075984171103,-0.05928909630663983,0.09013917229081093,0.011872887105965738,0.0108861612607461,0.461638210503566,0.1312383578836811,0.13353479061821547
2021-10-22,-0.008452688034055383,-0.09686683334158326,-0.13983852920599887,0.0032682397734369317,-0.006640328230334206,-0.057653959028808356,0.05101363079847415,0.011829532202767088,0.0108861612607461,0.43202416918429004,0.13318375976823932,0.13353479061821547
2021-10-25,0.0064022929350141455,-0.09046454040656912,-0.13959460724354394,0.003288982655299505,-0.029035328420312402,-0.05640395516272576,0.02736862674241336,0.0118467956675241,0.0108861612607461,0.4429805615550756,0.13986359898176318,0.13369041823035732
2021-10-26,-0.0050331232248977485,-0.09549766363146688,-0.13927969636060836,0.00339279947339019,-0.0379202308258311,-0.04596795652745479,0.008047725701623695,0.011770804573112362,0.0108861612607461,0.4357312594512854,0.1294156808866339,0.13369041823035732
2021-10-27,-0.01784329093259096,-0.11334095456405784,-0.13909692321138611,0.0033557791786241464,-0.0498534619375918,-0.06111706919674309,0.011263607259151293,0.01183913118369741,0.0108861612607461,0.39197930142302717,0.13971202898065285,0.1337224278857
2021-10-28,-0.01947256351498206,-0.1328135180790399,-0.13895292546276572,0.003249132543482053,-0.06183153848462152,-0.08589219435605801,0.024060655871436486,0.011837913542661454,0.0108861612607461,0.3560491697218029,0.1349817384179855,0.1337647815024397
2021-10-29,0.015538698252847157,-0.11727481982619276,-0.1387161283689397,0.003190003041602496,-0.04671194953692929,-0.07710144662175536,0.03038949708482607,0.0115699829210376,0.0108861612607461,0.39267241379310347,0.13779394191629496,0.13386424435321082
2021-11-01,0.013050876978982627,-0.10422394284721012,-0.13843280796894133,0.0033208364172691296,-0.028506260398965512,-0.048140212506201555,0.019633952107236043,0.011253779199114095,0.0108861612607461,0.41596729072519906,0.13007296197024681,0.13386424435321082
2021-11-02,-0.012689373136796226,-0.11691331598400635,-0.13827950145641657,0.0034708619476780667,-0.051347970870195644,-0.03308045227924048,-0.018267518590955163,0.011334496444462647,0.0108861612607461,0.3825806451612903,0.14766586362140013,0.13405715891919429
